Index,Mean,Var,SD
P,0.5326383072326621,0.04587041276286996,0.21417379102698342
Q,0.7733221667512056,0.0706195815681488,0.2657434506589933
R,0.6686965676956668,0.05860556942241997,0.24208587200086662
F,0.6673303485965233,0.0407950283251362,0.2019777916631831
