Num,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],Sum_of_Width
1,0.11695071413163897,0.29024402551645495,0.1605864653437602,0.26420329189964153,0.11255226564679051,0.28193505220267195,0.0718090741870316,0.22785864776800266,0.08029289933854676,0.14480923231345716,0.09104554915933527,0.15771278249266849,0.7335260643857935
2,0.10545538901458018,0.23403725741578654,0.15585712795374565,0.2463548267973856,0.0550533597285068,0.1973345407239819,0.15585722599296128,0.21468121945701366,0.13624938939165412,0.21468070965309202,0.060206539592760185,0.2242324142785321,0.6626419366515837
3,0.1244217740122332,0.34352894897666353,0.14240975445721496,0.25352108779054827,0.1350864031798522,0.2117206881907181,0.10453813278416302,0.20551020169417666,0.062432830444981734,0.18553222401223327,0.07354364711164839,0.1577543073455667,0.715134916019813
4,0.10206132752744329,0.2830390116850241,0.24840356472146122,0.32960828485512855,0.09195688212763037,0.18394092738237564,0.1062425170482653,0.18394109404904213,0.08864876913717323,0.14569013272492512,0.07681950662048073,0.15964798212105022,0.5717348656350916
5,0.10150990065015027,0.2770435583746366,0.13022083113992192,0.2394199031586108,0.11213458794294179,0.25750584332528803,0.06911004269525113,0.19884264706103785,0.1175546008128416,0.26526137459241056,0.08050504663379626,0.1508916636131132,0.7779299802501941
6,0.1480904363233172,0.2627961235782192,0.14253491965665052,0.2683516402448858,0.13975666132331716,0.20642386132331714,0.07096191958450045,0.19729591648204736,0.08266816998132585,0.19987572322807914,0.05559330923308717,0.225651319041253,0.7207891677956033
7,0.17969259915049696,0.33352047692788184,0.11302497602442564,0.17969259915049696,0.13524706249785556,0.1940710559619079,0.1352470624978556,0.1940710559619079,0.10945370690779348,0.18485034665934663,0.0676238645822611,0.1735051936777703,0.5194214566786233
8,0.15009798256992354,0.2591044715277809,0.20460063932955397,0.2601567504406653,0.10889444446076174,0.2586401061281707,0.08968855213000082,0.17602219275510855,0.08636796273148252,0.14122045556669513,0.0976705604055177,0.16753588195433922,0.5253597167455194
9,0.15334265521717463,0.2336724479643809,0.10703279914558918,0.32989302744654275,0.09102456681137754,0.21785833084441475,0.10352596604990584,0.22574071140953297,0.08204761076270917,0.19372683112360736,0.06152016851767824,0.20061488470708658,0.8030124669911308
10,0.12116162383112272,0.3383017546459211,0.12020941492720272,0.24232324766224544,0.11666386386593258,0.19405718073594777,0.10914369502690123,0.23794066628049568,0.09140587366067554,0.1782586247354978,0.054584790885046475,0.195949263743011,0.7736614756062375
