Num,P_1,P_2,P_3,P_4,P_5,P_6,Average
1,0.0,0.0,0.5684641454108946,0.6919231742011445,0.38679484521044055,6.172844536911359e-7,0.2745304636844889
2,8.3030337749701e-6,0.6677159033676017,0.4536433044594708,0.11703439865383787,0.0,0.38238878224949907,0.27013178196069737
3,0.43882510636486066,0.29225801439262955,0.3907267996676103,0.8022123600968877,0.21400553805890415,0.7835168021339747,0.48692410345247783
4,0.5865237430419665,0.0,0.28475661288589277,0.7338152065104293,0.3931992386273229,0.737375986262905,0.4559451312214194
5,0.5985080974570148,0.889956802077263,0.5506867116463562,0.6081880197844902,0.36540874590154454,0.48726407540051764,0.5833354087111977
6,0.5909239505623962,0.7793132398282577,0.5323329397926985,0.5237073282640184,0.6261861975867871,0.6293732631630663,0.6136394865328707
7,0.41751323910037585,0.6398063181759703,0.06802702772458896,0.855714433834607,0.258688149606426,0.3446199495582173,0.43072818633336424
8,0.9790187558590469,3.6853001461611967e-6,0.6322821569338489,0.8172884233732782,0.6043665754585412,0.5327342711979861,0.5942823113538079
9,0.7171199049783941,0.48509146731831404,0.46101090551583057,0.7565271393573898,0.646204954704323,0.7352663341774867,0.6335367843419564
10,0.5026685665816845,0.8859560921527129,0.5396885658902056,0.7469970816868183,0.9158142855869554,0.7355442852170461,0.7211114795192372
11,0.29536198017679277,0.09008843262113736,0.0,0.4561391571151546,0.7257273649334332,0.5334075215210374,0.35012074272792587
12,0.4167666004195957,0.5177046164558136,0.6411872139474378,0.6308875363402813,0.4645081555572868,0.4281952119898302,0.5165415557850409
13,0.5668121170469298,0.5882379080909217,0.2487783772663376,0.0,0.7259533468942841,0.8603344153317083,0.4983526941050303
14,3.636358877900924e-7,3.636358877900925e-7,0.6971092320776306,0.5349189885454009,0.6350220461039053,0.3898730834589889,0.37615401290961686
15,0.8358851808725417,0.34738161352513675,0.6890414555532602,1.2271048613343716e-6,0.2844548489555942,0.4664942136656355,0.4372097566128383
16,0.30303568402760817,0.6451383538484458,0.3030321177422554,0.512858842478705,1.1363641734540852e-6,0.4985017475259715,0.37709464699785983
17,0.22540124878266835,0.7269725354716018,0.44190487367156056,0.35079540897148737,0.3884501750538069,0.7188198671792185,0.47539068485505726
18,0.6022195606167686,0.37972320601624754,0.5557541122217691,0.4235106165498261,0.4302029060522722,0.3782082761200759,0.4616031129294933
19,0.4924477341947268,0.5749665641626472,0.5333932230288513,0.09259335735323435,0.1409020757744943,0.7128537092066641,0.42452611062010304
20,0.39954291588791935,0.11293179755307604,0.6789975360215907,0.6569672298025991,0.7166766849443725,0.12905510460693687,0.4490285448027491
21,0.5422225440503191,0.5478605889516044,0.7705372853715475,0.5031565055329776,0.3960953248372906,0.9221153966761971,0.6136646075699894
22,6.290626783089779e-6,6.290626783089781e-6,0.5697401336382367,0.50532685946359,0.4797988878675584,0.49681802678904347,0.34194941483533253
23,0.18842967012925005,0.7137659122769424,0.7451723481764141,0.5214943566659305,0.30517116281784123,0.6990157211445893,0.5288415285351612
24,0.5040329226548587,0.0,0.33513556458346416,0.27451237720314436,0.9100282273775822,0.7902852149155327,0.4689990511224304
25,0.4964596624250704,0.15873141362014287,0.5198756088014657,0.5153512099309053,0.1587330537430165,0.1418460123990141,0.33183282681993587
26,0.5578111060769412,0.5862430788371906,0.695574993950186,0.5712957328546456,0.3436925167415282,0.7254269653606595,0.5800073989701918
27,0.07092039233194955,0.7602186880122834,0.6193461924659421,0.8219365284374086,0.7691055462156507,0.7392967677596839,0.6301373525371531
28,0.7099027337324827,0.7683540237333125,0.4538279223582175,0.2574551309784093,0.47164578256611306,0.5505876055396492,0.535295533151364
29,0.0,3.558558542560153e-6,0.6745661108706835,0.5146774193798996,0.6410412835618671,0.6661461514515475,0.41607242063709005
30,0.44952126664572567,0.6152748207197611,0.5391310576417737,0.2227432327826068,0.5031406636996238,0.6525603691060973,0.4970619017659314
31,0.004696007701771308,0.5009012879271743,0.5008826912797362,0.35884665300294016,0.6012530068592827,0.4690248383087245,0.4059340808466048
32,0.3804913781485696,5.747114548149135e-7,5.747114548149135e-7,0.787820798372944,0.0,0.4550106597188672,0.27055399761054844
33,0.45722822967572957,0.6690414892828489,0.41311967151063794,0.2521538687778852,0.5529169125276319,0.6297480814774491,0.4957013755420305
34,0.2409522674921503,0.0,0.22966308307162991,0.6094646702779141,0.25671803418820877,0.7244692035941038,0.3435445431040011
35,0.2364390305601501,0.6752781295251478,0.30716784052932294,0.5339380447845774,0.6831087518915704,0.10298306781007363,0.423152477516807
36,0.4351452620271385,0.5104041727694887,0.09803788350845971,0.06803047255448558,0.4841427830410853,0.09803845444194298,0.2822998380571001
37,0.4941462354448323,0.772076596019244,0.6145426710025675,0.5310436691140734,0.8994548556752611,0.4617461558037066,0.6288350305099475
38,0.1395435980058961,0.24892796247855803,0.22222498481410863,4.7435905572990045e-6,4.743590557021449e-6,0.6892665548478281,0.21666209788791754
39,0.15693494921261839,0.6406397659746383,0.452585387991066,0.6958366969936022,0.4877392289183945,0.6095793149310884,0.5072192240035679
40,0.4566022992022273,0.38990457661733147,0.2381059155220952,0.6492133944605962,0.7246282611694369,0.5226026076758304,0.49684284244125293
41,0.11494875471077078,0.33519604374140066,0.46911533849705644,0.45944986158353657,0.8653575988380483,0.36045610351238694,0.4340872834805332
42,0.0,0.13333246581456237,0.13333246581456237,0.7951776068231481,0.15587813259922234,0.5305456668673746,0.2913777229864783
