Index,Mean,Var,SD
P,0.47714850929710034,0.05727627958945911,0.23932463222463982
Q,0.6177585498753836,0.10561985688444844,0.3249920874182146
R,0.7646897375664661,0.05436507495044892,0.23316319381593853
F,0.6062217531736451,0.06255129502791341,0.25010256901502115
