Num,F_1,F_2,F_3,F_4,Average
1,0.06132811864169632,0.07118566484039975,0.7109053612825085,0.8456861694040739,0.4222763285421696
2,0.15621896601492868,0.4266758617089868,0.6853349133625698,0.6042776955463367,0.4681268591582055
3,0.0,0.0,0.0,0.0,0.0
4,0.9427358695365707,0.6361821596739349,0.6833237348866403,0.625910733897515,0.7220381244986652
5,0.6922769620189164,0.6044219458888935,0.8543817955361036,0.6044219458888931,0.6888756623332017
6,0.8189087024775601,0.6747471567551617,0.7426852417964026,0.6295145085862066,0.7164639024038328
7,0.6563588534724736,0.7294885046634192,0.4602505100449513,0.6893546144612693,0.6338631206605283
8,0.3162462173521451,0.5689346369767772,0.28229420053080484,0.7307446553890767,0.47455492756220097
9,0.9350044600557323,0.8773142198172507,0.7529151213226954,0.039338967489545865,0.6511431921713061
10,0.2519474439279873,0.8132260387683552,0.848597389122193,0.8842620399250597,0.6995082279358988
11,0.7864328772253141,0.6429269249776716,0.0,0.8974079603195121,0.5816919406306245
12,0.5410897495763719,0.17126475558969187,0.8822556995246188,0.0,0.3986525511726706
13,0.49358822070935965,0.2713842943471536,0.0,0.5018269084114848,0.3166998558669995
14,0.7482557848396194,0.5392254922669291,0.03668980008469324,0.13648840438892781,0.36516487039504236
15,0.6922769620189164,0.6044219458888935,0.8543817955361036,0.6044219458888931,0.6888756623332017
16,0.9288364322386323,0.7017758463823915,0.7577875017837103,0.8295425597700558,0.8044855850436975
17,0.7864328772253141,0.6429269249776716,0.0,0.8974079603195121,0.5816919406306245
18,0.7611607089086438,0.8467454270115427,0.7560542618446257,0.7212274222776343,0.7712969550106117
19,0.5071875141075927,0.9327386542167316,0.6596456012885995,0.8813311251968847,0.7452257237024521
20,0.7864328772253141,0.6429269249776716,0.0,0.8974079603195121,0.5816919406306245
21,0.43532956295927455,0.2997979785724525,0.5937710599121978,0.7956677917044332,0.5311415982870895
22,0.47877312911302633,0.8270778451977817,0.4318480910510211,0.7271950514554555,0.6162235292043212
23,0.7192245168889548,0.616978969670068,0.8550964745920538,0.5708440388861052,0.6905360000092955
24,0.06283900766760482,0.579759676189695,0.7971031012403407,0.8974079603195121,0.5842774363542882
25,0.49358822070935965,0.2713842943471536,0.0,0.5018269084114848,0.3166998558669995
26,0.7482568472327867,0.6304386307809337,0.8298200143779626,0.13648840438892823,0.5862509741951528
27,0.7611607089086438,0.8467454270115427,0.7560542618446257,0.7212274222776343,0.7712969550106117
28,0.0,0.7633028408156397,0.5957913328134531,0.6809935583635468,0.5100219329981599
29,0.0,0.0,0.0,0.0,0.0
30,0.15621896601492868,0.4266758617089868,0.6853349133625698,0.6042776955463367,0.4681268591582055
31,0.0,0.0,0.0,0.0,0.0
32,0.29979167178861416,0.6563200127404858,0.0,0.6127628800719573,0.39221864115026434
33,0.3162462173521451,0.5689346369767772,0.28229420053080484,0.7307446553890767,0.47455492756220097
34,0.6922769620189154,0.5419499113979867,0.002825694408975332,0.604421945888895,0.4603686284286931
35,0.33114553517793416,0.3917203634953685,0.8543817955361044,0.6044219458888953,0.5454174100245757
36,0.33114553517793416,0.3917203634953685,0.8543817955361044,0.6044219458888953,0.5454174100245757
37,0.2519474439279873,0.8132260387683552,0.848597389122193,0.8842620399250597,0.6995082279358988
38,0.8758415280737947,0.8439332406594557,0.8663377080466654,0.5141672718372355,0.7750699371542878
39,0.6922769620189164,0.6044219458888935,0.8543817955361036,0.6044219458888931,0.6888756623332017
40,0.0893277184809919,0.6289755672862979,0.31541506482584997,0.35463182160986567,0.34708754305075135
41,0.0,0.0,0.0,0.0,0.0
42,0.7611607089086438,0.8467454270115427,0.7560542618446257,0.7212274222776343,0.7712969550106117
43,0.0893277184809919,0.6289755672862979,0.31541506482584997,0.35463182160986567,0.34708754305075135
44,0.7611607089086438,0.8467454270115427,0.7560542618446257,0.7212274222776343,0.7712969550106117
45,0.3162462173521451,0.5689346369767772,0.28229420053080484,0.7307446553890767,0.47455492756220097
46,0.8482363347113767,0.9195452394321498,0.0,0.5863121891040289,0.5885234408118889
47,0.49345928184047566,0.39752059676942875,0.8550964745920538,0.5708440388861052,0.5792300980220159
48,0.5224178883924671,0.3824530846777927,0.4840127480419026,0.14131833072889358,0.382550512960264
49,0.9350044600557323,0.8773142198172507,0.7529151213226954,0.039338967489545865,0.6511431921713061
50,0.6922769620189164,0.6044219458888935,0.8543817955361036,0.6044219458888931,0.6888756623332017
51,0.0,0.0,0.0,0.0,0.0
52,0.7192245168889548,0.616978969670068,0.8550964745920538,0.5708440388861052,0.6905360000092955
53,0.6922769620189154,0.5419499113979867,0.002825694408975332,0.604421945888895,0.4603686284286931
54,0.7611607089086438,0.8467454270115427,0.7560542618446257,0.7212274222776343,0.7712969550106117
55,0.7192245168889548,0.616978969670068,0.8550964745920538,0.5708440388861052,0.6905360000092955
56,0.5909686580559994,0.9033138714297057,0.07750006538690525,0.6356760324606601,0.5518646568333176
57,0.31624621735214564,0.0,0.800373235375765,0.7307446553890771,0.46184102702924695
58,0.31624621735214564,0.0,0.800373235375765,0.7307446553890771,0.46184102702924695
59,0.7482568472327867,0.6304386307809337,0.8298200143779626,0.13648840438892823,0.5862509741951528
60,0.7864328772253141,0.10555217849983045,0.7971031012403407,0.8974079603195121,0.6466240293212493
