Num,Q_1,Q_2,Q_3,Q_4,Average
1,0.031634088899420994,0.03690643704932309,0.7018562861572023,0.909859394599169,0.4200640516762788
2,0.08472750458729014,0.2798626983829465,0.6301395436349089,0.5534727920271908,0.3870506346580841
3,0.0,0.0,0.0,0.0,0.0
4,0.9461277037269376,0.5167838713108253,0.6617859819765456,1.0,0.7811743892535771
5,0.5293758249358993,0.4330979153107071,0.8994160180390376,0.43309791531070674,0.5737469183990876
6,0.6933491967939942,0.5889839828131526,0.8265814656953903,0.6215063382160102,0.6826052458796368
7,0.5740976338648656,0.597995332547959,0.29891259133223536,0.8302214116222177,0.5753067423418194
8,0.187822127327203,0.48105311926197014,0.16434374304263238,0.8057530053026225,0.40974299873360703
9,0.9359635684121062,1.0,1.0,0.024753159197269763,0.7401791819023439
10,0.1441303598411992,0.7773424527935561,0.8339877229944956,1.0,0.6888651339073127
11,0.6576491441863122,0.6128985334196342,0.0,1.0,0.5676369194014865
12,0.4121241773436893,0.13492967204282352,0.8588669287386586,0.0,0.35148019453129287
13,0.32765823229408575,0.15699515714203227,0.0,0.3869708381218945,0.21790605688950312
14,0.5977705155551676,0.45154916910933657,0.03101177318174802,0.07324258389933512,0.2883935104363968
15,0.5293758249358993,0.4330979153107071,0.8994160180390376,0.43309791531070674,0.5737469183990876
16,0.8671284761671032,0.6210086130349787,0.6505061235775504,1.0,0.784660803194908
17,0.6576491441863122,0.6128985334196342,0.0,1.0,0.5676369194014865
18,0.6144144074071939,0.7342224751100273,0.6830372616581057,0.563999756361854,0.6489184751342951
19,0.3397529957048789,0.9719948827276356,0.6192322967600977,1.0,0.7327450437981531
20,0.6576491441863122,0.6128985334196342,0.0,1.0,0.5676369194014865
21,0.29647229030008526,0.19209490737179416,0.4222435216524017,1.0,0.4777026798310703
22,0.31472828824925414,0.8664447192406851,0.27538664372156285,1.0,0.6141399128028755
23,0.5615539385107022,0.44610960798107474,0.880374246375922,0.5043559685082041,0.5980984403439757
24,0.03292000758680874,0.5173101268877313,0.9405349156593757,1.0,0.622691262533479
25,0.32765823229408575,0.15699515714203227,0.0,0.3869708381218945,0.21790605688950312
26,0.5977718716324708,0.4603215634947518,0.8348859373745409,0.07324258389933536,0.49155548910027475
