Num,P_1,P_2,P_3,P_4,P_5,P_6,Average
1,0.5899521550116763,0.4270403461269734,0.9173612289720793,0.7819007905532377,0.32278951985299775,0.5836860642858592,0.6037883508004707
2,0.6291632790713875,0.6414399154620556,0.4780479040997871,0.6115573419388592,0.29997019549370285,0.7527436239490467,0.5688203766691399
3,0.5300973416291073,0.30224287958105833,0.5103047616466063,0.6673489274047378,0.22984882050819552,0.28477201885672543,0.4207691249377385
4,0.6217548504741273,0.0,0.5533615445154451,0.5106701069779872,0.35005537018472843,0.8421086646905899,0.47965842280714627
5,0.1788591173194409,0.8546426604893743,0.7469116814501576,0.33620480554008764,0.46608794558022193,0.18995439721868942,0.4621101012663286
6,0.36644321493150306,0.8151146215800644,0.6328485316474539,0.3389311509068342,0.7350814848431523,0.8425901955540956,0.6218348665771839
7,0.49142574292319924,0.42499262226367407,0.3784526335645788,0.2779744570286638,0.30027451082835366,0.35833856881463877,0.3719097559038514
8,0.5906143879303807,0.2514407775970732,0.5979631848433237,0.5412255458340418,0.46885196524726397,0.5057150493479967,0.4926351518000133
9,0.5769142717565102,0.6453731285783681,0.42067798973440734,0.4527931933641605,0.3642528893945338,0.6798117448340627,0.5233038696103405
10,0.2414820581504006,0.6928112925170296,0.37941575720855675,0.5987970823797549,0.6182965784779474,0.5094846376657459,0.5067145677332392
11,0.3039085934615629,0.11074314449351086,0.12578635706791108,0.7045353123801771,0.29539218595815336,0.19886461825357582,0.2898717019358152
12,0.43473882823924115,0.5658721032985858,0.7094182179080964,0.6972789277282384,0.7702260969010499,0.13497021911262108,0.5520840655313054
13,0.17876263551595808,0.49740583033009406,0.4592441929887558,0.058339140924111216,0.6082471652978886,0.5801429539180855,0.39702365316248217
14,0.0,0.0,0.6402935415655762,0.5424751393589812,0.7979884396988469,0.30351030431028336,0.3807112374889479
15,0.3718152799461144,0.47722455274713527,0.7922361879102239,0.23298861809274785,0.2073956889534217,0.3808181721359569,0.41041308329760007
16,0.748135523590313,0.6069450903353659,0.03644021910159231,0.7160325162293625,0.17797853313379758,0.04251358895185722,0.38800757855704804
17,0.0,0.6653603339754847,0.4157055038389767,0.3816074528477361,0.31204493389289323,0.7369082009217721,0.4186044042461438
18,0.4055326146032759,0.722182144288144,0.7323925911497017,0.40179842336956567,0.4036829551060595,0.40117729986042083,0.5111276713961946
19,0.26248999115091864,0.6419243350580188,0.39648542282588123,0.06865224156064559,0.09611313818490343,0.17795549321650164,0.27393677033281155
20,0.5472719997388064,0.03988868675331453,0.5029165069686712,0.7242507024159488,0.6044307925168879,0.7945802692436611,0.5355564929395483
21,0.6002925137023848,0.20097818373788462,0.6410912938054234,0.7367061248975297,0.15281362841443086,0.35093966651834485,0.4471369018459997
22,0.5969774843377544,0.014219158857556868,0.5392161835924552,0.754783365738669,0.2994195341864896,0.4259377498765042,0.4384255794315715
23,0.24109467290234635,0.8342129450439271,0.9222706159774438,0.9387358664740357,0.27794277624952823,0.5205944548015012,0.6224752219081303
24,0.58700997508177,0.002116510426745991,0.4472329056793474,0.45173663905755307,0.8936638697116203,0.7458403864740858,0.5212667144051871
25,0.6569295601533018,0.17061122789809124,0.8850696830098335,0.7190730926351192,0.473238757823503,0.5213595774177723,0.5710469831562702
26,0.844533826096396,0.7767987341267595,0.32688862720850653,0.5215119600215096,0.40632236362057267,0.5135831180935275,0.5649397715278787
27,0.0,0.8638688963057823,0.845895935628334,0.4462479537335351,0.7409419558740373,0.6700027451787358,0.594492914453404
28,0.5561986471112235,0.7286218230891641,0.4159098237146514,0.08509257882380326,0.7200745373165087,0.3391454645337558,0.4741738124315178
29,0.0,0.076418768762143,0.4720174950870792,0.5141964405395404,0.5816608734306671,0.8134433527537365,0.4096228217621944
30,0.3505550440504514,0.4864466839036044,0.3092579582262682,0.3714689677261151,0.7301876334532793,0.28669936080599134,0.4224359413609516
31,0.07117087087981731,0.7893881921252192,0.8189054626465561,0.3904297884870601,0.383183536245739,0.77370651059741,0.537797393496967
32,0.654660472887852,0.34249757158144295,0.38502263460208724,0.4400714735358845,0.12180664564652288,0.5956700279482098,0.4232881377003332
33,0.6807609476531514,0.627063593677176,0.1289420502167724,0.29458589857078493,0.9685568070906002,0.6232863561815966,0.5538659422316802
34,0.025481765726010658,0.0,0.6870541330616625,0.5312138441307145,0.6051205909309895,0.6174095069357204,0.4110466401308496
35,0.0,0.6999153626204255,0.5653039701785497,0.5411861499113518,0.47490130281277315,0.2917078529195086,0.42883577307376813
36,0.7602624991150794,0.38603799105393866,0.22010358305570277,0.1816741471025273,0.9024445105771394,0.25678751356498675,0.451218374078229
37,0.32810482623092957,0.1081877092114353,0.8114490052772912,0.2622099670155781,0.4655080578309391,0.7551464128009712,0.4551009963945241
38,0.4276094194292676,0.045113232393455285,0.4393647107595284,0.24802728878105298,0.2981550679092947,0.6509790733411914,0.3515414654356317
39,0.45938165151393706,0.45159375040390276,0.4584199338137667,0.5328370936495679,0.4442215055352925,0.6568958416901456,0.500558296101102
40,0.5196022519309945,0.45984353518376364,0.627488556840512,0.4697362514566731,0.6667507881658638,0.5225420029444081,0.5443272310870358
