Num,R_1,R_2,R_3,R_4,R_5,R_6,Average
1,1.0,1.0,0.927837656976584,1.0,1.0,0.8795993046987958,0.9679061602792299
2,0.6580115287061602,1.0,0.9749743698144429,0.8987357856625385,1.0,0.8148698010779734,0.8910985808768525
3,0.6186245974035376,1.0,1.0,1.0,0.6239960478162203,1.0,0.8737701075366263
4,0.6217548504741273,0.0,1.0,1.0,0.8387498536109593,0.8880061161139223,0.7247518033665014
5,0.5510906206905521,0.8595094682362426,0.8763873567583554,1.0,0.8011604012755915,1.0,0.8480246411601237
6,0.49210371496833955,0.8653605332243852,1.0,1.0,0.8862198132469503,1.0,0.8739473435732791
7,0.6264532288233171,1.0,1.0,1.0,0.5994276247870799,0.5434133965837444,0.794882375032357
8,0.5906143879303807,0.466573840265373,1.0,1.0,1.0,1.0,0.8428647046992923
9,0.7468442900673568,0.7418729611763101,1.0,1.0,1.0,0.6878161563280054,0.8627555679286121
10,0.3620110403958834,1.0,1.0,1.0,1.0,0.6828279194450151,0.8408064933068163
11,0.40090947526681264,1.0,1.0,0.8199034476088223,0.6817931555646409,1.0,0.8171010130733793
12,0.6889765998954944,0.717214915439569,1.0,0.7504145153434946,0.9381489141257269,0.4034961592773679,0.7497085173469421
13,0.3426903366716276,1.0,0.9826701863596146,0.37619397943705424,1.0,0.8119279209581888,0.752247070571081
14,0.0,1.0,0.9294650817401628,0.7621414729606995,0.9898664306103967,0.8388462772135599,0.7533865437541364
15,0.909554503484542,1.0,1.0,1.0,0.7322412992480746,0.46509349227125274,0.8511482158339782
16,1.0,0.7563415158249455,1.0,1.0,1.0,1.0,0.9593902526374909
17,0.0,0.8311880767616644,1.0,1.0,1.0,1.0,0.8051980127936108
18,0.4055326146032759,0.9098300177234545,1.0,1.0,0.9353520009537194,0.5345324181444617,0.7975411752374852
19,0.30832607222921016,0.7274510938312165,1.0,1.0,1.0,1.0,0.8392961943434045
20,0.6784135562256444,0.11896563081202324,1.0,0.9519767112568512,0.8242951648085648,1.0,0.7622751771838473
21,0.6002925137023848,1.0,1.0,1.0,0.8501406914237678,0.40080819428345327,0.8085402332349343
22,0.5969774843377544,1.0,0.8434368080638497,1.0,1.0,1.0,0.9067357154002673
23,0.5147356410618948,0.8342129450439271,1.0,0.9764441131367412,0.6717973902225445,0.9790134516057093,0.8293672568451361
24,0.635468240226617,0.013614333268364483,0.7860254684842636,1.0,0.9853848592044292,0.7458403864740858,0.6943888812762933
25,0.8009086788978796,0.8844954272466312,0.977842116010148,0.9108694938385858,1.0,0.791118886831916,0.8942057671375269
26,0.9729739802973623,0.8259321474272752,1.0,1.0,0.5703356313545068,1.0,0.8948736265131907
27,0.0,0.8638688963057823,1.0,0.9202936340632462,0.9643979668286963,0.6700027451787358,0.7364272070627434
28,0.7112117157246538,1.0,0.6725214522298404,1.0,0.9773374270269402,0.42253589491197713,0.7972677483155687
29,0.0,0.8165819441116343,1.0,0.8585666254657229,1.0,0.8685595579077164,0.7572846879141789
30,0.3505550440504514,1.0,1.0,1.0,1.0,0.42816272488953055,0.796452961489997
31,0.17911810052121024,0.7893881921252192,0.9660391567707083,0.899151777710039,1.0,0.8038091009763483,0.7729177213505874
32,1.0,1.0,1.0,1.0,0.625074152792813,0.6818040180669185,0.8844796951432885
33,0.6807609476531514,0.6999703745842938,0.5459078199827508,0.9629961916618304,0.9756182731450762,0.699636723775959,0.7608150551338436
34,0.27438650589261926,0.0,0.7990488239562747,0.6772948312310454,1.0,0.8450851650047884,0.5993025543474547
35,0.0,0.8300638809511555,1.0,1.0,0.801752681799582,1.0,0.7719694271251228
36,0.8421572699125854,0.5683524747453549,1.0,1.0,0.9024445105771394,1.0,0.8854923758725133
37,0.5987263623551884,0.8675870459059679,0.9276516593152156,0.8543403151967903,1.0,0.9705530332473783,0.8698097360034235
38,0.5063395656410067,0.1538787131504618,1.0,1.0,1.0,0.7924607726875728,0.7421131752465069
39,0.47371982868202395,1.0,1.0,0.8858051371721042,1.0,0.7897520337103423,0.8582128332607449
40,0.6146682920171901,0.6225335414337666,1.0,1.0,1.0,0.5758472680700824,0.8021748502535065
41,1.0,0.8501246257257546,0.6341151094013029,1.0,1.0,0.8574295120961716,0.8902782078705381
42,1.0,1.0,1.0,1.0,0.5538741082928179,0.7436881265644498,0.882927039142878
43,0.3120545676981,0.7898216524064394,1.0,1.0,0.5766213123369928,0.44309734242138016,0.6869324791438186
44,0.16963236976503532,0.33750317475063557,0.9323424963749917,1.0,0.8892271757833652,0.8610389135995004,0.6982906883789214
45,0.5801460729181588,0.9840969361937981,0.9231546737332623,1.0,0.8358503300002088,0.7737068714733957,0.849492480719804
46,0.599132173305906,0.47283051611380733,1.0,1.0,0.6098556563987512,0.5125741556587453,0.6990654169128683
47,1.0,1.0,0.8217253013255812,1.0,0.7595645788849947,0.5901919449595877,0.8619136375283607
48,0.36186090027403617,1.0,0.5415820742187941,0.44524267801556766,1.0,1.0,0.724780942084733
49,0.37348055964679155,1.0,1.0,0.8853528194043546,1.0,0.3364747346301325,0.7658846856135466
50,0.5334839999240453,0.5544239693691619,1.0,1.0,1.0,1.0,0.8479846615488679
51,0.5425184581090357,0.5475676799469301,1.0,1.0,1.0,0.4940584851048409,0.7640241038601344
52,0.0,0.9090994128522294,0.8358235852835999,0.9334781423360508,1.0,0.6023078932546316,0.7134515056210854
53,0.5055501452258419,0.9230112893581449,1.0,0.666362402081282,0.9155955717655204,0.521354567227846,0.7553123292764391
54,0.4367257155711596,0.6722172585448508,1.0,1.0,0.9749337358237183,1.0,0.8473127849899548
55,0.8990221566634686,1.0,1.0,1.0,0.596928225144848,0.7951733082576244,0.8818539483443235
56,1.0,0.771392793820875,1.0,1.0,1.0,0.685680106782265,0.9095121501005233
57,0.37523709981389164,0.8667307633882683,0.7275540464051723,0.6937356527352605,1.0,0.8566345182127577,0.7533153467592251
58,1.0,1.0,0.8106486219773513,1.0,0.976849569965801,0.43323919094918617,0.870122897148723
59,0.8196733996864164,0.703963752716827,0.8526105236455892,0.9057573929504993,0.5454078189355295,0.9062603346891002,0.7889455371039936
60,1.0,0.0,1.0,1.0,0.7690155893720705,0.6435168472837955,0.7354220727759776
61,0.459070599884317,0.0,1.0,1.0,1.0,1.0,0.7431784333140529
62,0.3904418855292526,0.8886330936348954,0.9958819122815548,0.9848242728382475,0.9017743562725818,0.8691338908978736,0.8384482352424009
