Num,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,Q_8,Average
1,0.9993009562780851,0.04388123908128531,0.6401550940511006,0.986388850339996,0.6492125623041464,0.8046299943102942,0.8981981781140301,0.49632139328675506,0.6897610334707116
2,1.0,1.0,0.9721971169002126,0.820133191534294,0.9066012523726208,0.8614962512521166,0.6307919394114505,0.7954207730342149,0.8733300655631135
3,1.0,0.6882367749733984,1.0,1.0,0.8063149322577914,0.9381234711885906,0.4756834790459153,0.5490896724450943,0.8071810412388487
4,0.9191729834714789,1.0,1.0,1.0,1.0,0.888588962306108,0.9236167383239046,0.7077077441720636,0.9298858035341944
5,1.0,1.0,1.0,1.0,1.0,0.8468582974364792,0.7942001237046695,0.7324272998812377,0.9216857151277983
6,0.99737580607575,0.9864563592862451,1.0,0.774669141362172,0.7133607656820137,0.8826024677644494,1.0,0.6459566383032469,0.8750526473092347
7,1.0,0.9158442009803865,0.9933991878034046,0.8152256658250204,1.0,0.6732569093255757,0.6876012323957824,0.9906572455481449,0.8844980552347893
8,0.8970125889643397,0.7970062879285138,0.6748847876852282,0.9914573204104743,0.9761946620268126,0.9159643803420622,1.0,0.5830064915726959,0.8544408148662659
9,1.0,0.6171351515020645,1.0,1.0,0.7233386250202184,0.8258009318374382,0.7496986505356756,0.647057219337148,0.8203788222790681
10,0.8337509657062717,0.3927970462905519,0.9431977254423994,1.0,0.8405159099673867,0.7131863231599108,0.8476206008891556,0.6540408362505296,0.7781386759632757
11,0.9057526610623455,0.6772810735456631,1.0,1.0,1.0,0.7372614188779738,0.5684139377277589,0.7937173980942901,0.835303311163504
12,1.0,0.47396803714982055,1.0,1.0,0.9401743661957784,0.7590248294790952,0.9609520403074304,0.5449398633375603,0.8348823920587105
13,0.9778015928551002,0.7961462602220271,0.5051975439447657,1.0,1.0,0.7549339358930068,0.5579541980697358,0.7429686636167875,0.7918752743251778
14,0.5354594459490098,1.0,1.0,0.679870899245248,0.8649558007212083,0.917449123803274,0.7063317777202354,0.7624358521863885,0.8083128624531706
15,1.0,1.0,1.0,0.9330138040557965,0.7330748002133097,0.27337126252551647,0.738686230150746,0.7592928517506432,0.8046798685870016
16,0.5739276711996876,1.0,1.0,1.0,0.7090239462586395,0.742443607573308,0.5615468930898686,0.6665057732764428,0.7816809864247433
17,0.5146886064520786,1.0,1.0,0.9103916468649159,1.0,0.9577025370446051,0.8448151410314421,0.6254498681704818,0.8566309749454404
18,1.0,1.0,0.7193113759813969,0.8115926297342599,0.9773018695140617,0.8970586230603581,1.0,0.9703073245333651,0.9219464778529303
19,1.0,1.0,1.0,0.6873767948212673,1.0,0.8655973108578046,0.8902548984432883,0.8449156312600873,0.9110180794228059
20,0.9747126308430647,1.0,1.0,1.0,1.0,0.631456854117568,0.6227828486080841,0.7387833891397212,0.8709669653385548
21,0.6590487729985379,1.0,0.9374149754654769,1.0,0.6576063798808143,0.9911970679544952,0.9066064049508704,0.6759269497169381,0.8534750688708915
22,0.7548747912212287,0.8535630189258134,0.7971361365876963,1.0,0.8182064130167707,0.770236125402513,0.7441832576413323,0.5471931775381219,0.7856741150416845
23,0.8683455953959206,1.0,1.0,0.39703528617138595,1.0,0.6770146068751574,0.8981379709133569,0.7138365979690622,0.8192962571656104
24,1.0,0.4571392419957743,1.0,0.5754039848303429,0.8557739712032005,0.8753606707542326,0.6552590204489863,0.7765072181903798,0.7744305134278646
25,0.9526939918697459,1.0,0.0,0.6777953499621107,0.8466108027653324,0.8782836465430868,0.5263449428680452,0.7035435833992182,0.6981590396759424
26,1.0,0.7525309423059287,0.6228952396196742,0.9519814336768267,0.726480708179112,0.9769335946096528,1.0,0.7003151497658575,0.8413921335196315
27,1.0,0.9220802642835493,1.0,0.9371469453807766,1.0,0.8583883354317348,0.6733077996679707,0.53308369089013,0.86550087945677
28,0.5983754824401892,0.9509049104319122,0.6628138707980937,1.0,1.0,0.8007276266027681,0.6808936349838176,0.8584284343790495,0.8190179949544788
29,1.0,1.0,1.0,1.0,1.0,0.9723986062816233,0.9591533669803817,0.7992153058614643,0.9663459098904337
30,0.3771430827758132,1.0,0.7596236605244369,0.6706837570008523,1.0,0.8389269808908285,0.8069132866226799,0.5486306786251065,0.7502401808049647
31,0.46011369262139723,1.0,0.9134772464232737,0.5647436025517794,0.9930280505943528,0.7811687147476877,0.759477623900228,0.8396722028485151,0.7889601417109042
32,1.0,1.0,1.0,0.8663241823696209,0.8476339340014353,0.6861366675960734,0.7407755550179888,0.8246091062333404,0.8706849306523072
33,0.9680353618526284,0.7330744343356933,1.0,1.0,0.9251067914088401,0.6547313645421888,0.80134005161827,0.9567628865253676,0.8798813612853734
34,0.8491713890544349,0.7947030734252432,1.0,1.0,1.0,0.9718896446105025,0.7821927741237724,0.7278072991169627,0.8907205225413645
35,0.9388062296120016,1.0,1.0,1.0,0.697770833766084,0.7015804053125547,0.5590824588655617,0.5888959650079754,0.8107669865705223
36,0.9012562835033595,0.7010732430028794,0.9833512882073776,1.0,0.8469420893465462,1.0,0.8550855085956484,0.7259074973052841,0.8767019887451369
37,1.0,0.9948801318459987,0.8655772130732016,0.6179292271578304,0.8694690889887915,0.9390813019485214,0.7600334677814464,0.5491890874464901,0.8245199397802849
38,0.9318818496979141,0.9210483467145628,1.0,0.8893987649122562,0.900402900622785,0.8542973601490572,0.7517214029182548,0.880641557344312,0.8911740227948928
39,0.5564733848446944,1.0,0.8297766412717967,1.0,1.0,0.9394700601590726,0.9542968306506118,0.6427311999232483,0.8653435146061779
