Num,R_1,R_2,R_3,R_4,R_5,Average
1,0.7867733945000869,1.0,0.5179043428589077,1.0,0.8798234426341015,0.8369002359986192
2,0.6278536965584697,0.6259545475144009,0.148476896778414,1.0,1.0,0.6804570281702569
3,0.5741510575497563,0.8911881653162524,0.5934723786489097,0.802984572542585,1.0,0.7723592348115007
4,1.0,0.5880621619504502,0.46905035742226564,0.8035654981871235,1.0,0.7721356035119679
5,0.0,0.08909972204701956,0.8708472979435277,0.7856320531069078,1.0,0.549115814619491
6,0.0,0.08896650306075518,0.4696814778158944,0.49988129968331,1.0,0.41170585611199184
7,1.0,1.0,0.6215409172867845,0.7841255778193295,1.0,0.8811332990212228
8,0.9082824715387354,0.6910217318192557,0.4103714485306133,0.8769692887044545,1.0,0.7773289881186118
9,0.8706655535168893,1.0,0.9283132690765353,0.8156406870165339,1.0,0.9229239019219918
10,0.9615226903833035,1.0,0.6980982477848445,1.0,1.0,0.9319241876336296
11,1.0,1.0,0.6007119476957848,0.38994836187927834,0.9095197120836773,0.7800360043317481
12,1.0,0.6891815211842034,0.3512412831786785,0.9241773514712368,1.0,0.7929200311668237
13,0.8339660262871266,0.627423854678782,0.3724164085047315,1.0,1.0,0.7667612578941281
14,1.0,0.6478606006322741,0.46169569278580835,0.8778553571826173,1.0,0.79748233012014
15,1.0,0.8060495833474958,0.4540040627178218,0.7067615592752644,1.0,0.7933630410681165
16,0.90050205434272,0.7650814784096538,0.5006023700031226,0.08384784822609985,0.8227119392280798,0.6145491380419352
17,1.0,0.986123479083095,0.36293755443718695,0.6059700164824917,1.0,0.7910062100005547
18,1.0,1.0,0.4246494616523195,1.0,0.8977461437580545,0.8644791210820749
19,0.2405817800863199,0.4769492717449362,0.5530077174844892,0.8092236591779334,0.8209927551963841,0.5801510367380125
20,0.5684000183310466,0.7187879569086509,1.0,0.9840095444653875,1.0,0.854239503941017
21,1.0,0.7635352984237419,0.0,0.52299329815858,1.0,0.6573057193164644
22,0.6887739787640776,1.0,0.4813075904137817,0.8414518376570806,1.0,0.802306681366988
23,0.8636200278975467,0.8781441739862421,0.45643603200448873,0.9952533143839132,1.0,0.838690709654438
24,1.0,0.0,0.8630792974767371,0.7977357909834965,1.0,0.7321630176920466
25,0.5728514330603501,0.7294591193793876,1.0,0.9123724130612746,1.0,0.8429365931002024
26,1.0,1.0,0.45911196329235804,0.8138595191599285,1.0,0.8545942964904573
27,0.8145230016896459,0.8055814019711731,1.0,0.5540200544456486,1.0,0.8348248916212935
28,0.6191838932816109,0.4834503842897603,1.0,1.0,1.0,0.8205268555142743
29,1.0,1.0,0.40191530245274804,1.0,1.0,0.8803830604905496
30,0.0,0.7553208568617169,0.9858710368788824,0.7711852127420052,1.0,0.702475421296521
31,0.5607128378218942,0.9978943129341663,0.47877360091895377,0.8089825115343887,1.0,0.7692726526418806
32,0.7259689632272368,1.0,0.7633210841206324,1.0,1.0,0.8978580094695738
33,1.0,0.9675201179661778,0.31609445149200455,1.0,1.0,0.8567229138916364
34,0.4426543439082093,0.7479107285096112,1.0,0.7142991848027543,0.8929603044041636,0.7595649123249477
35,0.5873824447244514,0.493553501402455,0.5346105551493237,0.7184742200877112,1.0,0.6668041442727882
36,0.0,0.5786290567850577,0.6958099026544817,0.5669580095983134,1.0,0.5682793938075705
37,1.0,0.7679126049655718,0.4390492855935851,1.0,0.9632602911968977,0.834044436351211
38,0.7139640520502354,0.0,0.46109164797801333,0.5681074757059482,1.0,0.5486326351468394
