Num,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],Sum_of_Width
1,0.13788185933930153,0.24622777558480818,0.12732626061241664,0.3801348478782884,0.12210823803638082,0.31520193489823867,0.10477620584629693,0.23169738981210197,0.03521524111077323,0.16154676129971518,0.059402053191378354,0.07848143239030018,0.8265802837269052
2,0.10815198999009956,0.18074476847080556,0.12930705354619898,0.29324594885440664,0.12090341485520222,0.20646485128648545,0.14968218321007692,0.2118093537315342,0.14968218321007692,0.21180935373153414,0.05745272642337818,0.18074617269020118,0.5696408975299344
3,0.10301517734739155,0.3522776473285122,0.11229651867959753,0.3146253710119684,0.13712809309981594,0.2269094334634082,0.1067311990164597,0.2522797379544073,0.09181405464592979,0.12188452137186878,1.607604368930593e-6,0.18103663847627186,0.8980266992128734
4,0.15837707421722022,0.20472699135509545,0.16353216476385388,0.4220706441584453,0.10377229726309055,0.20105133031889766,0.12310293794046917,0.20602839262053968,0.026630604452351908,0.16456336057141133,0.04459427961606453,0.18154992272256015,0.7599812834938994
5,0.11650273410956927,0.24062681611223788,0.09716757795446972,0.3364211936047012,0.054124332974084755,0.33773730715842765,0.08137304453562338,0.20334028637629648,0.1118255216650809,0.22988386437364527,0.0236769179362213,0.1673204031996423,1.0306597416499015
6,0.09055821161494931,0.3597367375048444,0.1541552453711249,0.2680485144565475,0.1468244822998384,0.16351762521915092,0.14479107662497875,0.16351741411727105,0.09961420516152591,0.19719465827539612,0.05687203850210367,0.15516979085226923,0.6143694808509583
7,0.1170682874217971,0.34696390361163887,0.14998493768401483,0.20769934238662308,0.14152868218252856,0.23041994381197017,0.1499849397719096,0.1969824143219481,0.1000223809145175,0.19698242937805938,0.009067382484145417,0.15329535603084737,0.664686779082174
8,0.15628840363156984,0.3346950113293361,0.22818355783966618,0.2477163197010587,0.12522682420910486,0.25739129576526865,0.03938354126120085,0.23794856725928637,0.06325871192540489,0.16624359331293984,0.02262046887624647,0.12104370488891739,0.7300769845136139
9,0.14655675387887263,0.36980373680310025,0.12335305552558833,0.23764382698280145,0.13163094159685862,0.21900711774213744,0.10433142481780008,0.21940454277156,0.1001879423777958,0.11882196365593672,0.07513500803762284,0.15412368580992591,0.6376097475309235
10,0.1658322606371203,0.32305719494507945,0.08836704065677488,0.33165334155934234,0.09079876789757052,0.27765301795909536,0.12520610396861875,0.19784984829763858,0.07405684463949289,0.1820139808416338,0.04138463767682524,0.102126960920808,0.8287086890471951
11,0.17912382680747965,0.333464686331136,0.1765363861408396,0.3139694772753274,0.08547957135538592,0.19044911892112598,0.10091964825692487,0.24234908104948275,0.035934049528692114,0.17086305531881318,0.04276388522212276,0.12814721379266975,0.7584852653771101
12,0.11444498588759207,0.32442693064253286,0.1307125069996125,0.2619060476073586,0.12459056257598342,0.2650762431776613,0.09742312755671909,0.25547085153773885,0.1085263711557558,0.18969079137815809,0.039761802207731525,0.08796977927315593,0.7690812872332113
13,0.09157761896647411,0.3180050690679729,0.10581593956975346,0.312087273393465,0.10313979458478946,0.20895014313845178,0.1058159395697536,0.3120872733934649,0.10313979458478949,0.20895014313845173,0.04095858509375676,0.08947242549887684,0.8991046552613663
14,0.12156622099294456,0.23273266794056358,0.10314188628254886,0.3433650851479949,0.13621526772282072,0.20684815487094355,0.1715330133858799,0.24216603857101177,0.008749065022014474,0.28487862313927625,0.045249056822401365,0.10355492010159996,0.8270909795427802
15,0.10466209953539202,0.35232597952193423,0.1159810913214973,0.2879921386356688,0.11390487453749613,0.20578795438574116,0.15008837834869768,0.20223658341565,0.051039117088084444,0.1297845129746346,0.09274213518223551,0.19345513505296819,0.743164607973194
16,0.1293959583624719,0.34039412525544255,0.11925300361485393,0.25156618042505147,0.12005254835902782,0.34562064497185396,0.11433922660234742,0.23128407638820664,0.07619127510497861,0.11564258723103463,0.06034466465783993,0.09591570902689124,0.7608466465969609
17,0.24097015493381302,0.27732678189661986,0.18202605729112842,0.28265133552336796,0.10420067702379784,0.20906502624234227,0.12780618328607707,0.17842077895786623,0.07654087800765891,0.1324646054685053,0.0572878753938118,0.1312396459750117,0.42233634812742626
18,0.11183625612423742,0.4521182860197118,0.12263221575567176,0.30189136790480076,0.06195671857055583,0.25960720208970023,0.047684658637143176,0.22584961242459395,0.04269538964745578,0.13676562773121456,0.024702507734545187,0.21226015736036954,1.1769845070607818
19,0.12704851004016485,0.363979450664232,0.04309267808767095,0.35025832326433803,0.1454275359139394,0.24644253680756897,0.1115151050926126,0.13493004558894717,0.09957001294343236,0.13393451713548327,0.06647845491967201,0.17732282954193884,0.8137354060050161
20,0.12487942738826044,0.28149716729542773,0.21542305660957933,0.34757384097817373,0.10193310957798811,0.23373661293025744,0.12705947071894305,0.19665419323890695,0.04445640981521973,0.16011096456582188,0.0025793667609952803,0.16409638012042616,0.767338318258028
21,0.17556315392016175,0.37034458148977634,0.1438893538033711,0.20723482231076457,0.16465823060806092,0.17931296018021278,0.1438893538033711,0.2072348223107648,0.0859934303196484,0.0933217091757039,0.022343760294082846,0.2062138217840816,0.5273254345026078
