Num,P_1,P_2,P_3,P_4,P_5,P_6,Average
1,0.6497723000687715,0.49462367370136084,0.21868586920325114,0.6957069221034262,0.25916091696504406,0.12415858399161657,0.4070180443389117
2,0.03140406847282863,0.6309234264458012,0.11159865718364892,0.35355387229168184,0.23729212817427733,0.724604548861798,0.34822945023833934
3,0.6901823319168076,0.4611513806335907,0.8113039634062795,0.6254989233662943,0.37904174594472195,0.7899082233352066,0.6261810947671501
4,0.5364023996808184,0.43227771987231967,0.5892179285802628,0.6529140530094373,0.41841707485898955,0.7087636487393004,0.5563321374568546
5,0.39097026785498096,0.6185382869487199,0.3531947380659063,0.42985979305423283,0.2825201126316995,0.6487779983722797,0.45397686615463656
6,0.8914476655244175,0.7626986002092478,0.3584463102652753,0.7621518960971275,0.8226730713716229,0.8606756851935147,0.7430155381102009
7,0.5072674988312308,0.2666545406163319,0.39425176688949326,0.4797571955029815,0.2884745879680396,0.5554971024629972,0.4153171153785124
8,0.768773805330539,0.41666360677188513,0.4914215358096311,0.4249420778904432,0.7947951503714384,0.22607605922216426,0.5204453725660169
9,0.8522630455743434,0.7825038023997745,0.5609090033492197,0.34829130257534346,0.4497884513030025,0.7864574015819981,0.6300355011306137
10,0.3389462609473812,0.6050947915624794,0.27099589233355964,0.0,0.7570498808192222,0.6664068219792418,0.43974894127364733
11,0.10351931840497158,0.29155696154849575,0.18674037224021986,0.623604860041309,0.6161530039720776,0.30287675852997425,0.3540752124561746
12,0.2116437764234944,0.45117730773562875,0.3514074756281892,0.45636843610981326,0.44231322757857217,0.41393361695778264,0.3878073067389134
13,0.15873016030983664,0.5341873706163599,0.5417520624010633,0.0,0.609585149208731,0.3927441823744251,0.372833154151736
14,0.5180103788205436,0.27777797313700225,0.29240260079990055,0.0,0.6719571063866038,0.5163278306684849,0.3794126483020892
15,0.9169034570693757,0.504759067655634,0.4575261617047892,2.045174769815805e-6,0.2603131363395004,0.5100875806660321,0.4415985747683502
16,0.28826127596496615,0.6570504799534916,0.09793798428816564,0.39655318142839907,0.06289490148927601,0.3380809432140692,0.30679646105639463
17,0.37099305172191804,0.657982260380928,0.45689314466055175,0.4857721277352697,0.4109171447751318,0.8014214944933454,0.5306632039611908
18,0.8883631164176103,0.2037356468837337,0.2767755589957981,0.7807089955218323,0.4745693044560907,0.5087550234699861,0.522151274290842
19,0.6678398409453081,0.4858726857178631,0.4368069019998649,0.07091831193783582,0.19982360537725774,0.599607082608194,0.41014473809772056
20,0.45355133292344657,0.010217634010867635,0.41938203829500975,0.521806492874449,0.8575528797176672,0.33514933316196904,0.4329432851639015
21,0.5031665946741394,0.4377364696225594,0.20202139449598025,0.468458854648203,0.23809451762746545,0.8446669764430597,0.44902413458523455
22,0.21645201535764802,0.0,0.626230046153633,0.4039001311452957,3.33333600027741e-7,0.8121617028523799,0.34312403814042614
23,0.13459262152089294,0.7137659122769424,0.44710340890584843,0.4384830926750943,0.30517116281784123,0.7414217353997191,0.46342298893272305
24,0.6508389874005812,0.0,0.0,0.34745189812726723,0.8061915566605079,0.9435843405931632,0.45801113046358655
25,0.31935173071766004,0.5284497656330648,0.44726196602810847,0.6426053354724677,0.7718352636982331,0.654388664252061,0.5606487876335992
26,0.42488305097133544,0.6131230790334781,0.6256016527851187,0.6249456549771156,0.3966853034974484,0.7596678497812163,0.5741510985076187
27,0.11905601739903295,0.7037293716893445,0.5809553457460825,0.5555670555556891,0.8515463555022733,0.9091985021725582,0.6200087746774968
28,4.7619085718248707e-7,0.847364022683956,0.6002697117446376,0.0,0.6382641924807696,0.4309248886852424,0.4194705486309105
29,0.0,6.761905382290934e-6,0.6278384423385317,0.3891702034695394,0.6028091195523547,0.5193175895890837,0.35652368614248203
30,0.6384005693035691,0.7880075219138782,0.32562258000270616,0.25108242107872486,0.45447581134900905,0.8538275918341496,0.5519027492470062
31,0.26827864385061867,0.6064623622720364,0.495285405179244,0.3976332505992491,0.7418207597528854,0.36774668312184444,0.4795378507959796
32,0.6286005459666275,0.686510225519727,0.7128572500618384,0.5945131315951113,0.10539193662887969,0.6137853776052916,0.556943077896246
33,0.9656925720873746,0.8756940229973825,0.02501573082116021,0.35182117777691,0.650886083620106,0.8428770007251997,0.6186644313380222
34,5.2703751400793945e-6,0.542313679792173,0.34013379060106785,0.469644181506337,0.4676371706145343,0.7047493811867971,0.4207472456793416
35,0.37365812496866563,0.608266416307869,0.6410258282550055,0.6201004375306789,0.5401220497326558,0.3244704484655498,0.5179405508767374
36,0.32513822524045877,0.29310344395595755,0.2222220111107162,0.0,0.49891105996084445,0.6653723490971984,0.33412451489419587
37,0.8004511028026322,0.6168209108006237,0.4550372959964965,0.637276728777426,0.6728801558456148,0.45579666877068675,0.6063771438322466
38,0.1513847202790602,0.30679172723643466,0.5052141223771616,0.6397215527879825,0.39966578494569577,0.8237372041685257,0.47108585196581004
39,0.3845910387047726,0.5079982562109316,0.34096258744674846,0.39555339864886724,0.583631522575262,0.46391881853019223,0.44610927035279563
40,0.9048523403695999,0.13333316952330115,0.47661209197776655,1.9597065791891282e-5,0.6407900994721889,0.8472437392330209,0.5004751729402782
41,1.9841455859267603e-7,0.6081780235082901,0.0,0.8813914065122131,0.6980781818135726,0.32270695936162713,0.4183924616017103
