Index,Mean,Var,SD
P,0.5555050709949447,0.0516275967057349,0.22721706957386564
Q,0.6271231457568751,0.07167418054593233,0.2677203401796963
R,0.8689319005268555,0.029725916279485006,0.17241205375345717
F,0.6834493153774066,0.04589472733565772,0.21423054715809722
