Index,Mean,Var,SD
P,0.5855125734452623,0.032489213774665286,0.1802476456841123
Q,0.8273886798186486,0.049488195041626534,0.22245942335991645
R,0.7028740283695336,0.04065747838082871,0.20163699655774658
F,0.7211334323443505,0.02422461922602676,0.155642600935691
