Num,R_1,R_2,R_3,R_4,R_5,R_6,R_7,Average
1,0.653962371075713,0.6204893000256744,0.5975924652506508,0.4361150681493335,0.485155345793642,0.6853433837748009,0.8213717586433743,0.6142899561018841
2,0.9669852616606631,1.0,0.4391704692405218,0.6705443917975603,0.7231848191580458,0.528964459540592,0.7186935506777024,0.7210775645821551
3,0.8040892942794241,0.6952020481814202,0.34133207556100387,0.6738765972530425,0.6982653845710144,0.6049152229892495,0.8423450467710516,0.6657179528008866
4,0.8821865396488433,0.47818817475306524,0.7289114004694994,0.5075619383003912,0.642612673951397,0.7418245946574052,1.0,0.7116121888258002
5,0.8242890165187438,0.6839865501621598,0.6295400137569624,0.7162926664923338,0.9370318526916489,0.7466138700187958,0.833498674588486,0.7673218063184473
6,1.0,0.610208050931478,0.8723908263005266,0.5719573530836602,1.0,0.9019655331282072,1.0,0.8509316804919818
7,0.6496417448426253,0.5898751080615425,0.5799374661196275,0.652501539474087,0.7605262557516852,0.6976470814748089,0.8740486342497796,0.6863111185677366
8,0.8011390537086898,0.6575293418640993,0.3565359283765499,0.5450840710567757,0.7977547454263036,1.0,1.0,0.7368633057760599
9,0.487234062803625,0.6763405166860065,0.48123112247400884,0.31477254870602317,0.714367973783421,0.6498922736403782,0.9634280954831476,0.6124666562252301
10,0.44165746760224484,0.8157075856065362,0.6292517994303137,0.20240818380711129,0.9397046433815948,0.5583220579878513,0.6315115352094548,0.6026518961464439
11,0.706372125810733,0.8001496061677861,0.1942304476569856,0.58989497134329,0.8928304500347325,0.7146333612565693,0.9209192899122071,0.6884328931689004
12,0.9443353224250668,0.5442414354260009,0.5640018212151323,0.7668515907220759,0.9639509327060644,0.8349052259753625,0.8887959871643796,0.7867260450905832
13,0.8937104696248769,0.5726788997065749,0.3228469075383907,0.6027612090697703,0.6471994729718576,0.8453770704858349,0.9075060692220295,0.6845828712313337
14,0.5618666910923088,0.7321064644854028,0.7321064644854016,0.4211205954363742,0.7066381428172923,0.6543667756502427,0.9624007091500465,0.6815151204452955
15,0.7770623515031829,0.5201787246006301,0.5587042084649251,0.5061206718327367,0.44641264669408387,0.9919580903840581,0.9808558332409544,0.6830417895315101
16,0.504773141159076,0.4838703697345035,0.6011802908153517,1.0,1.0,0.8424973394373577,1.0,0.7760458773066128
17,0.6408492152945048,0.5601655885264244,0.5802660456546183,0.697505515297593,0.5446354179969753,0.7222979075827135,0.9120851261804164,0.665400688076178
18,0.9304125810511805,0.6484495129271598,0.3856451756248944,0.5504311474966599,0.3590948939658068,0.7990766754184782,1.0,0.6675871409263114
19,0.9404709173257481,0.4868835808614293,0.5230944568539658,0.5554556032471123,0.6940239656045838,0.48073137987096853,0.9300297816457364,0.6586699550585065
20,0.756553360414191,0.4839993217048082,0.6964100079973748,0.44495557272588365,0.7035827218552233,0.8025164480579429,0.8750235692809352,0.6804344288623371
21,1.0,0.37586802478773906,0.3516883826393674,0.52391815590094,0.5439285306463432,1.0,0.7258226694988787,0.6458893947818954
22,0.9198037886667302,0.9198037886667295,0.3177857243523149,0.7343465775395966,0.4742793258268541,1.0,0.5917481581546791,0.7082524804581293
23,0.4642647487959334,0.6321231663698532,0.3391919867748571,1.0,0.7239263916592539,1.0,0.835554342597773,0.7135800908853815
24,1.0,0.980181229514689,0.49086930661569633,0.45376855263024324,0.9642105982483199,0.5205704279725951,0.8202754957700168,0.7471250872502229
25,0.8115800488357011,0.6657047369296688,0.35556591018388234,0.4372480693766069,0.7394296052392945,0.859988450478423,0.8054478118984307,0.6678520904202868
26,0.6615946240921432,0.6771423422049548,0.8649560084067813,0.9363288001556983,0.7035903071653531,0.6872250469808084,1.0,0.7901195898579628
27,0.6925149922404065,0.43732723359896875,0.6925149922404062,0.36929818166030304,0.6804760810819853,0.9426606898925082,1.0,0.6878274529592253
28,0.8292141143387444,0.7090642632726178,0.5908580708618613,0.4289102944245431,1.0,0.9948155065066038,0.9442524641063984,0.7853021019301097
29,0.7084396908894094,0.42035237595963426,0.5108401568577874,0.5251388356287916,0.7528303321963122,0.6533871143725871,0.8215015403441248,0.6274985780355209
30,0.33839310169066183,0.777289398481459,0.27681577798403945,0.3956010548709652,0.6039507831446925,0.9630388253619321,0.5172240225113947,0.5531875662921635
31,1.0,0.9348038101673974,1.0,0.3514280993848048,0.8202399860502255,0.911335634081988,1.0,0.8596867899549165
32,0.9028351135330505,0.6759070884756694,0.3761317086035501,0.4160515168570199,0.7999758165176591,0.8000076364466937,0.9283435198071252,0.6998932000343955
33,0.6239441337156162,0.7086796880425262,0.7433321076986111,0.44430396773377995,0.7612409438462269,0.8754544000756629,0.9553521116132568,0.7303296218179544
34,0.8098865874792633,0.8064579648797231,0.7702465747263567,0.5541391221241188,0.828480321951014,0.7125781374386853,1.0,0.7831126726570231
35,0.585534300768694,1.0,0.7655182434112915,0.36420918273971226,0.8873367800594275,0.6903723614202345,0.8854741953589964,0.7397778662511938
