Index,Mean,Var,SD
P,0.5639097777184979,0.03536867110315159,0.18806560318982202
Q,0.8249923222280281,0.056417905743613585,0.23752453714008914
R,0.695431674686378,0.046555306746691574,0.21576678786757608
F,0.7013862923070799,0.02788126346242966,0.16697683510723774
