Num,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,Average
1,1.0,0.6135945446291491,0.7703263359548419,0.28770986165412515,0.7499594501006792,0.7520578888358739,0.9127230932788756,0.7266244534933636
2,0.3294460884819106,1.0,1.0,0.9091207225213733,0.33183067452414894,0.6496911979950517,0.833380842710552,0.7219242180332909
3,0.4185314744539581,1.0,0.8120075264481137,0.9629516141888952,1.0,1.0,1.0,0.8847843735844239
4,1.0,1.0,1.0,0.90925568916085,1.0,0.9184570434015649,0.6413911179967,0.9241576929370164
5,1.0,0.5922235670662035,0.7703458576970815,0.7563755692909635,1.0,0.7285048144507006,0.9742867401928583,0.8316766498139725
6,1.0,0.7436031063729187,0.4055345619549134,0.9419035235035642,0.9625942710127806,1.0,1.0,0.8648050661205967
7,0.8725837939640158,0.7197402889541806,0.9464177250950916,0.5324989384411066,0.7136781030179913,1.0,0.5755725900260572,0.7657844913569205
8,1.0,1.0,0.8971712470521189,1.0,0.8075692847680052,0.873084839909195,1.0,0.9396893388184742
9,1.0,0.6163595748380407,1.0,1.0,0.665953160439,1.0,0.7092525266333107,0.8559378945586217
10,1.0,0.6864651109186165,0.7607647117305414,0.5971816338984345,1.0,1.0,0.969566257199664,0.8591396733924652
11,1.0,0.7729422647424907,1.0,0.8228289218626097,0.9078683968193741,0.9342683072482755,1.0,0.9197011272389642
12,0.4467954347628933,1.0,1.0,0.9311181282586596,1.0,0.8782911625641396,0.7738763897351744,0.8614401593315524
13,1.0,0.8893443755628391,0.29452080942628744,1.0,0.804436803996069,0.7978353912587524,1.0,0.8265910543205639
14,0.16927587085344586,0.6960975794400931,0.5944018352332242,0.9068927122437659,0.5204758988001006,0.8822473470900352,1.0,0.6813416062372378
15,1.0,1.0,1.0,1.0,0.8336452701227521,0.9888341196565794,0.6761040403469574,0.9283690614466128
16,1.0,0.802955449485673,1.0,0.8666503510220197,1.0,1.0,1.0,0.9528008286439561
17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,1.0,0.4723633972772101,0.22600421605430468,0.3050699727061845,0.930056034006443,1.0,0.7400841278712745,0.6676539639879167
