Num,P_1,P_2,P_3,P_4,P_5,Average
1,0.6662606820045506,0.6632985530095016,0.5989568577960478,0.6475412586571381,0.31379935515890495,0.5779713413252285
2,0.22162871387677538,0.46125898846209834,0.6726341467121758,0.8336420993927723,0.22163004365570735,0.48215879841990583
3,0.30803087618287106,0.4388985912587793,0.59326960682616,0.4143572062015281,0.271216329619197,0.40515452201770713
4,0.44077024709293994,0.871534508119697,0.6856422593691983,0.4262125594627554,0.293847635706758,0.5436014419502697
5,0.0,0.2245485978993821,0.6731922577271892,0.6561553842063201,0.3491159051784151,0.38060242900226127
6,0.24539805663484843,0.6401201865074665,0.668467180654728,0.4067998081176148,0.4266936341969815,0.47749577322232784
7,0.27311969388685703,0.45519948981142827,0.6317605459649761,0.364159764826755,0.370033026581106,0.4188545042142245
8,0.2235372439809238,0.35420321553195755,0.6383580659427633,0.5290039481425818,0.6665451979529756,0.4823295343102404
9,0.3218462204267604,0.8068658556809364,0.17683894206401293,0.8729726739429553,0.3337684781478662,0.5024584340525062
10,0.2893539030372892,0.49906105968950853,0.5449744031572391,0.3892683066796322,0.27598670418992166,0.3997288753507181
11,0.30003908843988114,0.27322144793710573,0.5921729881467419,0.5228289088092333,0.42006024580680335,0.4216645358279531
12,0.2000305960248974,0.3739894819065956,0.2945804678264445,0.8158064804883447,0.1778061102274648,0.3724426272947494
13,0.7033381199986153,0.31208135770182266,0.2121421919919818,0.37914648376226306,0.5754537585469407,0.4364323824003248
14,0.3741660059552782,0.33161154150615674,0.5755715690983653,0.6954634457363182,0.32070555678913637,0.45950362381705095
15,0.2225603430098413,0.49457652411253145,0.6431540368911881,0.6484015728781072,0.22256145581433834,0.44625078654120137
16,0.3402670137529441,0.5590720007112351,0.6844441419043606,0.5671145251570852,0.2691772406932891,0.4840149844437828
17,0.16274793619294906,0.46075953372095196,0.5761247086195962,0.3924497298712191,0.6397677739901061,0.4463699364789645
18,0.3919068851453686,0.7178122423736019,0.5356121625320979,0.4341332293504324,0.2475201005314389,0.46539692398658794
19,0.11616590755831575,0.39361183770626595,0.7347408724897694,0.5248166583089585,0.2285500182753076,0.3995770588677234
20,0.1992078156665761,0.47592995073419947,0.7175857849923271,0.5464844821711362,0.21580961795330023,0.4310035303035078
21,0.0,0.4431169016905815,0.644223140183066,0.44121726030625885,0.5352284597181935,0.4127571523796199
22,0.23429575262280297,0.6016695027393938,0.6961445458853383,0.4841059300793258,0.392292508529753,0.4817016479713228
23,0.3058334752171155,0.45165928370972785,0.6629688119885129,0.5261657208779283,0.5682601182281488,0.5029774820042867
24,0.44050330104428603,0.25120934557784674,0.7736811975512929,0.3229271542582704,0.48108538068071466,0.45388127582248217
25,0.26079810435570017,0.3035730306011121,0.4108299060988309,0.3541681723346048,0.4793082673685766,0.361735496151765
26,0.2636872556714223,0.5897448477436217,0.7283897832359588,0.6695617751547239,0.24610966720795088,0.4994986658027355
27,0.3390255934959815,0.386740733482627,0.8701720817709182,0.5608935853527648,0.28478277598744794,0.4883229540179479
28,0.23059083846228878,0.3831695026351454,0.5356106716027536,0.40713701377858125,0.9141060922807803,0.49412282375190986
29,0.27199114331217106,0.6199323178600938,0.5452004041565547,0.7807139671906378,0.49947436998863426,0.5434624405016183
30,0.0,0.05996118810690092,0.7672523301159673,0.545425898963077,0.41888085126169183,0.35830405368952745
31,0.3554456305546612,0.531609332300222,0.6119554637921055,0.6899183387523905,0.5308344658940689,0.5439526462586896
32,0.36981561558795434,0.44025826032281895,0.6163622385991908,0.4035796394113571,0.26416190396107486,0.4188355315764792
33,0.34754762551671964,0.5872380855777936,0.671931014472895,0.8688799247772814,0.2829649307606722,0.5517123162210724
