Index,Mean,Var,SD
P,0.5435608300489255,0.015112865194227734,0.12293439386204226
Q,0.9964927760897843,0.0005625916734185288,0.02371901501788236
R,0.5452346294417874,0.015501714975807124,0.12450588329796759
F,0.6960781346611279,0.010706833736464218,0.10347383116742231
