Num,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],wL[7],wR[7],Sum_of_Width
1,0.04317402175304131,0.24514213236472845,0.05882501561250659,0.263731594000945,0.025659971988343903,0.22751399786050674,0.015897404299184768,0.19551699765274194,0.01589740429918474,0.21461573353742072,0.020156730134143812,0.2153141629201988,0.011068046125899981,0.22158042189217725,0.012977334261237773,0.21292903129773824,1.5926881430529143
2,0.04158677655873057,0.25804462072148937,0.04158677655873054,0.23509662179068158,0.02125451972215868,0.21308348697299762,0.023376814689295825,0.22146796693599194,0.023376814689295828,0.230666743995115,0.015314990099484423,0.1873137780233677,0.022929898484635766,0.22784932309537811,0.01406487776106848,0.22298598990157845,1.5930170628731999
3,0.03020426123049547,0.23421339599419583,0.025274580806326632,0.20908783123482672,0.050549161612653166,0.24773751076086334,0.030204261230495476,0.23387389306629772,0.019379624520108524,0.2118471940007393,0.01937962452010853,0.23393277438788337,0.01937962452010853,0.19946428158663415,0.015102130615247697,0.22036984991301556,1.5810534618889118
4,0.046795435482672995,0.24070530277059934,0.05406851338731539,0.239834821347048,0.03377860940551674,0.24064462464104988,0.026082674555427534,0.21623385862929806,0.02608267455542754,0.21025114771397735,0.009146752503132936,0.17272672659768165,0.014890592215154326,0.21680621455009916,0.01635836049503877,0.23559369115056034,1.5455927748006277
5,0.03964218837896614,0.2468445623885839,0.04166176694255699,0.21856385683594698,0.011946097112504363,0.18961102689447223,0.016296575900853313,0.21744222240504232,0.019821094189483086,0.22860258522238722,0.04857156022154143,0.2542484201203162,0.022925882282890636,0.19355636533789813,0.020967101733772035,0.22929869403278533,1.5563354664748643
6,0.052069708299647376,0.26360472089401976,0.027103998410150015,0.2498635113272729,0.02044054280996896,0.24274070790315863,0.01806933227343336,0.23095943065937702,0.016769392598233186,0.1730976990492951,0.01676939259823316,0.20987471824918913,0.018797187189003306,0.20743856063584268,0.01463878650119952,0.23776231060197595,1.6306833186402623
7,0.0657865506772074,0.2709567589834395,0.026278552143736,0.20433933838484447,0.02972591040639742,0.224334602877265,0.014432003565860389,0.17181465997770407,0.029514863870584,0.20461225850565104,0.04784008951946104,0.2411795294079032,0.01450268609194264,0.19087167487387655,0.021928850225735805,0.24188167048839154,1.4999809869981509
8,0.04950772839975026,0.2429559648384026,0.03848058632046535,0.2499244357499477,0.045847671347217,0.22654730167908316,0.027536858530508534,0.2082713033650292,0.03537328410284533,0.21240219173338276,0.00519826269303898,0.20346284367140266,0.01703577550059912,0.22457439574177412,0.017331235854738895,0.19555016047181462,1.5273771945016736
9,0.04045455166326075,0.25742824044277546,0.04045455166326074,0.23268496370636807,0.025185653874296113,0.21999965607709765,0.004436202085486493,0.22445950951910787,0.027097027658027354,0.23820280238401717,0.023208617802773453,0.22142729053268675,0.01354851382901366,0.22042434068834502,0.0014626558694706916,0.20952542220401305,1.648304451108822
10,0.04417417502411041,0.25642613040475903,0.041158632637186984,0.2456296755770019,0.024614785956156692,0.23274186512100578,0.02780046151286596,0.21801773239246772,0.014856901881566947,0.20678422736063454,0.01853364100857731,0.2308362569047567,0.015993065142452727,0.19901494854685778,0.011098317953699808,0.21231918257589974,1.6035400377667666
