Num,P_1,P_2,P_3,P_4,P_5,Average
1,0.6686107774641599,0.7244480779947992,0.4746694141294782,0.7299104725488601,0.5160258808091767,0.6227329245892947
2,0.668623422604171,0.22698668951843015,0.3105262932787231,0.49518770734105166,0.5404394731254358,0.44835271717356234
3,0.516476776480218,0.5041743865948486,0.2886451990462497,0.7431388912990302,0.8426039211568659,0.5790078349154425
4,0.2285880586295435,0.4549174734376725,0.31826627066911656,0.752805117876518,0.8204771046751322,0.5150108050575966
5,0.0,0.1506750495558535,0.791522592099902,0.742616555747947,0.45965703323814716,0.42889424612836996
6,0.0,0.19770241906592925,0.5459489342403608,0.30204397774674824,0.7179466490543722,0.3527283960214821
7,0.45632508638288355,0.6451610494623656,0.6758266422395198,0.6144520023571011,0.7557286541257098,0.629498686913516
8,0.42327748677248594,0.4560150154065889,0.38927392508499686,0.9551191905329168,0.7121015124601536,0.5871574260514284
9,0.8088951584741864,0.8396182126511685,0.5407452425376368,0.8468321739108566,0.8143821498284373,0.7700945874804572
10,0.6853596271075799,0.3835446692759299,0.4192486766888228,0.8852168971581704,0.6899228350107768,0.6126585410482559
11,0.4387603399386623,0.861682674106458,0.44271489458797536,0.0022974573236837796,0.6214695196426782,0.4733849771198916
12,0.6813509473856402,0.7627864743033763,0.4185089642794982,0.7437809770109366,0.7908499209141279,0.6794554567787159
13,0.6464216834269942,0.5026285491073388,0.29317050957953844,0.634519332379372,0.7393951293502053,0.5632270407686898
14,0.42327770429159184,0.4279611708543222,0.0,0.8260636685976164,0.8147780968705851,0.4984161281228231
15,0.371483848265648,0.8177720904533435,0.16407405844875003,0.5325716666285126,0.601432794746182,0.49746689170848735
16,0.6662089407724615,0.5422014671592186,0.64681788587353,0.7152389568389527,0.47974851956673126,0.6100431540421789
17,0.8276981894656604,0.8119709386023434,0.33638359134618084,0.5331789312831743,0.639023659155369,0.6296510619705455
18,0.381188215065808,0.5020025434050913,0.3131449042859343,0.6105244036297643,0.6751083345658238,0.49639368019048435
19,0.19142882812952178,0.4457659727392993,0.4439410486123729,0.8683174820678252,0.5033011253573877,0.4905508913812814
20,0.5530949529283389,0.07112343756914988,0.627233848441034,0.6010705690128763,0.5890788011207911,0.4883203218144381
21,0.5235469935937045,0.34906710479165387,0.0,0.7679611575853938,0.6911860776709223,0.4663522667283349
22,0.4968924534161485,0.4562190204663243,0.3905553157575778,0.6469155489420607,0.8992304182505336,0.577962551366529
23,0.291147648829,0.690136216872628,0.4345045193859983,0.836837991904744,0.7137098929841014,0.5932672539952943
24,0.1436712882585234,0.0,0.3673720464371212,0.43377899464622033,0.24286553565352745,0.23753757299907846
25,0.6382760693295368,0.2884375358777336,0.4730370560675708,0.5347938472287782,0.8422449072667386,0.5553578831540716
26,0.7477700135037186,0.4628399321770504,0.6042782122592293,0.9057208887225405,0.5258466377691271,0.6492911368863332
27,0.5261914630120443,0.6319183380679851,0.5785918231617457,0.3288501143397149,0.6163340073375343,0.536377149183805
28,0.3709675084581869,0.4369992546783329,0.8427400539658374,0.614725929876152,0.5580337206361135,0.5646932935229245
29,0.695064017421902,0.3153747127244908,0.4670887431849317,0.6037691981132084,0.6994907324773548,0.5561574807843775
30,0.0,0.10424929674840551,0.8065605932532915,0.5115526572636401,0.4770851743325502,0.37988954431957744
31,0.6469711321376929,0.6834914888844745,0.7956500336294938,0.6643342122135621,0.679234948090517,0.6939363629911479
32,0.5805476505196637,0.4987211366820857,0.3987606350393467,0.6865957121965408,0.6879961127750347,0.5705242494425343
33,0.5276012396413112,0.6264995959170118,0.444183198092404,0.6465756518315621,0.8861220785457976,0.6261963528056174
34,0.24491185324129672,0.7283464365834994,0.5798284828689131,0.6853245215268852,0.5941362149208191,0.5665095018282826
35,0.5748939472903959,0.14740400679639415,0.5812241062652506,0.5987278241964508,0.6609698246484006,0.5126439418393783
36,0.0,0.24570731808011692,0.886770060488242,0.5021534748902551,0.598608265415315,0.44664782377478585
37,0.31361783735650023,0.5263503638172766,0.3332786344125839,0.6105244036297638,0.7102059407774367,0.49879543599871223
