Num,P_1,P_2,P_3,P_4,Average
1,0.3796098433762959,0.25322306193531846,0.7396397960241017,0.26600998838826145,0.40962067243099437
2,0.40800131246062005,0.3626302280401382,0.42527683481559686,0.9269663653562389,0.5307186851681485
3,0.20406662143020227,0.3073876164576313,0.9148646762251664,0.27436646089011835,0.4251713437507796
4,0.0,0.7542879415895016,0.3736116483270384,0.5097929338829108,0.4094231309498627
5,0.13414835190633176,0.47539016534692546,0.6815706524193059,0.650561313839216,0.4854176208779448
6,0.5786700876891248,0.2294510465119351,0.4666047158065821,0.6304769149437638,0.47630069123785146
7,0.0,0.5364532510228545,0.6308459780408863,0.28442466802431965,0.3629309742720151
8,0.0,0.16506491639986887,0.42658516667226637,0.6754389452732076,0.3167722570863357
9,0.06958512714139262,0.3055030615186483,0.455959291497395,0.7491779030831858,0.3950563458101554
10,0.2909425330059203,0.8406401619652106,0.9407974132069633,0.6212912531515161,0.6734178403324026
11,0.0,0.2784749755699506,0.03651535848056873,0.9612109614086761,0.31905032386479887
12,0.15525184492204874,0.02744270299018065,0.6441100301906751,0.15527383198000336,0.24551960252072697
13,0.052676828833910276,0.667181096913753,0.0,0.436281371871782,0.28903482440486133
14,0.0,0.28409094868870466,0.08279979847960951,0.48627770591537833,0.21329211327092312
15,0.0,0.715331779836487,0.4738086607150607,0.6476322134416641,0.45919316349830297
16,0.5819296282690016,0.3938730166811947,0.535115561852875,0.6832551436202521,0.5485433376058308
17,0.0,0.2784749755699506,0.03651535848056873,0.9612109614086761,0.31905032386479887
18,0.33916643576892547,0.6011687948177964,0.8308419179096951,0.5552333394314265,0.5816026219819609
19,0.0,0.2539543894055407,0.6573916377997058,0.5494528791014114,0.36519972657666444
20,0.16223256444276588,0.39089517715404853,0.07038836223092058,0.8738466417962674,0.3743406864060006
21,0.0,0.39389054189843764,0.6462494088063169,0.6211103159167057,0.41531256665536503
22,0.2909425330059203,0.8406401619652106,0.9407974132069633,0.6212912531515161,0.6734178403324026
23,0.0,0.30041755665555864,0.5218879430456397,0.638526340421578,0.36520796003069406
24,0.4702331984641282,0.6136402575511442,0.9298420442687576,0.6937184498372608,0.6768584875303226
25,0.0,0.46770926878534774,0.08244903119540166,0.5584889340876903,0.2771618085171099
26,0.2847284944232034,0.5681820420103584,0.4896015593696432,0.7509145243262737,0.5233566550323697
27,0.33916643576892547,0.6011687948177964,0.8308419179096951,0.5552333394314265,0.5816026219819609
28,0.09661464548288967,0.44922239926170077,0.8520800369919264,0.8589340404741159,0.5642127805526582
29,0.0,0.0,0.0,0.0,0.0
