Index,Mean,Var,SD
P,0.40866094396048896,0.07510578107846236,0.2740543396453746
Q,0.5448288696137072,0.12207309487352809,0.3493896032705153
R,0.6182913965067667,0.12113287821805399,0.34804148921939465
F,0.5223114974023622,0.09179575647637822,0.3029781452124529
