Num,F_1,F_2,F_3,F_4,F_5,Average
1,0.823632098592783,0.7348313338099964,0.7637983304784365,0.7664284729377961,0.7154216867152107,0.7608223845068445
2,0.8177731198873538,0.5400359613219007,0.7149267956890692,0.8533000264621842,0.5991921374403351,0.7050456081601686
3,0.7289324718881097,0.8155341050134055,0.7177301204503893,0.8502260295663544,0.8207840924913844,0.7866413638819287
4,0.6486136134116117,0.7140890750587299,0.8993555157691888,0.7593636866285149,0.7021521577324136,0.7447148097200919
5,0.0,0.18058540140831333,0.6871350817381144,0.8330305901234082,0.6917827170381828,0.47850675806160375
6,0.0,0.4782658430608185,0.867018021012957,0.40338339863195805,0.7748729706844213,0.5047080466780309
7,0.6253449111106629,0.7172563188161105,0.8089563631700489,0.8155607474770716,0.8534386724198173,0.7641114025987422
8,0.899756098692953,0.7900134162187933,0.9485611786675635,0.8812498633862591,0.851607202212968,0.8742375518357074
9,0.8487178939137492,0.9404844117408415,0.7884081739811359,0.8853570239869628,0.8068455898811575,0.8539626187007693
10,0.8749962191432406,0.7021644761108446,0.7488077826339999,0.8161791546237521,0.7601975182103424,0.7804690301444359
11,0.6587534347053139,0.9189568169713174,0.8528842378903075,0.6661475601177533,0.5964652151864689,0.7386414529742321
12,0.6661580269841963,0.9045386530530163,0.5757553691546038,0.788359228147169,0.9206180601116362,0.7710858674901243
13,0.7690370061329651,0.7466908482974288,0.5989575833054189,0.8739814095795078,0.7465620775359662,0.7470457849702574
14,0.9570484985324132,0.6382367967057894,0.45272820918581563,0.882419472811446,0.846147303764669,0.7553160562000267
15,0.70291077765898,0.9148652210234015,0.5699237697009598,0.9530537057349222,0.8090766438314712,0.7899660235899469
16,0.8456429189890953,0.6092515341827429,0.6682003375943254,0.6409409981375452,0.7336057152168839,0.6995283008241185
17,0.7919493708643826,0.6587135921526872,0.582336260043701,0.739781712217616,0.946251688210948,0.743806524697867
18,0.7625768822498058,0.5852622916434331,0.9258555187846765,0.648793993100189,0.7117103349234247,0.7268398041403058
19,0.07395531071434562,0.4766356819140784,0.8734699355605694,0.8154211632825016,0.427778333081893,0.5334520849106776
20,0.8424480095909455,0.729537382566302,0.7901538633053015,0.9462455296848051,0.8464644208356024,0.8309698411965913
