Index,Mean,Var,SD
P,0.5701529423080675,0.04632337487492658,0.21522865718794648
Q,0.6445903565824259,0.05614667003576937,0.23695288568778683
R,0.8118618713653517,0.049902537183833966,0.22338875796206478
F,0.6985790289225091,0.04232950519640855,0.20574135509519847
