Index,Mean,Var,SD
P,0.3785935461007192,0.052618294539212365,0.22938677934705035
Q,0.5822757973685027,0.12001764603970644,0.3464356304419429
R,0.6040955414878781,0.10920310969955332,0.3304589379931391
F,0.5073279459957483,0.06591221711071474,0.2567337475103628
