Num,Q_1,Q_2,Q_3,Q_4,Q_5,Average
1,0.2183243014374096,0.5942369203690507,0.6561779957043521,0.33488923741720134,0.8381358996924576,0.5283528709240943
2,0.8222797450499957,0.806634152970003,0.3124883897861986,0.41289272033525504,0.1788453648730264,0.5066280746028957
3,0.9063424060097868,0.6880753474987329,0.4191399117173259,0.49169412873030394,1.0,0.7010503587912299
4,0.9704352675363709,0.2921213314153579,0.6593617607389731,0.30167918193031507,0.3351306207668233,0.5117456324775681
5,0.0,0.0,0.10133915915235864,0.8016399308693154,0.7467705808586416,0.3299499341760631
6,0.0,0.5758387196693466,0.5633731016111547,0.20332980504775347,0.6938018060410482,0.4072686864738606
7,0.1779611049412183,0.24728559619225382,0.6152412846073655,0.9454058168953722,0.7177814987085928,0.5407350602689605
8,0.6465618031998864,1.0,0.6682059542552647,0.48222014637036764,0.39446772374664013,0.6382911255144317
9,0.4159447844214746,0.5886791229951173,0.08229423993030163,0.6461464933786318,0.7734345411407042,0.5012998363732459
10,0.8507915348774847,0.6081610748995457,0.598023980071134,0.019917432683526082,0.3830679386380165,0.4919923922339414
11,0.5218849270724857,1.0,0.5698051082044523,0.3158870199108771,0.5705106777236328,0.5956175465822896
12,0.6378584982026194,1.0,0.48417910887889004,0.8090877667790355,0.9524043423544626,0.7767059432430015
13,0.16421199206968867,0.033555400873354076,0.1308730711166592,0.18739407903287875,0.46390455868418984,0.1959878203553541
14,0.8129434582925043,0.6504684726653616,0.5492969544260399,0.5637387905821581,0.8322881381769586,0.6817471628286045
15,1.0,0.7917161929824387,0.08561823618579076,0.7173283132890929,0.3422852120147082,0.587389590894406
16,0.894943749115094,0.41959822803857444,0.5849654075458206,0.0,0.44259357207019207,0.4684201913539362
17,1.0,0.8018622589915744,0.8659806752016944,0.9022107278564068,0.3449341089316651,0.7829975541962682
18,0.7551097922824805,0.21485587117958233,0.7877963950017899,0.12738363071827463,0.4785891484713747,0.47274696753070045
19,0.0,0.39998319646677116,0.22334931540725195,0.6665197607985666,0.46894279037738484,0.35175901260999487
20,0.5654335860610371,0.960739848363378,0.22583976051955476,0.6569609822905209,0.8743227432928898,0.6566593841054761
21,0.0,0.9778825330417326,0.7571474985148334,0.9510720232137357,0.1855859941718686,0.5743376097884341
22,1.0,0.10255145423999748,0.6391641110138496,0.31519585426066116,0.9915828294877689,0.6096988498004554
23,1.0,0.2824623797218476,0.6505905826583382,0.7471652301400051,0.34732786864375054,0.6055092122327883
24,0.7042083598573279,0.0,0.24680458865786972,0.43873749204280194,0.44457240858957053,0.366864569829514
25,0.9311366191933531,0.8619553954229383,0.39693362592502063,0.7925496210175714,0.524486662048354,0.7014123847214474
26,1.0,0.010778773604919746,0.5456087361951003,0.5646396541986254,0.24108644351951564,0.4724227215036322
