Num,R_1,R_2,R_3,R_4,R_5,Average
1,1.0,1.0,1.0,1.0,0.618929834655545,0.923785966931109
2,0.4098797783102255,0.5145901653323348,1.0,1.0,0.2757404761970441,0.6400420839679208
3,0.5237195781532,0.693220969190879,1.0,0.8799800820259487,0.44535437260158844,0.7084550003943233
4,0.9555626970419142,1.0,0.9337836927794627,0.8913173234437376,0.6574078156533864,0.8876143057837002
5,0.0,0.22471325568729494,1.0,1.0,0.7255987519025751,0.590062401517974
6,0.0,0.940153169602142,0.7983915726692723,0.9411586902580026,0.9361524150707927,0.7231711695200419
7,0.35820465491471354,1.0,1.0,0.6124792423681761,0.7902565634560317,0.7521880921477843
8,0.7112054717157532,0.47413799463064965,1.0,0.6984299712107919,0.9855284258536693,0.7738603726821728
9,0.5102284160028101,1.0,1.0,1.0,0.5784721605118179,0.8177401153029257
10,0.5725572021362609,0.9476837751059219,0.8856504417904024,0.958106493701489,0.8436865890456596,0.8415369003559467
11,0.8277568785994504,0.85104172483685,1.0,0.8102399075117577,0.6765813645498338,0.8331239750995783
12,0.5091396391912412,0.7632085294939788,0.9003899872504827,1.0,0.43567602142960443,0.7216828354730614
13,1.0,0.5980420070377757,1.0,1.0,0.6683157325985714,0.8532715479272694
14,1.0,0.4929953055285782,0.7078261744445907,1.0,0.6166143862695045,0.7634871732485347
15,0.5861884144008047,0.9776028345407245,1.0,0.7567118183226459,0.6019216907249698,0.7844849515978289
16,0.8176698682283177,1.0,0.9333122244650157,0.6421125539016682,0.5570686100748609,0.7900326513339725
17,0.34996747521652466,1.0,0.6770426912246018,0.5888612870445799,0.9119058528862422,0.7055554612743896
18,0.881616263344346,1.0,0.917853427715186,1.0,0.7263710135291434,0.905168140917735
19,0.0,0.6717159683720417,1.0,0.8000006068472221,0.34223446082088244,0.5627902072080293
20,0.3917528514447289,0.5729608481039719,1.0,1.0,0.534835507689821,0.6999098414477043
21,0.0,0.989510294328023,0.6388530391234655,0.5594885281099305,0.8320670793684022,0.6039837881859642
22,0.3554267405238166,1.0,0.868694104742172,0.8211156853263931,0.4301752717192229,0.6950823604623209
23,0.505435814558028,0.7449997838988628,1.0,0.8482398070974152,1.0,0.8197350811108611
24,1.0,0.030720955176051216,1.0,0.531933766724796,1.0,0.7125309443801695
25,0.25322406870152336,0.495001833982647,1.0,0.7173923459313548,1.0,0.693123649723105
26,0.40662606429261816,0.0,1.0,0.9359130507153259,0.92586265411898,0.6536803538253848
27,0.7353904180663873,0.40187933804683,1.0,0.6030762242975507,0.4482962985058217,0.637728455783318
28,0.3366096195626573,0.6898607749109824,1.0,0.9769671974140094,1.0,0.8006875183775298
