Num,F_1,F_2,F_3,F_4,Average
1,0.5233057040787743,0.047587689499760284,0.7555825619468742,0.8331832681566989,0.539914805920527
2,0.5397615863955691,0.4831795583908879,0.772137547474145,0.7512908129052187,0.6365923762914552
3,0.5673754752928576,0.5768569406855061,0.5660076168529564,0.4031817600714833,0.5283554482257009
4,0.36688264082897837,0.6147730893312688,0.8808337726107938,0.6827429538810829,0.6363081141630309
5,0.5709759302167335,0.8295611266709433,0.7527224099974774,0.2774486799987158,0.6076770367209674
6,0.46348473777679033,0.6105619674763856,0.7217191119290371,0.9091263678695235,0.6762230462629342
7,0.29038438664989397,0.6976399351843741,0.5937490018682763,0.6533549992141181,0.5587820807291657
8,0.0,0.4578428356746177,0.7847692296755866,0.6722946699768658,0.47872668383176753
9,0.38218445438173093,0.4228064227021115,0.5849105935065319,0.13037092371176304,0.3800680985755343
10,0.7746690578074144,0.592981713349642,0.9339025238198018,0.8866259576721688,0.7970448131622567
11,0.5271564007738659,0.6606661554678747,0.23000860212980537,0.8431227195599839,0.5652384694828825
12,0.5588945667811678,0.3215631561458948,0.911060280845169,0.32971097687075274,0.5303072451607461
13,0.7529672216354845,0.8387471278750768,0.0,0.5247000691125904,0.5291036046557879
14,0.13407787509056782,0.5691026941039505,0.33410333094433914,0.5674262321631929,0.40117753307551257
15,0.5154400415391878,0.9122765626222965,0.7463326482186103,0.9293437479564032,0.7758482500841245
16,0.40761098789025385,0.5462891613575456,0.7479924560741713,0.740697787443195,0.6106475981912914
17,0.5271564007738659,0.6606661554678747,0.23000860212980537,0.8431227195599839,0.5652384694828825
18,0.5435926862512134,0.6953998239959859,0.8871454164702329,0.6885007653637174,0.7036596730202873
19,0.4006457593490756,0.6299114497534973,0.822694436501991,0.756968146925139,0.6525549481324258
20,0.4676845056695239,0.5416463400117939,0.32856148067882335,0.906469399953645,0.5610904315784465
21,0.5555034729396211,0.7094687356879172,0.9240289255125156,0.7275317033171853,0.7291332093643098
22,0.7746690578074144,0.592981713349642,0.9339025238198018,0.8866259576721688,0.7970448131622567
23,0.44439310066242327,0.6129070432431455,0.8658620965695701,0.5503355897360538,0.6183744575527982
24,0.8473028990100745,0.6731960344490614,0.7411672072676095,0.8337190548089617,0.7738462988839268
25,0.6495144968766031,0.624325874708453,0.7040272450002496,0.5081990769679612,0.6215166733883167
26,0.5177315343724783,0.6543980787197269,0.6882652639030715,0.42355998727065847,0.5709887160664838
27,0.5435926862512134,0.6953998239959859,0.8871454164702329,0.6885007653637174,0.7036596730202873
28,0.0,0.7603137166692666,0.836587917210179,0.8481112787470549,0.6112532281566252
29,5.551115123125768e-15,0.0,9.251858538542966e-16,7.9301644616082565e-16,1.8173293557852227e-15
30,0.7253180841302571,0.5409329192493204,0.8089596095537667,0.6288665753768804,0.6760192970775561
31,0.0,0.5691026941039525,0.0,0.5674262321631919,0.28413223156678613
32,0.5345554445409271,0.6133522888296743,0.36381545239423085,0.9296801307283515,0.610350829123296
33,0.5435926862512134,0.6953998239959859,0.8871454164702329,0.6885007653637174,0.7036596730202873
34,0.0,4.1633363423443276e-15,0.0,3.965082230804129e-16,1.139961141356185e-15
35,0.5583062498770884,0.4372537078645378,0.7894452658827164,0.4412817087128873,0.5565717330843074
36,0.43949233030721047,0.3741115616601744,0.7111052064725933,0.8875919548478679,0.6030752633219616
