Index,Mean,Var,SD
P,0.46817957928475684,0.05497588610248148,0.23446937135259582
Q,0.6733052903466823,0.1145527971514523,0.33845649225779717
R,0.6294728444711718,0.06839069506190781,0.26151614684739416
F,0.5974019248835023,0.06597367397763942,0.2568534095114165
