Num,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Average
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,0.846770069047701,1.0,1.0,1.0,1.0,1.0,0.9744616781746168
3,0.9979772908798094,1.0,1.0,1.0,1.0,1.0,0.9996628818133017
4,0.9758790810629306,1.0,1.0,1.0,1.0,1.0,0.9959798468438218
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,1.0,0.4149513085592598,1.0,1.0,1.0,1.0,0.9024918847598767
8,0.9117255920639431,1.0,1.0,1.0,1.0,1.0,0.9852875986773239
9,0.8991264600677006,1.0,1.0,1.0,1.0,1.0,0.9831877433446167
10,0.904457856344675,1.0,1.0,1.0,1.0,1.0,0.9840763093907792
11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,1.0,1.0,0.9543345810479831,1.0,1.0,1.0,0.9923890968413306
13,0.9690505713287401,1.0,1.0,1.0,1.0,1.0,0.9948417618881233
14,0.4070257688952742,0.9428741567859583,1.0,0.9145220914888466,1.0,1.0,0.8774036695283466
15,1.0,0.9939592167599867,0.9470504693383471,1.0,1.0,1.0,0.990168281016389
16,0.6945331402932602,0.6018359065988587,1.0,1.0,1.0,1.0,0.8827281744820198
17,1.0,0.9252278914869849,0.9313326250817918,1.0,1.0,1.0,0.9760934194281295
18,0.7787042464008075,1.0,1.0,1.0,1.0,1.0,0.9631173744001346
19,0.6065583506793352,0.688778239872098,1.0,1.0,1.0,1.0,0.8825560984252389
20,0.8227750130779947,1.0,1.0,1.0,1.0,1.0,0.9704625021796658
21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,1.0,1.0,0.9753524205908815,1.0,1.0,1.0,0.9958920700984802
23,1.0,0.7349726625509028,1.0,1.0,1.0,1.0,0.9558287770918171
24,0.45125855872283693,1.0,1.0,1.0,1.0,1.0,0.9085430931204729
25,0.852377884078041,1.0,1.0,1.0,1.0,1.0,0.975396314013007
26,1.0,0.8950002283578935,1.0,1.0,1.0,1.0,0.982500038059649
27,1.0,1.0,0.6095030489214217,1.0,1.0,1.0,0.934917174820237
28,0.7192701826950031,1.0,1.0,1.0,1.0,1.0,0.9532116971158339
29,0.7898984972024026,0.8270624519117286,1.0,1.0,1.0,1.0,0.9361601581856885
30,0.5793974210923638,0.8426252484958111,1.0,1.0,1.0,1.0,0.9036704449313625
31,1.0,0.6964362363823174,0.9356594862100567,1.0,1.0,1.0,0.9386826204320623
32,0.9165919798886193,1.0,1.0,1.0,1.0,1.0,0.9860986633147699
33,0.687115498847432,0.7310467818628018,1.0,1.0,1.0,1.0,0.9030270467850391
34,1.0,1.0,1.0,1.0,1.0,1.0,1.0
