Num,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,Average
1,0.7293240681781655,0.0,0.5297919521663846,0.7012143541642729,0.697647233566035,0.6302616020118798,1.0,1.0,0.6610299012608423
2,0.7030830200884196,0.4064735938869488,0.6140447404762058,1.0,0.601255298197056,1.0,0.8364056809144611,0.9924640356222062,0.7692157961481623
3,0.8051560443327822,1.0,0.4375860744039381,0.5789406934761261,0.8345206929264358,1.0,1.0,1.0,0.8320254381424103
4,1.0,1.0,0.6753043237019711,0.8933639479514355,0.7570567901147051,0.9125565661391066,0.8972092591039648,1.0,0.8919363608763979
5,0.3590139441060257,1.0,1.0,0.9555857674786964,0.7247927055505161,0.7350102309146402,1.0,1.0,0.8468003310062348
6,1.0,0.6589360912619968,0.5443244273441139,0.7311746644276879,1.0,0.9734204607459599,0.8249406489068428,0.9798548342519496,0.8390813908673188
7,1.0,1.0,0.5788025529582147,0.664062774794174,0.662782292146876,0.5749379377921268,1.0,0.9640708597963963,0.8055820521859735
8,0.9627860163323908,0.7631588921193179,1.0,0.8644216351844032,0.9675600689741215,0.9249318925594671,0.7121710710307175,0.9368260209217796,0.8914819496402747
9,1.0,0.45728422876806196,0.6533202550692946,0.9980545783023071,1.0,1.0,1.0,1.0,0.8885823827674579
10,1.0,1.0,0.8427699317077761,0.559220240952829,0.7663406575863511,1.0,0.758686614478082,1.0,0.8658771805906298
11,0.42738091914760834,0.299887692287517,0.5240098180050875,0.6931147660345623,0.7526946450052349,0.914636055488868,1.0,1.0,0.7014654869961098
12,1.0,1.0,0.6943484792412853,0.7062457349250538,1.0,1.0,0.9284953169651329,1.0,0.9161361913914341
13,0.5429939378402876,0.3702216601403426,0.3034765745063513,0.9757428255280921,0.7671298909972389,0.9518883067860314,1.0,1.0,0.7389316494747931
14,0.3138465071824858,0.8160039223887254,0.6960893628552838,1.0,0.9574677225833491,0.7048496698277552,1.0,1.0,0.8110321481046999
15,1.0,0.838357399972414,0.7824296830179059,0.8865977490862462,0.8269413386905421,1.0,0.9306626432559031,0.9746313163220139,0.9049525162931282
16,0.5936267182897628,0.6969342976083402,0.41941339767232905,0.5246764138697739,0.7297890473654396,0.7180165953234635,1.0,1.0,0.7103070587661386
17,1.0,0.627311621514993,0.8887202027626537,0.6335142745667823,0.6655621520483687,0.967116236609792,0.9946927042886062,1.0,0.8471146489738994
18,0.4308609163281419,1.0,1.0,0.7851055935660014,0.891702547431437,0.7921135258262676,0.9528342474902699,0.8111367701432103,0.832969200098166
19,0.41688329382050343,0.7872669798090863,0.7675329313760676,1.0,1.0,0.7849204010351654,1.0,1.0,0.8445754507551029
20,1.0,0.4752714400442137,0.42062606620497334,0.8921785782863315,0.7107545679106027,0.7859483988442263,1.0,1.0,0.7855973814112934
21,0.17284363802875616,1.0,0.8139810039387757,0.7033745547655417,0.9387305100472907,0.8719819217053022,0.9716778326512384,1.0,0.8090736826421131
22,0.9026306515149586,1.0,0.6849578679006936,0.7068000837764923,0.5472880451372404,1.0,1.0,1.0,0.8552095810411731
23,0.59640451694118,0.9982145471686766,0.8430692641176434,0.18163506529737994,0.8229527182468327,1.0,1.0,1.0,0.805284513971464
24,0.9844642148766348,0.09378728570127647,0.7481627094761456,0.8964438345332044,0.8263302722208857,0.8515534055585658,1.0,1.0,0.8000927152958391
25,0.5706757969474467,0.5159594101286124,0.0,1.0,1.0,0.9150929260617159,1.0,0.9804623625999922,0.7477738119672209
26,0.591429797813278,0.681501609563685,0.4339193706529889,0.7563771229306496,1.0,0.6501897597612274,0.9376461663435942,1.0,0.7563829783831779
27,0.6548684378104909,1.0,0.5750715468934265,1.0,0.6524876984055696,1.0,1.0,1.0,0.8603034603886859
28,0.19019760091048046,0.6237926459366939,0.4714213240551727,0.8312279265533145,0.9147758419856712,1.0,1.0,1.0,0.7539269174301666
29,0.39192172478351517,0.7644823600691005,0.8603632223375052,0.9730138867114743,0.7140631797167409,0.9810050056841216,0.9971343910471373,1.0,0.8352479712936993
30,0.0,0.8624149669021852,1.0,0.7011992419194877,0.7630657187386978,1.0,0.9748339474301287,0.9717646788912986,0.7841598192352248
31,1.0,0.6800814541852608,0.672130706206836,0.24628978100255777,1.0,0.8894654086847358,0.6964723997311429,0.9962505102934257,0.772586282512995
32,0.42126707116240303,1.0,0.7423742542027655,0.7945033202416764,0.5271599957482386,0.83074102119762,0.9660627716349979,1.0,0.7852635542734626
33,0.9606824943376228,0.5307942954421639,0.9367991487795739,0.6553048694265892,0.3994121070554329,1.0,1.0,0.9769449419003834,0.8074922321177207
34,0.7995712035368213,1.0,1.0,0.9829303350616869,0.554241509030646,0.6690186361651974,0.8789517805633056,1.0,0.8605891830447071
35,0.5126372786126021,0.7477240603990413,0.5062194950173516,0.5730720593562819,0.628555744220759,1.0,0.9635518525167863,1.0,0.7414700612653529
36,1.0,0.5484315490598926,0.8370048201302938,0.7531235595318971,0.6776735406289218,0.7866023584871418,1.0,1.0,0.8253544784797684
37,0.27884997604489015,1.0,1.0,0.3723065651981501,0.6176093074072472,1.0,1.0,0.9412977730460149,0.7762579527120379
38,1.0,0.7635972432634295,0.8086667715242374,0.940529893315667,0.9314208361527748,0.8330524147439162,1.0,0.996063200392805,0.9091662949241037
39,0.164497792887976,0.7186205327154769,1.0,0.8009735981493126,0.8440770919299525,1.0,1.0,0.9501274158820342,0.8097870539455939
40,0.6465433422537582,0.5687105085821538,0.5041435340148586,0.6283946043669458,1.0,1.0,0.5111531995726549,1.0,0.7323681485987964
41,1.0,1.0,0.263417188004766,0.4275361676419145,0.8491432937814932,0.6473801394851554,1.0,1.0,0.7734345986141661
42,0.515312149374893,0.4177424286540097,0.731210350276272,0.5130981167803813,1.0,1.0,1.0,1.0,0.7721703806356945
43,0.538314752252282,0.4324648923034193,0.6354434384338297,0.7860171546428705,0.8502404354944686,0.9371164752230633,1.0,1.0,0.7724496435437417
44,0.0,0.5278860351457515,0.5908763368673414,0.6203876096609074,0.8186730322277218,0.7513539118727497,1.0,0.9054202562573693,0.6518246477539802
45,0.7597757365736587,0.6164083373485985,1.0,1.0,0.696153390772315,1.0,0.767625156947804,1.0,0.854995327705297
46,0.37573642067383234,0.5015632024479697,0.7369692026616114,0.5150321247855146,1.0,0.7159774754196934,1.0,1.0,0.7306598032485776
47,0.5813643172070047,0.5730168360314554,1.0,0.6360549853624445,0.5660997820657431,1.0,0.9551776827022085,1.0,0.788964200421107
48,0.6959673776628,0.9176650537680996,0.00886455437683708,0.6034000976529016,1.0,0.9959146408951943,0.9882118407750777,1.0,0.7762529456413638
49,0.38918568407656023,0.565304200306951,0.5499911008706435,0.8577037622748394,0.9278946154265784,1.0,0.8316844056543299,1.0,0.7652204710762378
50,0.34944857461159096,0.44299407969575955,0.7018835059689001,1.0,1.0,1.0,0.9759397066195075,1.0,0.8087832333619697
51,0.4971137729924838,1.0,0.7248987266786928,0.5769489252782922,1.0,0.7532413277478461,1.0,1.0,0.8190253440871643
52,0.41566426047487365,1.0,0.5599460980351982,0.9856977410223773,0.8106176510164691,0.9451060153853234,0.8990428467047932,1.0,0.8270093265798794
53,0.5127489347761475,0.5386869912517519,0.7754388904191233,1.0,0.6994939701423971,1.0,0.9154447965992009,1.0,0.8052266978985775
54,0.3729876427985978,0.9204258064355701,1.0,0.8564059249014568,1.0,1.0,0.9989310443534808,1.0,0.8935938023111382
55,0.5968674172022951,0.5488288011986189,0.43506069039779094,1.0,0.9556110857561978,1.0,1.0,0.9468381862621595,0.8104007726021327
56,0.41451666173916357,1.0,0.9055493363346167,1.0,1.0,0.7487982279687584,0.9408273922211293,0.9746633924254958,0.8730443763361454
57,1.0,0.6704515290677714,0.801943332662606,0.7947765120199628,0.7700372665580704,0.9640559241263752,0.9698457064339461,1.0,0.8713887838585915
58,0.7479498682764109,0.4282555623488818,1.0,0.754862558670124,0.4556972657312369,0.8587014986010716,1.0,1.0,0.7806833442034656
59,0.2864317400678328,0.6063723506074795,0.7650467048176878,0.9066929413258143,0.9181044030796215,1.0,1.0,1.0,0.8103310174873045
60,1.0,0.5534581813634601,0.8765814250859463,0.7222247161866532,0.7261395897224074,1.0,1.0,1.0,0.8598004890448084
61,0.6273788028820116,0.6888140144878162,0.4988279408784824,0.9012297080124566,0.5623447899210804,0.668838148486513,1.0,0.9455809286232469,0.736626791661451
62,1.0,0.4850115636375509,0.49352288790435056,0.9585262896655014,0.762299045156729,0.9289288367992703,1.0,1.0,0.8285360778954253
63,1.0,0.6404373981693423,0.45894283513280437,0.5464089875487206,0.7856597600828539,0.9964961697371171,1.0,1.0,0.8034931438338547
64,0.9980812654493855,0.5272824167398751,0.9854941754816077,0.8549255489755145,1.0,0.7116588355707906,1.0,1.0,0.8846802802771466
65,0.38429191672444535,0.8854720578670191,1.0,0.8531731807506251,0.5844021173677746,1.0,1.0,1.0,0.8384174090887331
66,1.0,1.0,0.7111047285455606,0.8395427441398926,0.7946690152069533,1.0,0.5374864381144947,0.8356796992383978,0.8398103281556623
67,0.3726671135249795,1.0,0.5522815473679317,1.0,0.7817106787800882,0.9163227219199376,0.9147926932658748,1.0,0.8172218443573513
68,0.5675751420066061,0.5589493216741216,1.0,1.0,0.5135510230311983,0.7516157189124905,1.0,1.0,0.798961400703052
69,1.0,1.0,0.7150764930538179,0.990206491387974,0.9118064759839003,0.8762823295532856,1.0,0.9959327950561322,0.9361630731293887
70,0.0,0.7275802815835326,0.5798265273023029,1.0,1.0,0.945352304611445,0.9673347472269288,1.0,0.7775117325905261
71,1.0,0.4299648089936858,0.6504569085148676,1.0,0.7097162262486406,0.8703960786224094,1.0,1.0,0.8325667527974504
72,0.8655336158272265,0.6970955786198436,0.903576266726228,0.7785832700272608,0.597758847409065,1.0,0.9150687957736964,0.8788373418729403,0.8295567145320326
73,0.6463258929402177,0.7519301790348996,0.8881411162530912,0.6288844021901586,1.0,0.8350965079868369,1.0,1.0,0.8437972623006506
74,0.6464930396946639,0.5221999408275974,0.9479076827041734,1.0,1.0,1.0,1.0,1.0,0.8895750829033043
75,0.770191956539314,1.0,0.7725941552548115,0.6998674055886576,0.9611943584444019,0.618000934872018,1.0,1.0,0.8527311013374004
76,0.3867422554779987,0.2699674768411845,0.5951665134329512,0.874605704979846,0.842669079420207,1.0,1.0,1.0,0.7461438787690234
77,0.4737825779200483,1.0,1.0,0.8332182940930727,1.0,1.0,0.8662024164412911,0.8629905593657154,0.8795242309775159
78,0.6150580911413853,0.5745002302166802,0.6109679885144151,1.0,1.0,1.0,1.0,0.8845287233658099,0.8356318791547863
79,1.0,0.4560294593736501,0.5829931666716477,0.8728264970247285,1.0,0.6566924020579683,1.0,1.0,0.8210676906409993
80,0.47126779372537453,0.6870867466213584,1.0,0.7387023946786192,1.0,0.8652706132948506,0.6262199464550239,0.936140733415612,0.7905860285238547
81,0.15060297245127732,0.37181890953860786,0.7519442890530704,0.8127920030100365,1.0,1.0,0.865741706059108,1.0,0.7441124850140125
82,0.5194324933429507,1.0,0.7689988251532874,0.6965661355608543,0.7539843460601814,1.0,1.0,0.8080023297918898,0.8183730162386454
83,0.5635244230646774,0.5694097873657742,0.6674405829838017,0.9379867051730927,0.8720949268837344,0.8642535903884171,1.0,1.0,0.8093387519824372
84,0.43799710388161406,0.0,0.9358996987101397,0.9208366744567602,0.9004739315994923,1.0,1.0,1.0,0.7744009260810008
85,0.7426497587535201,0.5354360748315169,0.5951483508676805,0.7184957676584525,0.756552711013662,0.6067804443827868,0.9385421965563905,1.0,0.7367006630080011
86,0.773334087793722,0.756049623504861,0.7241177069992623,1.0,0.8244259567346145,0.9630344939648395,1.0,1.0,0.8801202336246624
87,0.5871632887110901,0.8086220826441192,0.52009624734414,1.0,1.0,0.5452881664616458,0.8117795055181433,1.0,0.7841186613348923
88,0.542370349678483,0.29482614920950206,0.6940575101017317,0.9869447735262362,0.478443093087027,0.8878652129295241,0.9340979549987037,1.0,0.727325630441401
89,0.30371612217821026,0.8868739807520828,0.6627478886434364,0.8972312757196594,0.8727468540848076,0.7797542386041825,0.990570316433565,0.9198887679261933,0.789191180542767
90,0.4146234611772367,1.0,0.6507283806946176,0.5071166697347658,0.664550154882734,0.883344668366247,1.0,0.9723914995002265,0.7615943542944785
91,0.40460336745902525,0.5762345401910027,0.3980373238611093,0.9066227216784366,1.0,0.8035581727626279,0.9941582211839806,1.0,0.7604017933920229
92,0.8087077667013345,0.6189722174159431,0.3001391113907472,0.8331376569817206,0.8381509295915551,0.8805088424382407,1.0,1.0,0.7849520655649426
93,0.32375840955569146,0.6835375809150168,1.0,0.7969622391066609,1.0,0.8903278836381027,0.8836377162560797,1.0,0.8222779786839439
94,0.6231666252266413,0.9245123679935194,1.0,0.4770845455473438,0.22600088680003785,1.0,1.0,0.6330544990487533,0.7354773655770369
95,0.8430369822331877,0.9105827320041293,0.7291284078755449,1.0,1.0,0.5340130944930699,1.0,1.0,0.8770951520757415
96,0.791405474055679,0.27746031752012945,0.6298808218304774,0.0,1.0,1.0,1.0,1.0,0.7123433266757857
97,0.8745651523976512,0.5297959091486909,0.8631594648840077,0.6138710086533697,0.9876028525369616,1.0,1.0,1.0,0.8586242984525851
