Num,R_1,R_2,R_3,R_4,R_5,R_6,R_7,Average
1,0.9208812535733484,1.0,1.0,0.9132106338137197,1.0,0.7480087711079033,0.8817759946102536,0.9234109504436036
2,1.0,0.6183105131562654,0.8927903021252749,0.5751246892921074,0.7360525803035916,0.9150804241345267,1.0,0.8196226441445381
3,1.0,1.0,1.0,0.8127814855757952,0.4575934385683921,1.0,0.7009986327980874,0.8530533652774678
4,0.7181079975300192,1.0,1.0,0.6678493184635403,0.6134102308270865,0.9550881600440814,1.0,0.8506365295521039
5,0.6656148137146483,0.9994381209945957,0.4983145251875959,0.8668724016194926,0.8361531987155256,1.0,0.8283510554626257,0.8135348736706405
6,1.0,1.0,1.0,0.9119636999783013,0.9089988286652028,0.6821500949334882,0.8568969487404954,0.9085727960453553
7,0.7553820775280193,0.5040427850877627,0.5343456589367717,0.7407030785775296,0.7714182523098775,0.6633448992634874,1.0,0.7098909645290641
8,0.5885889552481345,1.0,0.4962894540613673,0.6961194373436237,1.0,0.895947634648196,0.8755969126637928,0.7932203419950162
9,0.46062434427694254,0.8965899591296755,0.5797769141222299,1.0,1.0,1.0,0.8627171181524342,0.8285297622401832
10,0.34519520937356546,1.0,1.0,0.7419722335526039,0.5907408357970118,0.750491070612236,1.0,0.7754856213336311
11,0.640277671815876,0.9338504744626323,0.6142521911230091,0.6583444672933497,1.0,0.9086985744209973,0.6547510098535576,0.7728820555670602
12,1.0,0.47318646474427245,1.0,0.9516302061848605,0.7304696650736228,0.8088491130645857,0.8534027054443922,0.831076879215962
13,0.4961355440370009,1.0,1.0,0.6568211829119873,1.0,1.0,0.7803736070966588,0.8476186191493781
14,1.0,0.7165771912150859,1.0,0.6368633410130554,0.8779022772099755,0.7861942250595353,0.6188809325893205,0.8052025667267104
15,0.4764375112998657,0.6081628512461966,0.8542133961055922,0.6331236524507606,1.0,1.0,1.0,0.7959910587289165
16,0.7500931774135408,0.8046518398457658,0.9210026551634922,0.9740740837481084,0.6505035851551618,0.6979551562126802,0.9593643434451139,0.8225206915691233
17,1.0,0.6801950528513387,0.7574243636775758,0.7746030417551012,0.8345524753865454,0.6139075546436448,1.0,0.8086689269020295
18,1.0,0.731980981500951,1.0,1.0,0.8600336468774394,0.7793203029753831,0.7551724626817483,0.8752153420050744
19,0.551022459358756,0.4856296071619423,1.0,0.927891696098239,0.8021121993904801,0.5965606522497346,1.0,0.7661738020370217
20,0.4142755235649606,1.0,0.5329063435535863,0.7485889426590018,0.8260088327023354,0.9575275622318821,1.0,0.7827581721016809
21,0.6837218758476583,0.7079205645915424,0.620195704289418,0.6759914767818678,0.9961730747069254,1.0,0.8146125406658119,0.7855164624118892
22,1.0,0.7160686261576086,0.9330664061507546,0.7204154603989751,0.5092320415671144,0.7565375323285829,0.9695282198345427,0.8006926123482255
23,0.9569102180157144,0.6374427816898784,1.0,0.5934667572600075,0.8912824423503083,0.7646307372502821,0.689903541506032,0.7905194968674605
24,0.5487462990435463,0.5305629012980748,0.4370867624776779,0.7496926413258473,1.0,1.0,1.0,0.7522983720207351
25,0.8487729749475325,0.7803309990670728,0.7803339514002363,0.5975245969814321,0.6547160957634307,1.0,1.0,0.808811231165672
26,0.0,1.0,1.0,0.41198659007928845,0.5148636436623832,0.8380010000151741,1.0,0.680693033393835
27,1.0,1.0,0.7784638415382357,1.0,0.7286350381411795,1.0,0.6460325446352645,0.8790187749020972
28,0.6674184202729159,1.0,0.4890921819027631,0.7133104294171224,0.7737823410645014,0.41591587857611256,1.0,0.7227884644619165
29,1.0,0.7558998700015345,0.5935345036689562,0.6929554591522746,0.9278873015610272,1.0,0.724361336791749,0.813519781596506
30,0.5910791234981573,0.9078716715562893,0.8676389976736881,1.0,1.0,0.7451392532497589,0.8776487969043654,0.855625406126037
31,0.8921209655335172,0.874564910639764,0.753906570744816,0.8418213606798536,1.0,0.5332615750968885,0.8201998604267149,0.8165536061602222
32,0.6686664931959106,1.0,0.8312992155236341,0.9201882911606268,0.7558286007458794,0.5628408461320844,0.590675224298992,0.7613569530081612
33,0.4773092327045335,0.6332321880283607,1.0,0.9377949195664782,1.0,0.8560997336056931,0.8630438284655169,0.8239257003386546
34,0.6536914464156854,0.9305937856267091,0.8308304181095957,0.8786658916619731,0.623928627998537,0.48812072166290593,1.0,0.7722615559250581
35,0.6707119485981965,0.0,0.5852608574114947,0.5807039357247558,0.9442427219223859,0.75081651559367,1.0,0.6473908541786432
36,1.0,1.0,0.9088323927562152,0.809413633673705,0.6335352574457346,0.751322278420863,0.9619925655673226,0.8664423039805486
37,1.0,0.7089730789553391,0.7903131693526818,1.0,0.5334206496502163,0.7743551266962302,1.0,0.8295802892363524
38,0.8750631490435331,1.0,0.5663225826098133,1.0,1.0,0.9655504930761469,1.0,0.9152766035327848
39,0.9206744986163348,0.520956273133753,1.0,0.7074602727221534,0.8105680285649782,0.6285918883010558,0.9776613696117468,0.7951303329928603
40,0.8991127639518509,1.0,0.9925676110344115,0.7468634738955072,1.0,0.8137431096473132,1.0,0.9217552797898689
