Num,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,Average
1,1.0,0.4812333618774148,0.4812297528700541,0.9215048830671704,0.7508231650453464,1.0,0.8898438277786795,0.7892335700912377
2,0.08998941105170855,1.0,0.937879690310151,0.9257014122883336,0.34153122784771067,0.535648167825972,0.659263082636493,0.6414304274229098
3,0.1843380527626795,0.5601916253794111,0.4041815957893414,1.0,1.0,0.33413388152553736,1.0,0.640406450779567
4,0.7621201868756435,0.5703549870374863,0.5555861423418151,0.5492801076231868,1.0,0.8230503399566478,0.40390331657646145,0.6663278686301773
5,1.0,0.5377586351129268,0.6861236596778282,1.0,1.0,0.6511668697082098,0.5817046574079174,0.7795362602724117
6,0.42527077216808706,0.2858968892735439,0.16806971436680837,1.0,0.7176275132770568,1.0,1.0,0.6566949841550709
7,0.4292623480558813,0.12397684953447508,0.8045391595469044,0.5285585101154422,0.6390089589116412,0.5954608404530956,0.537633166524265,0.5226342618773864
8,0.9805033317086198,0.7576233587421062,0.42317671178315286,0.7768232882168471,0.25294512094297783,0.8512907811442716,0.8332329415373432,0.6965136477250454
9,0.9464076060806659,0.15069727584064746,0.9493041527307813,0.3537592475511864,0.0359392611632893,0.28122982398284185,0.7669069846689432,0.49774919314547933
10,0.876369256773254,0.22962457460326768,0.4253107015816749,0.9523861119515322,0.6236307432267462,0.911987660997077,0.32822857368761216,0.6210768032601663
11,0.6455591928503687,0.6427334099164502,0.6014029784464825,0.36282546738888727,0.5522107669841236,0.9366013696124489,1.0,0.6773333121712516
12,0.3007549749814101,1.0,0.6149749115657238,0.7851333254713058,0.2793657272571218,0.9472846046461625,0.6148666745286943,0.6489114597786312
13,0.9669013560028819,0.1680671407462317,0.20408132351401267,1.0,0.46431451066105417,0.914216950063243,0.8330992862547439,0.6500972238917381
14,0.07143344821405606,1.0,0.15873947883614903,1.0,0.27519267183043067,0.8854869068556933,1.0,0.6272646436766184
15,0.44007606940810656,1.0,1.0,1.0,0.7697570223559209,0.656355603535383,0.4771651179070128,0.763336259029489
16,0.671418837180297,0.616361733245841,0.748265018262029,0.8857859451876073,1.0,0.8587683089350754,0.8955849184886576,0.8108835373285012
17,0.7766444810598108,0.8761996886695994,1.0,0.8619001556652004,0.7531014671430849,1.0,0.867522810162679,0.8764812289571964
18,0.5367971394637361,0.7426571202714418,0.3350296576148765,0.11429107199968619,0.8828974519219603,1.0,0.8595651720598295,0.638748230475933
19,0.3677829333390331,0.8252339635090927,0.1234615017523605,1.0,0.9347503029971792,0.6747660364909072,0.8053869540253571,0.67591167030199
20,1.0,0.033612564083390084,1.0,1.0,0.41726165148036654,0.9440702051607581,0.35818106061259225,0.679017925905301
21,0.9425408425215933,0.6283358949306311,0.5501865508889255,0.812013052231862,0.838115040372293,0.6814424956773266,0.7681572556359311,0.7458273046083662
22,0.18323701231707762,1.0,1.0,0.6012659539248529,1.0,0.6088647783014047,0.5081206415570465,0.7002126265857688
23,0.8975667136861561,1.0,0.3638356538882218,1.0,0.602433286313844,0.7914123150694738,0.6126372293812545,0.7525550283341358
24,0.9238253832917411,0.664474502041329,0.23552549795867103,0.5582344228342745,0.23980145900456637,0.4073356592158034,0.9170019324874348,0.5637426938334029
25,1.0,1.0,1.0,0.7106598428648111,0.3893401571351889,0.6693675612017508,0.5136750318273828,0.7547203704327333
26,0.0,0.500237461643497,0.17493502418233223,1.0,1.0,0.9973697526601238,0.7107719146461453,0.6261877361617284
27,0.204088894410569,8.131868503846729e-6,0.9095169929708665,8.131868504124284e-6,1.0,0.09852191292664458,1.0,0.45887772343501254
28,1.0,0.7430572027700124,0.791716937524297,0.8372716223054284,0.16947197961099866,0.12725419138792396,0.6884745486433131,0.6224637831774248
29,0.4154257705508871,0.8126224192610926,1.0,1.0,0.8525476953982261,0.7031512663256129,0.36803478139940243,0.7359688475621746
30,1.0,0.7426921952685855,0.8212892329201337,0.850433273146279,0.4680117381239442,0.7292375122523362,0.37452978656662766,0.7123133911825581
31,0.6137672356916398,0.5317597733281682,0.4946379930745988,0.7682402266718319,0.7898501833191525,1.0,0.6733845348529695,0.6959485638483373
32,0.6532479847058331,0.15873019179816067,0.9231410023908284,0.359067600496753,0.48917096186428854,0.2139752062838511,0.6254355258873561,0.4889669247752958
33,1.0,0.6739677259929217,0.509581393670867,0.9858731471366886,0.718212794421709,0.7630161370035393,0.7635204511410162,0.7734530927666773
34,1.0,0.9556628580536038,1.0,0.7493919212213199,0.13512460076745308,0.47221770296420285,0.5527617456262026,0.6950226898046832
35,1.0,0.0,0.6793450729162971,0.5311897659476486,0.6206566889910774,0.9630278005033002,0.896450961223518,0.6700957556545487
36,0.1680674206644031,0.8234009123629583,0.40935609621918423,0.7837694936334705,0.8135017958129273,0.6856528632498504,0.8940328233053395,0.6539687721783048
37,0.20408234429320993,0.6063830144016041,1.0,1.560439592984686e-5,0.7936169855983959,0.47554429575484114,0.2738979758573404,0.47907717432876024
38,0.8086269532753367,0.6025792851900205,1.0,0.7006828313112213,0.33141147316629094,0.9820143449613851,0.4825400236017175,0.7011221302151388
39,0.5530786533363632,1.0,0.9171003232767645,0.8619009416265853,0.4198883692631199,1.0,0.7483836644434979,0.7857645645637615
40,0.8361160754950381,4.7619087339967336e-7,0.9165523775124109,0.8700370342526516,4.7619087312211766e-7,0.483447622487589,0.6766371347701309,0.5403987424142238
41,0.38723997011486266,0.5823137374903339,0.8992468450014789,0.718467552043567,0.7556337956557195,0.5007531549985207,1.0,0.6919507221863547
42,0.12422266630766177,1.0,0.741198126530697,0.9887045785605788,0.9147969387475404,1.0,0.3816709053037963,0.7357990307786106
43,0.5388614178920145,0.9185885585597947,0.051951496071785404,1.0,0.9907873695333933,0.9812832793722216,1.0,0.7830674459184586
