Num,R_1,R_2,R_3,R_4,Average
1,1.0,0.18449503653745386,0.8484561902347699,1.0,0.758237806693056
2,1.0,0.7028486325810382,0.9600904287805638,0.8731704439620052,0.8840273763309017
3,1.0,0.0,1.0,0.0,0.5
4,0.7091826308616097,0.6939192341022367,0.8397204573991347,0.7355391394101289,0.7445903654432775
5,1.0,1.0,0.9483073970470293,1.0,0.9870768492617573
6,0.9039659122753556,0.678005225605196,0.7762139797778084,0.9797672725325345,0.8344880975477237
7,0.0,0.7101455916415294,1.0,0.7265384512816301,0.6091710107307898
8,0.0,0.6066927355392043,0.8716269595292736,1.0,0.6195799237671195
9,0.720224254440197,0.6395826951916096,0.6453059270661107,0.4699528175277539,0.6187664235564179
10,1.0,0.761183542802935,0.9931855888906966,1.0,0.9385922829234079
11,0.6436322445190871,0.6129709231500955,0.0,0.9404853238446859,0.5492721228784672
12,0.5145442505707356,0.08962595689281974,1.0,1.0,0.6510425518658889
13,0.6956400542707766,1.0,0.0,0.9474696225210444,0.6607774191979552
14,0.9917406909401508,0.6946260101670272,0.28520993012326806,0.7843762562627374,0.6889882218732959
15,1.0,1.0,0.9267215564113593,1.0,0.9816803891028398
16,0.8237368901123087,0.6984424716035792,1.0,0.9746814078859525,0.8742151924004601
17,0.6436322445190871,0.6129709231500955,0.0,0.9404853238446859,0.5492721228784672
18,0.8980714124218104,1.0,1.0,1.0,0.9745178531054526
19,0.4540572596846548,0.8176624371667627,0.8187508910722564,0.8059154950901583,0.7240965207534581
20,0.7655054504313381,0.584129639201035,0.0,1.0,0.5874087724080933
21,0.42428200054275367,0.38637031166103375,1.0,0.9827161070290107,0.6983421048081995
22,0.6504243535675008,0.715042821717698,1.0,0.9522211190423753,0.8294220735818935
23,0.9794624707554206,1.0,0.7721816236891655,0.711158660345689,0.8657006886975688
24,1.0,0.761183542802935,0.9931855888906966,1.0,0.9385922829234079
25,0.9666056390995538,1.0,0.4986800580946376,0.6011282012440924,0.7666034746095709
26,1.0,1.0,0.9483073970470293,1.0,0.9870768492617573
27,0.8980714124218104,1.0,1.0,1.0,0.9745178531054526
28,0.0,0.8006440594285938,0.7703723455386314,0.905622983950065,0.6191598472293226
29,1.0,0.0,0.0,1.0,0.5
30,1.0,0.6302489982230951,0.9001282510555006,1.0,0.8825943123196489
31,0.0,0.955293963617588,0.0,1.0,0.48882349090439703
32,0.7655054504313381,0.584129639201035,0.0,1.0,0.5874087724080933
33,0.0,0.6066927355392043,0.8716269595292736,1.0,0.6195799237671195
34,1.0,0.5255954418064701,0.19599986434401526,1.0,0.6803988265376213
35,0.5217765202566053,0.370035709453062,0.7721816236891668,0.7111586603456889,0.5937881284361307
36,1.0,0.6259617210169129,0.8143087395901956,0.7662864861566513,0.8016392366909401
37,1.0,0.761183542802935,0.9931855888906966,1.0,0.9385922829234079
38,0.7585589122219518,0.6083365816613545,0.9451012869056025,1.0,0.8279991951972272
39,1.0,1.0,0.9267215564113593,1.0,0.9816803891028398
40,0.0,1.0,0.4170155100345252,1.0,0.6042538775086312
41,1.0,0.4272869603278287,0.10556947556378675,1.0,0.6332141089729039
42,0.8980714124218104,1.0,1.0,1.0,0.9745178531054526
43,0.0,0.9329037261013924,0.43673230130602014,1.0,0.5924090068518532
44,0.7646047789683527,0.8794730951733652,0.8861974613047041,0.9379841348835635,0.8670648675824965
45,1.0,0.980566430048367,0.9283226513528599,1.0,0.9772222703503067
46,0.7909194085917575,0.9679253910945256,0.27595734942155664,0.6731370734691774,0.6769848056442543
47,0.5183771887550561,0.37494533036554506,0.9492519825313444,1.0,0.7106436254129864
48,0.442342183774837,1.0,1.0,0.38043980107214004,0.7056954962117443
49,0.7128233152758566,0.6512019623710166,0.7546750968960305,1.0,0.779675093635726
50,1.0,1.0,0.9492519825313444,1.0,0.9873129956328361
51,1.0,0.0,0.0,1.0,0.5
52,1.0,1.0,0.9492519825313444,1.0,0.9873129956328361
53,0.0,1.0,0.0,1.0,0.5
54,0.8980714124218104,1.0,1.0,1.0,0.9745178531054526
55,0.9447000207488486,0.0,0.9265681121756384,1.0,0.7178170332311218
56,0.544190375439474,0.8953935340739639,0.4189300248878925,1.0,0.7146284836003326
