Num,R_1,R_2,R_3,R_4,Average
1,1.0,1.0,1.0,1.0,1.0
2,0.47134522922777916,0.6413300317291687,0.9542283696634735,0.2931099070784282,0.5900033844247125
3,0.0,0.0,1.0,0.0,0.25
4,0.33728121836853137,0.8294347937845856,0.8814034281731999,0.27602424260659775,0.5810359207332287
5,0.4634626616655181,1.0,0.80360189819224,1.0,0.8167661399644396
6,0.3268160176639957,0.727917844299397,0.7566937910489573,0.5221815367546815,0.5834022974417579
7,0.32266098800849224,0.8052520133022476,1.0,0.4486120125788122,0.644131253472388
8,0.3457185637888409,0.6608004128364972,1.0,0.5093611539639018,0.62897003264731
9,0.23316062880539368,0.47480320031165957,0.6042482884021027,0.3187506191598003,0.4077406841697391
10,0.656066279256751,0.7375298415640118,0.9644359017217,0.4565224631287008,0.7036386214177909
11,0.36477357008437644,0.6878821151205591,0.9802865959229754,0.4934046649804456,0.6315867365270892
12,0.3878235358133177,0.4944576160568089,0.9477579440144821,0.113273234822286,0.48582808267672367
13,0.30180963626509194,1.0,0.7851566832708521,0.7469544584614708,0.7084801944993536
14,0.3995565865574315,0.7909512440930614,0.5487883006264636,0.7351742111216112,0.6186175855996419
15,0.4634626616655181,1.0,0.80360189819224,1.0,0.8167661399644396
16,0.22096089888760997,0.6384779911579389,0.71683090697792,0.5224379429183393,0.5246769349854521
17,0.36477357008437644,0.6878821151205591,0.9802865959229754,0.4934046649804456,0.6315867365270892
18,0.37324221633361676,0.8930179049206907,0.9802482490485372,0.8163696497298283,0.7657195050081682
19,0.25843409624879504,0.8045793625206711,0.8015511452283853,0.3199413779266879,0.5461264954811348
20,0.36477357008437644,0.6878821151205591,0.9802865959229754,0.4934046649804456,0.6315867365270892
21,0.3223055391950144,0.7874981920298877,1.0,0.4548188751713879,0.6411556515990725
22,0.4299506118121586,0.6847665409788442,1.0,0.3462071477998434,0.6152310751477115
23,0.38456539059493094,0.8280246699916137,0.9357735944244439,0.4860195894007487,0.6585958111029343
24,0.656066279256751,0.7375298415640118,0.9644359017217,0.4565224631287008,0.7036386214177909
25,0.30180963626509194,1.0,0.7851566832708521,0.7469544584614708,0.7084801944993536
