Index,Mean,Var,SD
P,0.5783045208369879,0.04624328623295824,0.2150425219182435
Q,0.6726104233900023,0.06666881208261627,0.25820304429385854
R,0.8462995651716719,0.03643151571621182,0.19087041603195562
F,0.7061772290773942,0.0396132911893639,0.1990308799894225
