Num,R_1,R_2,R_3,R_4,R_5,Average
1,0.2918758722506641,0.6454708190871221,0.9651453243378115,0.6327990552243956,0.5594976776423405,0.6189577497084667
2,0.37410588994893584,0.4445013116080937,0.7276189582978647,0.5603528042359879,0.21110878011021217,0.46353754884021886
3,0.38251488064262174,0.5243100764269109,0.6325131332261055,0.5697072323118624,0.37264972125409546,0.4963390087723192
4,0.4859369657331235,0.7237882717132643,0.952721818787208,0.6680073989364728,0.41560265689275344,0.6492114224125644
5,0.15106930363934734,0.5015766643688376,1.0,0.782751215732863,0.6250164863257955,0.6120827340133687
6,0.254979897636126,0.6647785800222525,0.5703287462565204,0.6351441492966207,0.3698472625298,0.499015727148264
7,0.31706229062316066,0.528437151038601,0.9330562524007817,0.7482819882385953,0.3726390419993869,0.5798953448601052
8,0.29683467165616556,0.45190505900631966,0.8182676921710185,0.495495679081474,0.23866987393963204,0.46023459517092197
9,0.4282636816843969,0.8396479135560854,0.8420287504600523,0.8996828609642976,0.7025343164717018,0.7424315046273068
10,0.3562892800406206,0.5394716482590265,0.7108704833746147,0.48888927369485763,0.2617908741090864,0.47146231189564114
11,0.32955853986959666,0.6109605424172728,0.8401149097508936,0.4814787798629032,0.4618783190548885,0.544798218191111
12,0.2947547948429302,0.5579005830535075,0.7009467077141074,0.5094758718546479,0.2817691848376237,0.46896942846056333
13,0.7471277598633155,0.49146094151776076,0.753654001452287,1.0,0.929642102456319,0.7843769610579364
14,0.2958852091680371,0.34025764025162814,0.6600257299331092,0.44766220465441836,0.44154006796320866,0.4370741703940803
15,0.4056803141507847,0.548971580657395,0.7330994360251052,0.6699709425542222,0.2737683400990319,0.5262981226973078
16,0.48122647668994173,0.8245537519116167,1.0,0.629003186597833,0.38113648643051107,0.6631839803259806
17,0.2737536116842144,0.37923705804646957,0.6321544196408372,0.540583860261556,0.22161919604046282,0.4094696291347081
18,0.43493654382944436,0.7916647493112835,0.8794277256362331,0.6602959489468353,0.41263786837093125,0.6357925672189455
19,0.031183110373291873,0.7163420611080988,0.8156912329000289,0.7193179995689604,0.27954552426519746,0.5124159856431155
20,0.335612361440766,0.5258759607087337,0.619785915365,0.4529634528219473,0.2777493610676879,0.44239741028082696
21,0.2314182277364454,0.502447763047148,0.7432618477328644,0.6790741296151286,0.2279857379073621,0.47683754120778976
22,0.33000327814433067,0.4721043614438345,0.8474652225213714,0.4533566838908781,0.4802291641256578,0.5166317420252146
23,0.35556249012263386,0.5129054001422535,0.897859158627313,0.6873979580851111,0.26446576747041617,0.5436381548895455
24,0.4450621059717007,0.4213893976795234,1.0,0.6337567654771419,0.5297762082360759,0.6059968954728884
25,0.34099864394948304,0.41067818804216905,0.7442019088957754,0.7007245389621894,0.2653480904195684,0.492390274053837
26,0.03869205223344879,0.3783988287006589,0.8607060062929632,0.7102859735620047,0.32366581535881167,0.46234973522957745
27,0.4014422510254174,0.4916363610796132,0.803001056827759,0.4729281702232365,0.33250958889243576,0.5003034856096924
28,0.426388845619396,0.5076086091683322,0.8252594908318277,0.5643569434171928,0.311437591175306,0.527010296042411
29,0.35115392909571086,0.7439556645642504,0.8815331739515113,0.5146038698966534,0.4647282978027151,0.5911949870621682
30,0.1710025768089392,0.542512646438928,0.923358009564081,0.5827792528243251,0.38139270557784727,0.5202090382428242
31,0.4653118934799503,0.6709117088868471,0.835534005450014,0.7510807436093834,0.6951946336804785,0.6836065970213347
32,0.38490750166752447,0.5722652135796695,0.7137782519582134,0.5433455770110559,0.42863438900253265,0.5285861866437992
33,0.3964983284842283,0.6481251960723338,0.9217717340181913,0.5330082765446059,0.42205429656820453,0.5842915663375128
34,0.29815065992568685,0.5785490592942153,0.6235567215627396,0.5296950848341228,0.4078526664435325,0.4875608384120594
