Num,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,Average
1,0.5333170131716515,0.49647901733139227,0.4370175535993966,0.569017172250549,0.44632946147311037,0.4251468796061981,0.7000800423120553,0.6452376943901319,0.5315781042668106
2,0.42609743950858264,0.635282922885477,0.7508633976936762,0.40566834041905414,0.37049111112541677,0.6076881417506377,0.5527187428829923,0.42275280058327946,0.5214453621061396
3,0.547793694340544,0.6572344026774383,0.6399133869127419,0.6206247181598675,0.37924035004074746,0.5973365779045199,0.239160444854243,0.258293632625069,0.49244965093939636
4,0.5303685517908779,0.5568437560273675,0.4600028744908511,0.3866820258510693,0.3931646831698481,0.45045504455622715,0.6020336545113522,0.6128234544995361,0.4990467556121412
5,0.5029785987648769,0.7480653210230113,0.6583466545141885,0.5574826439994849,0.6851423007444892,0.42955102926018834,0.5328881308646923,0.5404864810998333,0.5818676450338456
6,0.5445951650330013,0.5351328325764773,0.29533857017915005,0.5071325605652227,0.36703008924691133,0.7687081323221092,0.5938779316990302,0.42649341080705533,0.5047885865536197
7,0.5623459403935057,0.7100811116151994,0.3874740012733944,0.4488825263419297,0.40923462186945986,0.5032669859360921,0.7293804713511041,0.5809399193982309,0.5414506972723645
8,0.4456676884999078,0.47415420050402235,0.46874391421868866,0.4993945921166008,0.3035637305761928,0.6866216697190721,0.5902003994257587,0.5188541552024295,0.4984000437828341
9,0.5274767715134268,0.8149092944908702,0.7073004526225936,0.40069748603463945,0.6600822723304282,0.4352069217895779,0.48636034140361223,0.3954401934907239,0.553434216709484
10,0.5237394037570643,0.7546983382630371,0.3849067051873873,0.5251184306484238,0.6352359473670569,0.5875138944547486,0.490876694223997,0.45020019948658924,0.5440362016735381
11,0.4268407667363249,0.13970848393745336,0.701535111306579,0.8652076489955216,0.5111047695010718,0.29683407829274255,0.4269538868412742,0.4550327043362317,0.4779021812433999
12,0.8216170621962844,0.8191521794595391,0.537004538800752,0.5264256563897927,0.5037425383015668,0.40771853607130515,0.3671911515951508,0.38585158727720176,0.5460879062614491
13,0.5275955862057002,0.8221293457764314,0.5108432471341945,0.5897368311654271,0.42461622242546104,0.6314487320963109,0.2918525052629647,0.3977585401702142,0.524497626279588
14,0.7396008049077704,0.4350261215793125,0.778608956334405,0.5279238836230101,0.790371984440139,0.5812404546148715,0.45016661758087745,0.6352992745843619,0.6172797622080936
15,0.6051190437392118,0.6145477633707446,0.44960925347592234,0.4897108645906182,0.5831113297141113,0.7440093697367994,0.28301476491742783,0.42970008552286726,0.5248528093834628
16,0.8509119785501896,0.5153264592287802,0.45640030244406077,0.6200970510303533,0.8612386659829968,0.27768660317943156,0.7101872201981337,0.5773734796177417,0.608652720028961
17,0.5607744107673431,0.5073664947652119,0.7923813519414945,0.5176377450854215,0.4567399348163632,0.3450919450875955,0.287512920558609,0.4567447306465397,0.4905311917085723
18,0.6149627849541828,0.9071599278512286,0.5203530274423284,0.30635589872551927,0.546238008057735,0.6176117498470142,0.3973611081213673,0.5390908874014363,0.5561416740501015
19,0.5319053414460009,0.46822600208333354,0.46275435448196406,0.613725336067953,0.4676750028769746,0.5063903481887446,0.157536804238808,0.48799574845350613,0.4620261172296606
20,0.5428148283172591,0.3398820369251395,0.5175923622749186,0.5007751560510915,0.5930084174115263,0.36248926192770214,0.49653083997455777,0.8193766725373898,0.5215586969274482
21,0.17976853534499482,0.4382248871234015,0.4472858521470425,0.394827158010942,0.6191577965783102,0.596096353969227,0.6642948987010276,0.3974937743756089,0.4671436570313193
22,0.4395232219553312,0.7825620517841231,0.4505277995366294,0.25506654127565975,0.3834205684122036,0.4384229551278948,0.3241243561745924,0.42428091352771635,0.4372410509742688
23,0.7527635390519529,0.2108214827875313,0.27982740531114136,0.8164596234797468,0.49306982524940796,0.5405694752434692,0.26001545858316244,0.35609207167224866,0.4637023601723326
24,0.7722415604978748,0.6025947097189518,0.2668044900493683,0.35680950273902273,0.37122881968324023,0.4128545967283308,0.4484447371265318,0.39408639163229764,0.45313310102195226
25,0.5676741736796067,0.5240069295504056,0.35687147848563944,0.36375266012174634,0.535432147113126,0.4573616180110731,0.39914447461886826,0.3922676743598159,0.44956389449253525
26,0.7032019230302757,0.7254653678251134,0.5906522532077179,0.33883235464684813,0.7827828857002012,0.5110719124869205,0.33729809473838573,0.4777314646933326,0.5583795320410994
27,0.7788866881273088,0.7871864748047787,0.6935167699826522,0.47556912634454,0.4880089841388194,0.4230245054406946,0.478103430161268,0.3677476917493404,0.5615054588436752
28,0.36123186317242983,0.4514264846182801,0.42947607662491516,0.5896523231076763,0.33189098642642634,0.5729765203786645,0.44402492072823535,0.4303935391786819,0.4513840892794136
29,0.7734377623900719,0.4743981461346012,0.7539291019245135,0.7127496969358554,0.6768178470793864,0.5196972564954022,0.6365246450792014,0.6380231601962473,0.6481972020294099
30,0.80879307861289,0.7180210928851071,0.6069347547741476,0.6974085159976735,0.4274909830467101,0.5022046275621996,0.49148888850246136,0.47666029980084934,0.5911252801477549
31,0.2968775147063205,0.4899797781263381,0.7965897775812053,0.4263647543362489,0.7095380717686728,0.3428288273653586,0.41118770903012164,0.4366364795348606,0.4887503640561408
32,0.7005050210206205,0.5288505751343516,0.4542707117996191,0.3665050250599687,0.6851372439593248,0.6134432892706857,0.35102846371918384,0.38685684253698527,0.5108246465625924
33,0.6462901810446443,0.7231016077213029,0.8724345273649285,0.46540815486179365,0.831714966817167,0.40700989839739715,0.3451477567846895,0.457889302764851,0.5936245494695969
34,0.7009602519376976,0.5776325525523739,0.5877271319057802,0.35170117109441684,0.694820149781464,0.5064521933160836,0.44314527031915496,0.36997202132441154,0.5290513427789229
35,0.5526376056320846,0.6823116641090889,0.45754256229913154,0.47478118489111215,0.29142198168608907,0.5626662891696359,0.49843790396855675,0.5213202595181151,0.5051399314092268
36,0.7445515069094537,0.39146890581488786,0.46610767208530246,0.47245150377185513,0.6172070417605401,0.4817438911167767,0.45937879881881777,0.40909683972868344,0.5052507700007897
37,0.5542892429580117,0.6292338242794588,0.5873621204055802,0.3030481226316597,0.5197130584875677,0.7000741493258326,0.5435911115518471,0.4561109181381227,0.53667781847226
38,0.7312575162169794,0.4380622675337515,0.5804436816902795,0.47802341598393205,0.44170189776185254,0.6790005724865472,0.5377189326432782,0.9577764092766047,0.6054980866991532
39,0.5735466614118604,0.7509356710361038,0.8497035085937646,0.542444790044424,0.41209073636713256,0.4447979202465545,0.5189898788992862,0.2832428526553962,0.5469690024068152
40,0.6890560447459091,0.5413047672426737,0.5434243318086299,0.3324521895559908,0.5137309245032897,0.46083303214249194,0.5633870722169687,0.2842373238840775,0.4910532107625039
41,0.49401546790866724,0.4487158005867124,0.6381135544212292,0.3257250233928667,0.6989277816500992,0.5013739419590365,0.7214812500010355,0.28696957602483725,0.5144152994930605
42,0.4646510791733415,0.5587092904266303,0.5310588160440304,0.6630209311157089,0.35714727666326557,0.4350012844932295,0.3806263142458112,0.21154190231852038,0.4502196118100672
43,0.5696494110942586,0.6720062443870627,0.42604840672884914,0.5906919161846018,0.40954899103173076,0.7738895892443288,0.4374524953957391,0.5659621157681909,0.5556561462293452
44,0.4779655949220823,0.6840012024906844,0.6667066561079862,0.7389363777152103,0.8065304583165656,0.6529625179428085,0.4412011851888624,0.4535048806464864,0.6152261091663358
45,0.6527135139389687,0.40039787577128694,0.5892368833460433,0.777449499016045,0.38435111932599353,0.4593451694269052,0.4627450602754533,0.297297749943069,0.5029421088804706
46,0.4760408652597321,0.49428109864177916,0.5680909333313644,0.2554389702355879,0.31533442328222494,0.46506936343515715,0.36151240848124583,0.2977170885991206,0.40418564390827655
47,0.7391293800964465,0.3719361199393524,0.4630671278269573,0.511732434857811,0.7229990271346072,0.24426597902553912,0.4794575246574322,0.6718704107344864,0.5255572505340791
48,0.7782264664295692,0.39709262008111995,0.6549692955450175,0.32597326849392366,0.795581615172081,0.3521680515751945,0.7047858939329156,0.41118201038024205,0.5524974027012579
49,0.7713676821316368,0.4812112912077533,0.23330151890573084,0.4946976279848209,0.37025827048990356,0.4714886440517629,0.443424902344671,0.44785194446334653,0.46420023519745324
50,0.47459896060302803,0.5231205442483857,0.4795271655610204,0.4239643134837532,0.42156085076202976,0.37030578438837103,0.5038960111255825,0.49285523109565216,0.4612286076584778
51,0.46997665317884735,0.5220457777808284,0.7097684829085745,0.5715203318657688,0.3915343333356214,0.6609903203652483,0.4731020492680939,0.35601367330721656,0.5193689527512749
52,0.5256737940925922,0.6457005960436055,0.34313217885609326,0.7477957612518478,0.40791988225921194,0.30962792292652025,0.391239043698693,0.318573998671431,0.4612078972249994
53,0.5408771471319777,0.46274221850333674,0.628457960807549,0.44733291856221574,0.447900586652565,0.6597805559409077,0.3669282102918303,0.46596243783866736,0.5024977544661312
54,0.6908220973965484,0.6665253949990325,0.5261247831534465,0.38416902399435965,0.6559794615889438,0.5934084159292788,0.6113605817616202,0.5523803656027654,0.5850962655532495
55,0.7194594048871775,0.4324360426294197,0.5381550863059977,0.49835140409395345,0.5693860123160583,0.6322027213701701,0.3488459828657674,0.6730181767854111,0.5514818539067444
56,0.5974813490418067,0.5024729806020709,0.8305235571289392,0.6833880585251836,0.565319696574699,0.488704204321946,0.42781680028164537,0.49364020720646984,0.5736683567103451
57,0.5597077753451624,0.4594148317595895,0.5973835683202215,0.515742640963797,0.32850079649297037,0.3930804738063735,0.44810824876166927,0.675286281948208,0.497153077174749
58,0.4725597375432948,0.6889754894558109,0.6842188303481267,0.7663156181325639,0.5888825270653145,0.7933567291402349,0.40413436048209067,0.424421276052852,0.6028580710275361
59,0.6544756717151451,0.36928135171416576,0.4630823344182015,0.3221260316598439,0.4359697164548118,0.613592193227503,0.5179386677970172,0.8920655999025655,0.5335664458611568
60,0.5544845997770825,0.6782911624750894,0.6907097636867745,0.5410181652170455,0.6460710328105501,0.4822545694809595,0.3033452191824561,0.5557421591183264,0.5564895839685354
61,0.7650532420714526,0.4912496292325001,0.3753389770227942,0.5338998775072508,0.38056166904192146,0.12668748349617098,0.4082648943414326,0.4915030705091059,0.44656985540282856
62,0.2987695091430333,0.7325132089371127,0.6441330219914205,0.5151793519564436,0.3523712726620845,0.3335770162972216,0.6562408135573911,0.3643369279662823,0.4871401403138737
63,0.6213460648000564,0.28641569954406265,0.560657905042952,0.48399840144345063,0.39970157169107773,0.2861426023669161,0.4089249604797034,0.3111791121451347,0.41979578968916925
64,0.544549139476773,0.9479616715502709,0.4637260638892206,0.3128679418653784,0.27204751296507207,0.46458170452956343,0.32783471969370814,0.8586805549076605,0.5240311636097059
65,0.5380106742154782,0.4064765723239504,0.48012986440854355,0.8998877880458881,0.34934626829516896,0.9051330116189016,0.4298783714326973,0.3684668991628495,0.5471661811879347
66,0.49284312531341146,0.7405407551679907,0.6402277119503671,0.5475908476566583,0.7392495171037384,0.44902626782166766,0.4086708387081797,0.4619840836335927,0.5600166434194508
67,0.4864026154584388,0.6966824857131112,0.41546407001592167,0.6223206534295483,0.4472019323166918,0.28465117970949483,0.37864698703571714,0.6143387266764526,0.49321358129442194
68,0.44422340434366664,0.6804508163597123,0.3469956556687355,0.6536217713192146,0.3587820298168562,0.34669996852585294,0.5737408589436658,0.49810782300051454,0.4878277909972773
69,0.576768682849499,0.8346105302985404,0.4714683700562443,0.8479751715936125,0.36442380843091493,0.6112816784822939,0.49241246613259904,0.4562837615116504,0.5819030586694193
70,0.6324972928643163,0.6887138635749588,0.5600049702657692,0.9327656648189461,0.4642047520978179,0.37765694165134084,0.20003872792849176,0.45633834353317076,0.5390275695918515
71,0.4078635319097554,0.6716405189028877,0.9418115180754146,0.7258231420249976,0.6140170629050707,0.3544819538479472,0.4565354556031757,0.309542726583841,0.5602144887316362
72,0.43918542142033234,0.5067871716144392,0.6394527157174041,0.5933530441681377,0.6046734415373783,0.48181489102850056,0.5480209014921278,0.31240991733969814,0.5157121880397523
73,0.5306480387863323,0.45747700155678434,0.8178667099190386,0.5303240619147842,0.45334741135692896,0.6220955963972691,0.4374733586781366,0.6112127435192005,0.5575556152660593
74,0.5620786868798431,0.4464364256001666,0.8385975249498268,0.4577913262631145,0.7670960806828802,0.5929079447176843,0.6238460627687372,0.29939778134991235,0.5735189791515206
75,0.8508301153798737,0.456633194256028,0.6373857184109517,0.5347571745472082,0.5948915518192579,0.5345020691410098,0.5509000813313958,0.49898513027576213,0.5823606293951858
76,0.4255393957826307,0.4096387267917088,0.362246387924594,0.4551573560864454,0.29239939892809313,0.6856037011767807,0.4085344893195161,0.34859183673864697,0.423463911593552
77,0.5227495265192689,0.6121505509546186,0.7116206809383252,0.5572705569090418,0.4226232650923202,0.35691938337941204,0.3435336822685842,0.4270011370080854,0.4942335978837071
78,0.6770913886375983,0.3462099880350615,0.4815750943239761,0.4476695933513509,0.7199961866066744,0.7286543145069379,0.348416476801232,0.37607273383836387,0.5157107220126494
79,0.44746375621587375,0.6780921343857966,0.24731746916299382,0.4646211807896401,0.37664157894126493,0.48907386129033115,0.3022849004470797,0.18600122409977463,0.3989370131665944
80,0.5806366859653136,0.46807804074081505,0.664474992662331,0.5534808167842765,0.31224620988853224,0.6542096449579758,0.45855673741238256,0.4459467648480372,0.517203736657458
81,0.9609378279683093,0.7657881655725848,0.6817414319340416,0.44063359696979726,0.6151328439276691,0.37135046583989306,0.009888076924343533,0.6169581844107179,0.5578038241934196
82,0.6673632608197279,0.5700245389598089,0.3608733353750904,0.4433575521645615,0.7166072963003917,0.6185118599043482,0.4790726317598907,0.44335851796725445,0.5373961241563842
83,0.6122741647519248,0.5604953538659009,0.6892803554414174,0.3950779032648981,0.661376869376324,0.4861101702825177,0.3588843493509376,0.38163921710494153,0.5181422979298578
84,0.8498743501629952,0.6273809767142006,0.3293568539983033,0.6060883822571416,0.487232568287692,0.37331107386770906,0.4135472464660156,0.6295432573976146,0.539541838643959
85,0.5982295622871415,0.5460622764793226,0.6855936662576722,0.745444454446217,0.7091345652589937,0.3477456128220192,0.3474774893468101,0.4346865475399033,0.55179677180476
86,0.6540871035068685,0.5849498209135227,0.5720276735770842,0.4624743752925707,0.5889929744597939,0.6677688838913602,0.5806605719694287,0.39266411317618144,0.5629531895983513
87,0.8757434446329054,0.6259971093971116,0.5618279932278202,0.724211164252512,0.4271135564097439,0.3426519316341726,0.4639235494104868,0.3624219683309818,0.5479863396619669
88,0.7414159641898312,0.9079737530760781,0.7999226734704109,0.40782625336881223,0.5871303191889232,0.42362408705662846,0.5486231182066534,0.31771806529247143,0.591779279231226
89,0.5629534147852425,0.3764906873075906,0.5883362384829995,0.5570992268075204,0.6120526206407455,0.5891949883082709,0.5957648555355377,0.5074209870656168,0.5486641273666905
90,0.6042368687353471,0.8043653153652344,0.4927092466834363,0.5440479832303151,0.25729480697672336,0.3032075943681484,0.46257736589693,0.718495033968799,0.5233667769031167
91,0.7869444430520735,0.44946111356595414,0.6121092909070543,0.52888101929926,0.4351700295601936,0.39401975774632186,0.4849730410550205,0.654740991546957,0.5432874608416044
92,0.5955336447184665,0.8548814815245852,0.39912565602912814,0.06223689446843232,0.4519119277667981,0.3505584305655964,0.3754681585338724,0.5972222099376645,0.46086730044306795
93,0.7411307024511458,0.6447428459873906,0.7772589839127403,0.5008755212786797,0.2468601078888121,0.8915645210406231,0.5325946489924183,0.3005253127672079,0.5794440805398773
94,0.5030449823246069,0.5500243471874295,0.7240259911133228,0.7023168544481793,0.722894194928584,0.24576189277390495,0.407780950340128,0.21784555409787973,0.5092118459017545
95,0.48531975818729706,0.45887222320632587,0.28792496098009673,0.4100748490108187,0.6857929432066928,0.5876695875488382,0.3193853232660442,0.7082758787870611,0.4929144405241468
96,0.42537927634294825,0.7507498700595822,0.7436327348597611,0.4953746701397623,0.306436475094594,0.6111127790029274,0.6037651149073726,0.5147683301292983,0.5564024063170308
97,0.7189866158681631,0.5807192293000488,0.7707906117393936,0.7742929136032463,0.4924827365410649,0.5974355922292798,0.6104995917805416,0.6224880195689828,0.64596191382884
98,0.5504681947263814,0.74078480053731,0.29331146412016385,0.5263428549257599,0.2877988338046551,0.5637685049808897,0.4228279693767692,0.42564957394089625,0.4763690245516032
99,0.5674574929898953,0.361915612797853,0.7228501903795458,0.8703340151495641,0.5843547564428235,0.9100369104182489,0.057297051864113664,0.5838494409411796,0.582261933872903
100,0.5836662493647089,0.673996742443672,0.5974467222437168,0.4256775792818414,0.47220598216512283,0.6241596961970157,0.2979744048220245,0.4722128686082662,0.518417530640796
101,0.666713910643864,0.7376673172677173,0.5309063504865691,0.801627705316054,0.41768328409691713,0.3020163509607576,0.6355245710831504,0.5384990987249287,0.5788298235724948
102,0.683931193673165,0.458359032680593,0.6013165937300935,0.5972260785729184,0.5462083127491713,0.6885054334805221,0.3954476562874499,0.35418801251458865,0.5406477892110628
103,0.3921379608421574,0.6708849092679887,0.4450529363704287,0.4389731538254265,0.5285064659343437,0.5506119378683277,0.3132763708672923,0.4631841753214383,0.4753284887871755
104,0.5386159454994668,0.8691487066322581,0.48135604242968205,0.6076349946500743,0.7654992326083448,0.5140145756749606,0.44976489011163695,0.40438654973766247,0.5788026171680107
105,0.5351050891931678,0.5613779466460934,0.5977617904631236,0.5498920004990149,0.2843129433257274,0.424689203658278,0.5304384294793674,0.4918148476960949,0.49692403137010843
106,0.5606427655096718,0.5548900073567867,0.7619438903148464,0.5400140825773994,0.3484438556331635,0.5521909464175143,0.6127021207281688,0.7123423908270068,0.5803962574205697
107,0.5293742597671286,0.5513970522720267,0.6330409230671625,0.842806804404293,0.34554734840882484,0.18819762641600576,0.5434285918048587,0.6831161910757254,0.5396135996520032
108,0.6626837958705419,0.49828219588516687,0.4769392502458379,0.6060194515776051,0.4451590065116283,0.6446989267516317,0.3116097888905035,0.46756100321959326,0.5141191773690635
109,0.7046273936991502,0.7560500231711601,0.5187714391847229,0.7108730092447517,0.397402165011764,0.4336193943607758,0.7031771006549913,0.4169402788658727,0.5801826005241486
110,0.8250548924747895,0.3902385519715657,0.6090918953951107,0.7002161065233684,0.2850406160443542,0.3746851884319098,0.5160501418600144,0.6011090425110122,0.5376858044015156
111,0.45719280475013996,0.4643121214019074,0.5724431461859462,0.5664324977873284,0.6555928052320542,0.31827134319775585,0.46370039555052395,0.5264643509860384,0.5030511831364618
112,0.45670213987265623,0.5696870842962822,0.4166312455006541,0.44910396077628933,0.47023764597612056,0.6226319558740309,0.8515340928743765,0.4621399799743587,0.5373335131430961
113,0.6821077895810399,0.8096847841911334,0.5341825131881617,0.39099072794661316,0.6260976531417807,0.44120281876401324,0.3122466780780582,0.3997207167813165,0.5245292102090146
114,0.4700706381047313,0.4071485145930356,0.591254815324893,0.06659115642196639,0.5885721061886233,0.6084622265991242,0.7034299902496525,0.43202757786536156,0.48344462816842343
115,0.5758142040244054,0.7768743327110019,0.4683062464732832,0.5303977489529,0.9623172811988766,0.4548842142276609,0.4601658713956514,0.30726687820772614,0.5670033471489382
116,0.6129317720577491,0.4903069186131102,0.4198456822826022,0.35877250176321224,0.4301886829256951,0.43991184773769015,0.49418510526459547,0.41476551372353243,0.45761350304602344
117,0.6150296795241074,0.44331024409943975,0.4713206828624502,0.4993218436300126,0.4946242246470111,0.258598915962895,0.4559706724943912,0.6773237649772049,0.489437503524689
118,0.4928658539678451,0.3606075478672091,0.6868653590898169,0.6456804795841592,0.49117540398748794,0.5145383660756294,0.5621371202473942,0.47676523300016854,0.5288294204774638
119,0.4718502178302914,0.4676514821661674,0.502471505178569,0.28045540963873317,0.5527374681480239,0.5408189062868419,0.45739261046812235,0.36635826067916816,0.45496698254948964
120,0.5007952153771146,0.3908026296632651,0.09894469698059571,0.764839895483067,0.5326331193833033,0.6038781611357641,0.4452233318155962,0.6420344361484595,0.4973939357483957
121,0.6790373865645718,0.6780865395601074,0.5516780985219442,0.4291271306615958,0.6645631735675105,0.4339771227619595,0.6500365383625478,0.26809093421067676,0.5443246155263642
122,0.5846231915268226,0.4442744466687082,0.47057694345019163,0.5235576409122882,0.44244601450267934,0.746507775672225,0.4260025334048376,0.612059269354543,0.531255976936537
123,0.412049371682303,0.5881641116855991,0.42277796840456233,0.62798491352742,0.3759974341235706,0.45434455274776137,0.8778483059478751,0.48204593594940537,0.5301515742585621
124,0.5255815677393697,0.2648082992393676,0.4015620789576173,0.8836706941697005,0.8981283657829654,0.6327954616882955,0.632852954225472,0.5376537745638778,0.5971316495458332
125,0.6188612398115756,0.5816020897228598,0.6277016513171981,0.6373081945257678,0.4664244720293062,0.31809862385580434,0.35894566009080736,0.633022634009516,0.5302455706703544
126,0.6384043529188799,0.4971248834322936,0.7986768882199529,0.4117408923810083,0.5734988290417564,0.4610762582927518,0.6786162014524028,0.5932268676714199,0.5815456466763081
127,0.5278335159894494,0.44093169450264597,0.6208476191707631,0.7909376134659987,0.6146341692751364,0.5479289395997655,0.5408543729310458,0.3183918806836687,0.5502949757023091
128,0.3209514436107416,0.5242327132165088,0.28300824504062416,0.025237830953316612,0.6599918448473263,0.031546737995982566,0.036054079369968184,0.042063092598296214,0.24038574845409555
129,0.6451335343284436,0.7656520621509948,0.6628564057813524,0.7051788312068191,0.5704497838728636,0.29803799480520116,0.5555259515494159,0.2441859728714691,0.55587756707082
130,0.6414787836567573,0.5582894332932862,0.3442812051084552,0.3620485559716419,0.2855121627392902,0.6310269485597857,0.5826856189191906,0.44410080741487357,0.4811779394579101
131,0.400265655155085,0.6987252107290467,0.6404981098349596,0.4347484349759491,0.528826506539713,0.27034522872142297,0.3752651460983867,0.2940422710837924,0.4553395703922944
132,0.9639157667512731,0.6137562687315758,0.5271390100690109,0.42865775857042276,0.5470070637183584,0.46521231350052816,0.48728755744980273,0.55273487552083,0.5732138267889753
133,0.47378784046912015,0.6065983165362272,0.6184674734945095,0.541380861351052,0.6246560455491144,0.8146816770022234,0.3037691003600312,0.37106510823752514,0.5443008028749754
134,0.49806878455113873,0.485720780566713,0.6290751756611019,0.3206593944773331,0.501550539604111,0.44582249980268607,0.5416825785951169,0.27797015490660737,0.462568738520601
135,0.5040806794924055,0.6540176035297313,0.7912718022751335,0.7921653710860366,0.5280552384621369,0.2719680255978713,0.6026150233091935,0.32779575583870163,0.5589961874489013
136,0.7005871374036116,0.7403957042228967,0.6943254650214019,0.38513749801973163,0.5199960662598132,0.4301982469297474,0.3370945769278502,0.2867999259459818,0.5118168275913793
137,0.65088502081729,0.46423610870387416,0.5471180224995307,0.678590365263141,0.4277322938968007,0.41400994723146894,0.3326808660452934,0.608511608689537,0.515470529143367
138,0.46880372629689165,0.49846774679689176,0.7000440870598519,0.6615699005715362,0.5165911268345815,0.5421280620965931,0.6241088018083909,0.5416867174936313,0.569175021119796
139,0.3252163026136065,0.4835630506150206,0.3442742857994331,0.5282953426431763,0.6222394083431986,0.12913877226471296,0.23201311516608444,0.34394947985393853,0.3760862196623964
