Num,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,Q_8,Average
1,1.0,1.0,1.0,1.0,1.0,0.6196312336339344,1.0,1.0,0.9524539042042418
2,0.535191515369549,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9418989394211936
3,1.0,0.6572344026774383,1.0,0.6849826519567783,1.0,1.0,1.0,1.0,0.9177771318292771
4,1.0,1.0,1.0,0.5274255940833471,1.0,1.0,1.0,0.9081758678142808,0.9294501827372035
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8779675547022815,0.9847459443377852
6,1.0,1.0,0.34707911139967323,1.0,1.0,1.0,1.0,1.0,0.9183848889249592
7,0.8739386973048661,1.0,1.0,1.0,0.6068338591367995,0.745191433156807,0.9230670125955516,0.8564658386883026,0.8756871051102909
8,1.0,1.0,0.8309487491802001,0.7067873541278821,0.6853047418422874,1.0,1.0,0.8264083052914302,0.8811811438052249
9,1.0,1.0,0.8937025876653875,1.0,0.9092190609453044,0.6636617967745353,0.8303229576339768,0.5375436274032158,0.8543062538028025
10,1.0,0.8303831014105756,1.0,0.709013558586895,1.0,1.0,0.8147739229464382,1.0,0.9192713228679885
11,1.0,0.2601375766647568,0.701535111306579,1.0,0.9370179224432695,0.43100135844727466,1.0,1.0,0.791211496107735
12,0.9400876557672233,0.9640394935476361,1.0,1.0,0.9235229718675942,0.5701560415645456,1.0,1.0,0.9247257703433749
13,1.0,0.9238752681785324,1.0,1.0,1.0,1.0,0.4340162308430555,1.0,0.9197364373776985
14,1.0,1.0,0.9279044622880482,1.0,1.0,0.8090702605776556,1.0,1.0,0.9671218403582129
15,0.7839855612081104,1.0,1.0,0.7207566967431835,0.8563964986876483,1.0,1.0,1.0,0.9201423445798679
16,1.0,1.0,0.6822957619249495,1.0,0.8641939892796935,1.0,1.0,0.9097171708133125,0.9320258652522444
17,1.0,1.0,0.9497281111592683,1.0,1.0,1.0,0.4247863730537103,1.0,0.9218143105266224
18,1.0,0.9728112416343196,1.0,1.0,1.0,1.0,1.0,0.7616216117604054,0.9668041066743407
19,1.0,1.0,1.0,1.0,1.0,1.0,0.21955126354756704,1.0,0.9024439079434459
20,0.5428148283172591,1.0,1.0,1.0,0.6580862892649235,1.0,0.5824582186852092,1.0,0.847919917033424
21,0.3111366529848048,1.0,0.5624348673547865,1.0,1.0,1.0,0.8805446372250054,1.0,0.8442645196955746
22,0.4395232219553312,1.0,1.0,0.3427627924625671,1.0,1.0,1.0,1.0,0.8477857518022374
23,0.9683402773706367,0.24329300325750686,0.6914729155672552,0.9840821778868218,1.0,0.6117247410950248,0.43365752285131004,1.0,0.7415713297535694
24,1.0,1.0,0.47296965724426254,1.0,1.0,1.0,1.0,1.0,0.9341212071555328
25,1.0,1.0,1.0,1.0,1.0,0.7123519136269627,1.0,1.0,0.9640439892033703
26,1.0,0.8192043024615697,1.0,1.0,1.0,0.95825311590942,1.0,0.9554541064946833,0.966613940608209
27,1.0,0.9481515496901317,0.8979835087528696,1.0,1.0,0.6381467395655853,1.0,1.0,0.9355352247510734
28,0.522329769674749,0.5428885095798237,1.0,1.0,1.0,0.8091596198002036,1.0,1.0,0.859297237381847
29,1.0,1.0,0.8129418872766463,0.7856679606618763,0.9285217181451437,1.0,0.9103691728776075,1.0,0.9296875923701592
30,1.0,1.0,1.0,1.0,1.0,0.6863400476303253,0.7071229035442672,1.0,0.924182868896824
31,0.7189074111783917,0.588910703881541,1.0,1.0,1.0,0.5418753271671594,0.5854844746812363,1.0,0.804397239613541
32,0.9053991075115594,0.6743915085220441,1.0,1.0,1.0,1.0,1.0,1.0,0.9474738270042005
33,0.9557187004563152,0.887961802137169,1.0,1.0,0.9569644911353195,1.0,1.0,1.0,0.9750806242161004
34,0.8157234244905651,1.0,1.0,1.0,0.9079851750918806,1.0,1.0,1.0,0.9654635749478058
35,1.0,1.0,1.0,0.6826841687778827,1.0,0.8548125280633341,1.0,0.8105328984016007,0.9185036994053521
36,1.0,0.580456707992616,0.6191244390820756,1.0,0.7962767457372314,1.0,0.6720558434739112,1.0,0.8334892170357293
37,1.0,1.0,0.8693316326723949,1.0,1.0,1.0,1.0,1.0,0.9836664540840494
38,0.9790972994257627,1.0,1.0,1.0,1.0,0.9200216156115335,1.0,0.9937813363092267,0.9866125314183154
39,0.8985572595204793,0.7618498156281636,1.0,1.0,1.0,1.0,0.7045776027302667,1.0,0.9206230847348638
40,1.0,0.982609129270484,1.0,0.4528064149461568,1.0,1.0,1.0,0.43272911975172823,0.8585180829960462
41,1.0,1.0,1.0,1.0,0.9148167446880666,1.0,1.0,0.4365259291476513,0.9189178342294648
42,1.0,0.5587092904266303,0.8129353160092917,1.0,1.0,1.0,1.0,0.32934632141308995,0.8376238659811265
43,0.7213406385133035,0.9661298455157232,1.0,1.0,1.0,1.0,1.0,1.0,0.9609338105036284
44,1.0,1.0,1.0,0.8276344137251936,1.0,1.0,1.0,1.0,0.9784543017156492
45,0.9710121798908536,1.0,1.0,0.8191202355519036,1.0,1.0,1.0,0.594590218281963,0.9230903292155901
46,0.4760408652597321,1.0,1.0,1.0,0.4094679637309526,0.6721366618434669,1.0,0.31793137304255864,0.7344471079845888
47,0.9140275628078364,1.0,1.0,0.5767122884267687,1.0,0.31291626929732724,1.0,1.0,0.8504570150664915
48,0.9796492503742296,0.49188845374593276,1.0,1.0,1.0,1.0,0.8640828374609102,1.0,0.9169525676976341
49,1.0,1.0,0.32987517796946875,1.0,1.0,1.0,1.0,0.744819369874345,0.8843368184804767
50,1.0,1.0,1.0,0.5695773778646844,1.0,0.6943188254640466,0.7167047214747848,1.0,0.8725751156004394
51,1.0,1.0,0.8312931921042093,1.0,1.0,1.0,0.6888160146676391,0.5539617044892349,0.8842588639076354
52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5085955517153663,0.9385744439644208
53,0.764991224912234,1.0,1.0,1.0,1.0,0.7960722287745322,1.0,1.0,0.9451329317108458
54,1.0,1.0,1.0,1.0,1.0,0.9249613808340869,1.0,1.0,0.9906201726042608
55,1.0,1.0,1.0,1.0,1.0,0.9398543393081519,1.0,1.0,0.992481792413519
56,0.6886003685897535,0.9318833206562661,0.9047095265151631,0.6833880585251836,1.0,1.0,1.0,1.0,0.9010726592857958
57,0.609321769962942,1.0,0.8110166372289314,1.0,1.0,1.0,1.0,0.9148582712431984,0.9168995848043839
58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59,0.8358043425107228,0.4992690502303487,0.9043675518573974,1.0,1.0,1.0,0.9988734589342954,1.0,0.9047893004415956
60,1.0,1.0,0.8272106505009867,0.7541043323831805,0.9573993892501277,0.9042222172071757,1.0,1.0,0.9303670736676838
61,1.0,0.7378675067401128,1.0,1.0,1.0,0.16348725983652576,1.0,1.0,0.8626693458220798
62,0.2987695091430333,1.0,0.6441330219914205,1.0,1.0,1.0,0.895805489515309,0.5766207052726974,0.8019160907403076
63,0.7784513608403982,0.28641569954406265,1.0,1.0,1.0,1.0,1.0,1.0,0.8831083825480577
64,1.0,1.0,1.0,0.47283071778295677,0.3263541283045848,1.0,1.0,0.9011274584575301,0.837539038068134
65,0.6536793128914038,1.0,0.6547458842584785,0.8998877880458881,1.0,1.0,1.0,1.0,0.9010391231494713
66,1.0,0.9202898110175081,1.0,1.0,1.0,1.0,1.0,0.6909105848994554,0.9514000494896204
67,0.7717882195259964,0.9270926248348871,1.0,0.9175778968525504,1.0,1.0,0.6764692723333978,1.0,0.9116160016933539
68,1.0,1.0,0.42969088063832755,1.0,1.0,0.6500589380579573,1.0,0.7648250138708104,0.8555718540708869
69,1.0,0.9147283956815934,1.0,1.0,1.0,1.0,1.0,0.5795414276064452,0.9367837279110048
70,0.6999923132141186,0.7999916726486286,1.0,0.9887255367645751,1.0,1.0,0.2779249287134988,1.0,0.8458293064176027
71,1.0,0.6913398018612992,1.0,1.0,1.0,0.578764731794981,1.0,1.0,0.908763066707035
72,1.0,0.6544477255554325,1.0,1.0,1.0,1.0,1.0,1.0,0.956805965694429
73,0.5807783145235712,1.0,0.9209463496678236,1.0,1.0,1.0,1.0,1.0,0.9377155830239243
74,0.660113279754477,1.0,0.8385975249498268,0.4929216212031966,0.8790321859546445,0.801411209198975,1.0,1.0,0.83400947763264
75,1.0,1.0,1.0,0.5670398581321875,1.0,0.7551073970446361,1.0,1.0,0.9152684068971029
76,1.0,1.0,1.0,1.0,0.29813499184233033,0.8836045974905544,0.4085344893195161,0.6971784967372511,0.7859315719237066
77,0.6674226444252067,0.9437940551441417,0.8796819439161866,0.9849393568875299,1.0,1.0,1.0,1.0,0.9344797500466331
78,1.0,0.45336155486164903,1.0,1.0,0.9286715708609845,0.851562432652119,1.0,1.0,0.9041994447968441
79,0.44746375621587375,1.0,0.35777425349298114,1.0,1.0,0.6794395985528492,0.7699773822258026,0.18600122409977463,0.6800820268234102
80,1.0,1.0,1.0,0.7959253986306938,0.31224620988853224,1.0,1.0,1.0,0.8885214510649032
81,0.9609378279683093,1.0,0.7997862393202936,1.0,1.0,0.5232053148777237,0.013902942592405874,0.7837225523276297,0.7601943596357953
82,1.0,1.0,0.4917372998614549,1.0,1.0,1.0,1.0,1.0,0.9364671624826819
83,0.7696076420375497,0.6771878600386587,0.878157966498572,1.0,0.8067575403182781,1.0,1.0,1.0,0.8914638761116324
84,1.0,0.9062234833348367,1.0,1.0,1.0,1.0,0.7975496365986067,0.9914424155286585,0.9619019419327628
85,1.0,1.0,1.0,0.7927348404135017,1.0,1.0,1.0,1.0,0.9740918550516877
86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
87,0.9172812464611824,1.0,1.0,0.9722285899185197,0.5866235251655251,1.0,1.0,1.0,0.9345166701931533
88,1.0,0.935926049706538,0.9757257103669479,1.0,0.9474736905838447,1.0,1.0,1.0,0.9823906813321663
89,1.0,1.0,0.7631147803347077,1.0,1.0,1.0,1.0,0.759816995343165,0.9403664719597341
90,1.0,1.0,1.0,1.0,0.37412312728215374,1.0,0.6686978243379909,0.7928964647618102,0.8544646770477443
91,1.0,1.0,1.0,0.9519812017904754,1.0,1.0,1.0,0.9685182387571991,0.9900624300684594
