Index,Mean,Var,SD
P,0.42998663477648824,0.02468453816439629,0.1571131381024397
Q,0.9188608538962504,0.027362654850164952,0.16541660995850735
R,0.45881215055604196,0.029991285366858328,0.1731799219507225
F,0.5847579892524745,0.023376526188480014,0.15289383960277803
