Num,P_1,P_2,P_3,P_4,P_5,Average
1,0.6287246497897341,0.7478950637812126,0.5322928160389085,0.15160312451188318,0.4127038800258248,0.4946439068295126
2,0.37294010754375895,0.5718587878730667,0.23200285511121713,0.1703761969644979,0.47072565851663284,0.3635807212018347
3,0.5055118505155141,0.558477064728537,0.4995311382350021,0.7269983389246932,0.16094675615222653,0.4902930297111946
4,0.37438452847442966,0.5030171024762737,0.8345976358639826,0.39510910038646985,0.387745950100949,0.49897086346042097
5,0.0,0.0,0.2756135319808084,0.8465759773940327,0.4672114746343709,0.31788019680184243
6,0.0,0.03690964113018733,0.9958760212866381,0.3413492993790343,0.6729543242898455,0.409417857217141
7,0.0223174306696361,0.02231743066963499,0.48789790433293007,0.8683318055371704,0.6821885955440689,0.4166106333506881
8,0.6666347848072164,0.6462063586944767,0.6771496797545046,0.3222195293797067,0.6423369208589419,0.5909094546989693
9,0.8034226814902076,0.40096817004574137,0.6663966774515878,0.7541786011823414,0.5098040716599531,0.6269540403659662
10,0.6115757508463946,0.5105065797080811,0.7097199948250077,0.45412399546557125,0.24298536792763867,0.5057823377545386
11,0.12882817051985798,0.7247432692107726,0.5403790004596631,0.26987149279943057,0.32003121922588434,0.3967706304431217
12,0.3599522548605901,0.8139492851666139,0.37761003618857236,0.7404978885864125,0.5918705056039301,0.5767759940812238
13,0.46962174566191,0.6368347373112856,0.48667928428726714,0.1772179986403495,0.5588290278384805,0.46583655874785856
14,0.6814834881574007,0.663289323172405,0.5125395178210435,0.533805429742798,0.6794248996194082,0.614108531702611
15,0.7063300190554123,0.8257419459217545,0.41243787752692995,0.714289374642634,0.3921310895957118,0.6101860613484885
16,0.6561335738707349,0.6600344154340341,0.44528007788699037,0.034713014780739765,0.6491500142846426,0.48906221925142834
17,0.9699177171646902,0.5492941668453434,0.5534519639904447,0.5968548213272928,0.3241599643778603,0.5987357267411262
18,0.4562489866499654,0.15532847764809124,0.6887602222866611,0.1726547080643137,0.3937446224918565,0.37334740342817757
19,0.11392239993349054,0.21804892615881805,0.6422757866819839,0.7757017536910088,0.2892098775083244,0.40783174879472517
20,0.40390554987102606,0.6796889794996435,0.12422830570693377,0.8252183949801679,0.45105861594513497,0.4968199692005812
21,0.14419968489090998,0.7914749625071921,0.6457753100882273,0.5155211465831677,0.25449305333790057,0.4702928314814795
22,0.6886462804713195,0.6366676248273752,0.7903635819507462,0.5106704356890523,0.9736056705282645,0.7199907186933514
23,0.6396074859085541,0.4662490463693765,0.5740912154876113,0.7193060674021066,0.178505857933107,0.5155519346201511
24,0.3148453921867556,0.0,0.7256088865101956,0.3447934241194878,0.31869812891177823,0.3407891663456435
25,0.4928012386032572,0.5940321641905398,0.3187832781995431,0.7800280187426138,0.39812148078077964,0.5167532361033468
26,0.8620865388311807,0.06499129988908005,0.6261494853753761,0.870380840623228,0.023736094808745615,0.48946885190552203
27,0.30431096323664364,0.694895095479631,0.2848870720526625,0.08580871221579446,0.6565009166144434,0.40528055191983503
28,0.331751092511441,0.7598941663914522,0.1025843095959994,0.5826543200262407,0.289494389290344,0.41327565556309553
29,0.5526719536501813,0.6616707322907351,0.8744020966289746,0.43280508423600816,0.42603481762435064,0.5895169368860499
30,0.0,0.48939693005695717,0.42737292451134057,0.654700143282649,0.44588871867326085,0.40347174330484153
31,0.5395219251022783,0.22785248216919635,0.16083416360139757,0.7659805356764252,0.6745797039338942,0.4737537620966383
32,0.37344792518499514,0.5612528823045119,0.14792387586174183,0.06223682347328868,0.7062624622801431,0.37022479382093615
33,0.7969706426544856,0.5968573304229742,0.49014753394184774,0.10143984928622007,0.4072618519265473,0.47853544164641504
34,0.12752397298944654,0.6842159754942553,0.5532994378702735,0.4710325695594341,0.8562319451847956,0.538460780219641
35,0.4439295039474934,0.7571225176569536,0.7129105823574794,0.6258627872769607,0.9654794083804528,0.701060959923868
36,0.0,0.34148265508537023,0.09158903588939116,0.5141244794628289,0.379407751253299,0.26532078433817785
37,0.4530658753694884,0.21485587117958233,0.8186982091480299,0.12738363071827463,0.3076148065043921,0.3843236785839535
38,0.0,0.0,0.8239543063863753,0.7750269227272248,0.613966314941801,0.4425895088110803
39,0.21090542024879375,0.47371546218235955,0.504594582571925,0.37283833368290825,0.6460662640762731,0.4416240125524519
40,0.0,0.39339093277417647,2.4000000000135024e-5,0.16399211972413255,2.0000000000020002e-5,0.11148541049966183
41,0.3964875768543792,0.20274720414402236,0.6349098604303853,0.7074704677225789,0.6686689671955482,0.5220568152693829
42,0.589413196627587,0.3671919470568518,0.09642305518478246,0.8915359507691346,0.24983972823320325,0.43888077557431177
43,0.0,0.7396869798270702,0.21839750152872967,0.510838833846229,0.4116624930786059,0.3761171616561269
44,0.16144249625263482,0.15483404316582527,0.7198326265264122,0.7714936904834164,0.9187493434105531,0.5452704399677684
45,0.2323832031918705,0.6412062127778988,0.3127197273579082,0.6122507935208518,0.30356901320172014,0.4204257900100498
46,0.5338642098472546,0.903389440665934,0.6404434252918161,0.3130462861110468,0.5632796018547642,0.5908045927541632
47,0.3558023415000641,0.6699414411801591,0.6708968130868349,0.8481201890144853,0.5953485737260978,0.6280218717015282
48,0.6221575973948869,0.37137588468882354,0.35534306658453463,0.0852231310084137,0.49278782143512506,0.3853775002223568
49,0.24703225268799872,0.37059006734368577,0.3478253476891736,0.6589908962717718,0.8312199526766868,0.49113170333386336
50,0.14015957865881282,0.4526271668341101,0.09790391760747974,0.47260353868793126,0.506955410226793,0.3340499224030254
51,0.11883315426202333,0.2787994428387155,0.7546547928614099,0.4340632177184256,0.9204637954729599,0.5013628806307068
52,0.20993284364598802,0.5831213519176999,0.8083343674617954,0.32735718126564933,0.5431963637769125,0.494388421613609
53,0.06453380442296273,0.2132433541458646,0.7739211380957359,0.7477374891494244,0.5474503088492425,0.46937721893264606
54,0.13717744381234737,0.13566842024383022,0.20349263036574472,0.4674800923150928,0.6333033591518148,0.315424389177766
55,0.6362127936582588,0.8013321848942253,0.9025396339051713,0.602549982806554,0.2598963406906711,0.6405061871909761
56,0.22120854234294224,0.23003169429559495,0.2834339993118179,0.115015847147798,0.5046864390891145,0.2708753044374535
57,0.0,0.7216316021562945,0.4734692234873349,0.08843874472821533,0.20436987330170828,0.29758188873471064
58,0.2877519005679491,0.6174115772054403,0.294532863762615,0.5770082972396512,0.317376825000025,0.4188162927551361
59,0.8298072195588995,0.3483415166530835,0.8399249382046224,0.6550352718346074,0.39812148120944446,0.6142460854921314
60,0.05677437228089293,0.37761333307928313,0.8803939314400476,0.42837331331518247,0.62225768960102,0.4730825279432852
61,0.584836401778306,0.6212117150487875,0.5814945620391169,0.8593876575026165,0.8234378733901094,0.6940736419517871
62,0.462320904665721,0.32046154731972926,0.0,0.6218075800656447,0.6926641834629718,0.41945084310281333
63,0.64797411250766,0.3745468819001075,0.784499363970217,0.38681397389492445,0.3176801563488821,0.5023028977243582
64,0.18373049202675576,0.03210385200813855,0.6718567200750629,0.5187016240710077,0.5710374960413969,0.39548603684447237
65,0.8217299392225743,0.47603769130301443,0.6721413525479796,0.7289649761335688,0.4972565287737577,0.639226097596179
66,0.11302949780750703,0.809859843615374,0.3553975633615619,0.49368457136940763,0.2993356004169187,0.41426141531415384
67,0.10687610951977713,0.6007592125166145,0.3273664882549426,0.5656734251913557,0.3993473807712084,0.4000045232507796
68,0.07929190759064954,0.5549499205055267,0.49976188607248895,0.7246033342177923,0.24836341306656243,0.42139409229060404
69,0.29239073098771706,0.6339108960571468,0.5949407939548729,0.14857615592429013,0.11072935363752756,0.3561095861123109
70,0.1247531822121535,0.29959404015278085,0.48637551557814507,0.6482357726607568,0.5317038676521219,0.4181324756511916
71,0.5801289462016092,0.44399352086058064,0.7724847706289736,0.8001094219391741,0.8329909323596567,0.6859415183979989
72,0.1799805788782938,0.12233381973730356,0.1764105949866467,0.08713548201908339,0.14935254131238668,0.14304260338674282
73,0.15040109584786301,0.7265084800892854,0.4613775849509406,0.3543280440973343,0.562126705744192,0.4509483821459231
74,0.208659796047722,0.13065200317043058,0.436785728922712,0.3347791985635157,0.41062129109811335,0.30429960356049873
75,0.6344312599225154,0.36245051737601985,0.8355332305651002,0.4138754341315398,0.5168404141674195,0.552626171232519
76,0.6232733444950439,0.634346515880695,0.6025742078947156,0.6517077928976968,0.308531790332413,0.5640867303001129
77,2.1999999999522405e-5,0.0,0.13273904678482049,0.2752250016991072,0.23951724968327429,0.1295006596334403
78,0.17008332147408492,0.5004787635313236,0.4914903846084338,0.17007882147408615,0.5389748427319603,0.37422122676397773
79,0.7505891352222129,0.49162361257971576,0.5297042195416863,0.23257597846321032,0.4281939450265419,0.4865373781666734
80,0.5678171106532294,0.692277234367824,0.7459606554157971,0.7416826957965487,0.9321240233916678,0.7359723439250134
81,0.445870555397962,0.42975249593345877,0.5342701118772514,0.78261142755646,0.3933038234486438,0.5171616828427552
82,0.24992427095953068,0.4319901023828497,0.0,0.22655656405759245,0.12329688308020983,0.20635356409603656
83,0.6104515210975895,0.6239587298119794,0.3615312596168829,0.7940940408591562,0.224698877670968,0.5229468858113152
84,0.13313950304905456,0.29398365678950306,0.87364196868748,0.25217409488089565,0.32898980277430295,0.37638580523624726
85,0.5963257460675244,0.29043725764094175,0.37944916835390735,0.33558600196511557,0.4745010479914431,0.41525984440378644
86,0.5669606494661296,0.7424297551546549,0.669748193616577,0.7389159470520809,0.12813562911071413,0.5692380348800313
87,0.840442488230576,0.47274500082798493,0.07001661411317306,0.6324137697409777,0.035008307056585974,0.4101252359938595
88,0.5025322600106287,0.7850867627704969,0.7918043269060077,0.4480628721808013,0.7565330074535801,0.6568038458643028
89,0.14715348361169064,0.16692862729004923,0.5605917155060197,0.22365203983368276,0.516115415921588,0.3228882564326061
90,0.024313159521570486,0.6802946606129683,0.4749019910081176,0.5346669987681653,0.6369607162776505,0.4702275052376944
91,0.8211857924533574,0.42090613392308246,0.22089194540985016,0.15178533729106847,0.1501810534030637,0.3529900524960844
92,0.16281921683574122,0.0,0.5039571300671458,0.48902516937957224,0.4744859636433068,0.3260574959851532
93,0.4415893505250724,0.16113245561014244,0.5573912065463503,0.22079467526253616,0.9476743532107106,0.4657164082309624
94,0.12048353724569487,0.3294176515905542,0.7026308305479888,0.1807827450727617,0.7506587456663137,0.4167947020246626
95,0.5604076938038661,0.8458445500390861,0.6448262481975847,0.30564163807983097,0.43135745729814445,0.5576155174837025
96,0.7800033370880779,0.6408150447184737,0.5363759755726007,0.37732255605934506,0.25970169222239464,0.5188437211321785
97,0.07336281238419896,0.6718898478984356,0.5533622071813162,0.6916970074320805,0.07602593812816263,0.4132675626048388
98,0.4134903750207165,0.2556904553835294,0.06905892690745566,0.3982607286286406,0.5102026526358836,0.32934062771524514
99,0.3221484151809321,0.003701389300858616,0.31674582527385586,0.889518966402186,0.60146762395431,0.4267164440224285
100,0.8015365609114895,0.5411981384184188,0.5705762169737316,0.5816649797288742,0.25523402780779375,0.5500419847680615
101,0.5254801995733858,0.42896126228481857,0.7871863459321259,0.4675384176728143,0.5107295608567858,0.543979157263986
102,0.0,0.0,0.2318425988388384,0.6272442212229917,0.23696324087426837,0.21921001218721972
103,0.23356848273589284,0.6423405514873386,0.2398795100581047,0.44588370278475953,0.02906246413135445,0.31814694223949
104,0.3254111688293888,0.055105181888877995,0.5860301192227702,0.38138826929853875,0.31899624064803844,0.33338619597752284
105,0.17188537976420987,0.8391705083105927,0.7197198055102928,0.6510805017731769,0.6214580501661622,0.600662849104887
106,0.10274195297789919,0.4478624970817612,0.5141120251145437,0.7962765150160318,0.17137021430721963,0.4064726408994911
107,0.48633658999248414,0.3963906606951352,0.8852961796026841,0.6839595443077935,0.6100652775584611,0.6124096504313117
108,0.0,0.0552860293537044,0.14525961572909196,0.5687138664881526,0.7033896620776497,0.2945298347297197
109,0.2919289460501873,0.3948409444206616,0.6447440407753228,0.409102922123392,0.19467529736679196,0.38705843014727115
110,0.5676441626962093,0.7744573529784329,0.6456334389493162,0.3799625002335225,0.6793847620884806,0.6094164433891922
111,0.06560581134353125,0.7395118367778787,0.13678483098243693,0.28832262627139993,0.26914171743431703,0.29987336456191277
112,0.519216637199158,0.5400563767077251,0.8227293029202605,0.4408660858855672,0.30812403191677185,0.5261984869258965
113,0.18671021162523174,0.6254035812196195,0.6366807561774319,0.7914825363156758,0.6262479131749842,0.5733049997025886
114,0.4817024571273788,0.6323582710158001,0.5142486824019836,0.49714580708248757,0.8798658828773029,0.6010642201009906
115,1.9999999999464894e-5,0.31607496450465944,0.868910204788695,0.5551508242500396,0.22214678472239627,0.39246055565315796
116,0.6335663734423848,0.9098774941912849,0.4830426751615497,0.8667341319624877,0.5836474222656535,0.6953736194046721
117,0.3431018341044325,0.10846814849433231,0.2099883845416245,0.3264107565012564,0.2726327362179499,0.2521203719719191
118,0.22523617756769038,0.6257107769877355,0.48266695043259716,0.7373093924741462,0.5163807559789771,0.5174608106882292
119,0.428106369771097,0.8166164683900237,0.2620209479896385,0.0,0.13101047399481924,0.32755085202911566
120,0.5588315788376663,0.2858310863307718,0.4825239342499582,0.3807151246140017,0.4762765585802695,0.43683565652253353
121,0.567382169148697,0.143430784278934,0.6106661388647228,0.14342211761093404,0.34888414954780445,0.36275707189021844
122,0.19281342045599284,0.6875056282993537,0.37701294582062334,0.8768477974571034,0.6668308957482058,0.5602021375562558
123,0.0,0.5708851239586944,0.7823358197507146,0.45236243849514185,0.6224632666306688,0.48560932976704396
124,0.25051972530987354,0.465475875898401,0.2266955785860608,0.2579048680461114,0.6747763960436743,0.3750744887768242
125,0.6766315845053307,0.2409285701563302,0.3344549141863662,0.7560490825994921,0.444721192059987,0.4905570687015012
126,0.11126522998767155,0.6133814662541857,0.32444775332770687,0.8003622930548454,0.7485412138468222,0.5195995912942463
127,0.7022717644618127,0.0,0.23360287345232045,0.276056090516795,0.5850204573867213,0.3593902371635299
128,0.19706536894825494,0.1556595889425412,0.8887295525223349,0.3170349403912585,0.8534263819809284,0.48238316655706354
129,0.4043181608760947,0.47722250113554043,0.2751104690402745,0.3858209544966801,0.19802727262074163,0.34809987163386624
130,0.6823180576599311,0.0,0.6155708937101408,0.6084342270025722,0.49227811149438033,0.4797202579734049
131,0.0,0.28276038908009815,0.10287788194203562,0.722103447691716,0.22530984734098983,0.2666103132109679
132,0.06181915522925075,0.6266631101637159,0.31355153918367523,0.5943714151612204,0.3248607963398829,0.38425320321554907
133,0.15501992765471578,0.26276763646682744,0.6112638365227967,0.3146574241727801,0.6035368087428022,0.3894491267119844
134,0.11093616286279037,0.7072962519593035,0.47951452928385097,0.4972802308535534,0.3754752621661186,0.4341004874251233
135,0.0,0.3287705597875578,0.3755164785481935,0.19495318054666638,0.3984659348090575,0.25954123073829505
136,0.8781661351769199,0.7753699270217468,0.7510115136046366,0.6853529045530387,0.03144169211500458,0.6242684344942693
137,0.7955221434823833,0.2717447178689233,0.5762456130674609,0.4024497160737866,0.787576134627798,0.5667076650240703
138,0.5918659505219367,0.20242989672526585,0.5444189773464831,0.34147575539063524,0.7639355533013799,0.4888252266571402
139,0.20443057634895004,0.05041595770196029,0.05041595770196028,0.5110080394933465,0.046550862054557114,0.17256427866015484
140,0.9327335956327631,0.10255145423999748,0.7799352598940251,0.2786196966648946,0.663561582558614,0.5514803177980588
141,0.19973115092520205,0.5435819759301,0.7605986754973596,0.5418474674827615,0.1731304546373293,0.44377794489455047
142,0.7143026651878797,0.31381246124630924,0.0025822973045086517,0.23550254322530398,0.3339873739389989,0.3200374681806001
143,0.46602121400333435,0.6838017236050917,0.6407222611038793,0.7418842459122297,0.6680422193203227,0.6400943327889715
144,0.40070592116739795,0.5886901922796535,0.7859451910554843,0.5274795633020268,0.540563055313558,0.568676784623624
145,0.6943454250223312,0.2743470672362517,0.7774065806118574,0.0,0.4264408823140077,0.4345079910368896
146,0.5674493393647452,0.5209581755368377,0.5983948110299684,0.6951879828154857,0.3024056994951804,0.5368792016484434
147,0.2957530288312541,0.5323388754072318,0.34740531788409973,0.9619721744401555,0.6525107639253316,0.5579960320976145
148,0.1523592679782693,0.6071013504382382,0.8517395474059448,0.2980243163081672,0.4244379423635786,0.4667324848988397
149,0.06467921567453351,0.754313438889037,0.6738511808030001,0.4537986532215485,0.5285150458880653,0.4950315068952369
150,0.03956702912272396,0.6075386495350314,0.2937212191733303,0.894253912031463,0.6508115322615721,0.49717846842482416
