Index,Mean,Var,SD
P,0.4575421808720144,0.061374580089144364,0.24773893535160024
Q,0.5369172647203584,0.09243662767132674,0.30403392519803896
R,0.7996027940043369,0.0649090644063983,0.25477257388973074
F,0.5845591001403371,0.0669979310123176,0.25883958548166003
