Num,Q_1,Q_2,Q_3,Q_4,Average
1,0.03627887305734932,0.001446796070894707,0.5789556405080256,0.5411251597029099,0.28945161733479485
2,0.18205928164118917,1.0,0.47584691595857154,1.0,0.6644765493999402
3,9.999999999732442e-6,0.0,2.0000000000020002e-5,1.0000000000010001e-5,9.999999999940612e-6
4,1.0,0.20847331308038647,0.20847331308038647,1.0,0.6042366565401932
5,0.8481053279038078,0.7617368718043596,0.5184354919462771,0.09344736090552919,0.5554312631399935
6,0.9406328113292325,0.6222821988231633,0.8032679731425324,0.6888305827101312,0.7637533915012648
7,0.0,0.5024742455241479,0.15581566854102114,0.3368814152048752,0.24879283231751104
8,0.0,0.16037481028262995,0.4378748793016207,0.49256136832446684,0.27270276447717934
9,1.0,1.0,0.8993847268055472,0.04477932931534867,0.736041014030224
10,0.18186683141781285,0.8266179685239866,0.7733845314760135,0.5162251935250178,0.5745236312357077
11,0.2533843703872539,0.7667429623892665,0.0,0.8088172100565196,0.45723613570826005
12,0.40242274100112263,0.0,0.8313276415374238,0.04464581053273048,0.3195990482678192
13,0.11519074087654231,0.5590534494351292,0.0,0.2879473207674124,0.240547877769771
14,0.864142127003036,0.8054054470590407,0.3637922947598765,0.3170720149958736,0.5876029709544567
15,0.8835124601999308,0.04245838903333632,0.7847836809735792,0.053340993857926566,0.4410238810161932
16,1.0,0.716414497276672,0.4227097976205915,0.646795116674167,0.6964798528928575
17,0.2533843703872539,0.7667429623892665,0.0,0.8088172100565196,0.45723613570826005
18,0.7797839797992071,0.9654837833862625,0.6579372593219152,0.393971103506488,0.6992940315034681
19,0.6162905436242742,1.0,0.05566597010101593,0.7898589698592903,0.6154538708961451
20,0.47551137353495015,0.5925920941425585,0.0,0.7832688282033868,0.4628430739702239
21,0.5952822953785517,0.14646005486724706,0.21609518019407248,0.6238600176700887,0.39542438702748994
22,0.12900299298325252,0.8860567609990685,0.07957145740507043,0.968612197855655,0.5158108523107616
23,0.7140363397462194,1.999999999946489e-5,0.8429818301268904,0.4609214885778201,0.5044899146127324
24,0.18186683141781285,0.8266179685239866,0.7733845314760135,0.5162251935250178,0.5745236312357077
25,0.4403612360617846,0.008656898918447675,0.2805158985646877,0.20974205071765617,0.23481902106564406
26,0.8481053279038078,0.7617368718043596,0.5184354919462771,0.09344736090552919,0.5554312631399935
27,0.7797839797992071,0.9654837833862625,0.6579372593219152,0.393971103506488,0.6992940315034681
28,0.0,0.6142811642876402,0.45943119921856457,0.6749051066527978,0.4371543675397506
29,1.9999999999464883e-5,0.0,0.0,2.0000000000020002e-5,9.999999999871221e-6
30,1.9999999999464883e-5,0.40146264226402884,0.2678293143078925,0.4325023701191863,0.2754535816727768
31,0.0,0.4758487342734924,0.0,0.35875240623694016,0.20865028512760814
32,0.47551137353495015,0.5925920941425585,0.0,0.7832688282033868,0.4628430739702239
33,0.0,0.16037481028262995,0.4378748793016207,0.49256136832446684,0.27270276447717934
34,0.8835124601999308,0.548929593672234,0.0,0.05334099385792601,0.37144576193252277
35,1.9999999999464883e-5,0.5471956648601001,0.8046235337662305,0.4225631922171602,0.44360059771087257
36,0.09342166021927498,0.055022569851144176,0.9634716233324494,0.6545711414522617,0.44162174871378257
37,0.18186683141781285,0.8266179685239866,0.7733845314760135,0.5162251935250178,0.5745236312357077
38,1.0,1.0,0.8878194605143815,0.09722342408355678,0.7462607211494846
39,0.8835124601999308,0.04245838903333632,0.7847836809735792,0.053340993857926566,0.4410238810161932
40,0.0,0.9016953439686456,0.33469335289439767,0.03273869478181979,0.3172818479112158
41,0.48729830277618774,0.1355625486059081,0.03348571040973053,0.47665639544877053,0.28325073931014927
42,0.7797839797992071,0.9654837833862625,0.6579372593219152,0.393971103506488,0.6992940315034681
43,0.16679999751114166,1.0,0.2891521576722497,0.19517872568944938,0.41278272021821016
44,0.5078357730156333,0.8801106019364013,0.7507521100902406,0.48666110543327784,0.6563398976188883
45,0.14486143492718812,0.9514854971934644,0.7097248719154331,0.11894265332752008,0.4812536143409014
46,0.5846913608903945,1.0,0.007650698665941369,0.6764365812610368,0.5671946602043432
47,0.2940227722840232,0.29776645255485457,0.8872597125322159,0.5375720029397202,0.5041552350777034
48,0.4074968532544825,0.05064446549723045,0.05064446549723045,0.3195075541097042,0.2070733345896619
49,1.0,1.0,1.0,0.041457088940586584,0.7603642722351467
50,0.6232420274904225,0.42025792451665156,0.8872597125322159,0.5375770029397203,0.6170841668697525
51,1.9999999999464883e-5,0.0,0.0,2.0000000000020002e-5,9.999999999871221e-6
52,0.6232420274904225,0.42025792451665156,0.8872597125322159,0.5375770029397203,0.6170841668697525
53,0.0,1.999999999946489e-5,0.0,2.0000000000020002e-5,9.999999999871223e-6
54,0.7797839797992071,0.9654837833862625,0.6579372593219152,0.393971103506488,0.6992940315034681
55,0.5924333894754694,0.0,0.2678293143078925,0.4325023701191863,0.32319126847563706
56,0.6502572874102833,1.0,0.0,0.04953044273501073,0.42494693253632354
57,0.04964292713906303,0.0,0.7029018691818795,0.6494585937572017,0.35050084751953603
58,0.04964292713906303,0.0,0.7029018691818795,0.6494585937572017,0.35050084751953603
59,0.5326978180459211,0.8519211147573171,0.4195772509165896,0.006852769112975776,0.45276223820820094
60,0.7785625452232651,0.03185758693475316,0.7733845314760135,0.5162251935250178,0.5250074642897624
61,0.8835124601999308,0.04245838903333632,0.7847836809735792,0.053340993857926566,0.4410238810161932
62,0.0,0.5024742455241479,0.15581566854102114,0.3368814152048752,0.24879283231751104
63,0.9406328113292325,0.6222821988231633,0.8032679731425324,0.6888305827101312,0.7637533915012648
64,0.7797839797992071,0.9654837833862625,0.6579372593219152,0.393971103506488,0.6992940315034681
65,0.3958136982168152,0.10645858455525459,0.0,0.35875240623694016,0.2152561722522525
66,0.0,0.07720370112922231,0.2074021073534299,0.3058419653108563,0.14761194344837714
67,0.8958887093676784,0.05150460044861638,0.7520556453161609,0.3545051250863046,0.51348852005469
68,0.9634735831208415,0.1300193995819776,0.1300193995819776,0.7403380371669221,0.4909626048629297
69,0.9533685127077814,1.0,0.8778808761196499,0.9557826684403794,0.9467580143169527
70,0.3806384391674482,0.0,0.7097248719154331,0.11894265332752008,0.30232649110260035
71,0.0,0.9016953439686456,0.33469335289439767,0.03273869478181979,0.3172818479112158
72,0.7785625452232651,0.03185758693475316,0.7733845314760135,0.5162251935250178,0.5250074642897624
73,0.2940227722840232,0.29776645255485457,0.8872597125322159,0.5375720029397202,0.5041552350777034
74,0.48729830277618774,0.1355625486059081,0.03348571040973053,0.47665639544877053,0.28325073931014927
75,0.9406328113292325,0.6222821988231633,0.8032679731425324,0.6888305827101312,0.7637533915012648
76,1.0,1.0,1.0,2.0000000000020002e-5,0.750005
77,0.5924333894754694,0.0,0.2678293143078925,0.4325023701191863,0.32319126847563706
78,0.18205928164118917,1.0,0.47584691595857154,1.0,0.6644765493999402
79,0.8958887093676784,0.963173954096119,0.0,0.3545051250863046,0.5533919471375255
80,1.9999999999464883e-5,0.0,0.0,2.0000000000020002e-5,9.999999999871221e-6
81,0.5326978180459211,0.8519211147573171,0.4195772509165896,0.006852769112975776,0.45276223820820094
82,0.5924333894754694,0.0,0.2678293143078925,0.4325023701191863,0.32319126847563706
83,0.14486143492718812,0.9514854971934644,0.06275868704731846,0.3586019761907702,0.3794268988396853
84,1.0,0.5587662577036397,0.17654061537045018,0.035301248074089964,0.442652030287045
85,0.336017627909717,1.0,0.35073625367114614,0.9761035335040404,0.665714353771226
86,0.5326978180459211,0.8519211147573171,0.4195772509165896,0.006852769112975776,0.45276223820820094
87,0.3635079988168476,0.6817283764320664,0.8241792608142195,0.04464581053273048,0.478515361648966
88,0.14486143492718812,0.9514854971934644,0.7097248719154331,0.11894265332752008,0.4812536143409014
89,1.0,0.6560817155282347,0.6958728276303122,0.6888305827101312,0.7601962814671696
90,0.3958136982168152,0.10645858455525459,0.0,0.35875240623694016,0.2152561722522525
91,1.9999999999464883e-5,0.0,0.0,2.0000000000020002e-5,9.999999999871221e-6
92,0.04198312943380576,0.5519263816682265,0.8712730535105242,0.7143634732447379,0.5448865094643236
93,0.5846913608903945,1.0,0.007650698665941369,0.6764365812610368,0.5671946602043432
94,0.16255316095617584,0.028168311016880665,0.17370915558349687,0.13778683429427133,0.12555436546270618
95,0.7733415718165146,0.9266584281834852,0.2404121208067106,0.18692015049627447,0.5318330678257461
96,0.03037905627901848,0.0,0.07059999825826446,0.2769747303798535,0.09448844622928411
97,0.2940227722840232,0.29776645255485457,0.8872597125322159,0.5375720029397202,0.5041552350777034
98,0.14486143492718812,0.9514854971934644,0.7097248719154331,0.11894265332752008,0.4812536143409014
