Num,R_1,R_2,R_3,R_4,Average
1,1.0,0.03987985152150741,0.9434211061947056,1.0,0.7458252394290532
2,1.0,0.583761394082761,1.0,0.9477509949900282,0.8828780972681973
3,0.5,0.0,1.0,0.5,0.5
4,0.5360527384198283,1.0,1.0,0.6903461433552479,0.806599720443769
5,0.8567050244900447,1.0,1.0,1.0,0.9641762561225111
6,0.9236826685991969,0.6274583188045714,0.7582651712962161,0.8513344306929383,0.7901851473482306
7,0.0,0.7914529185235181,1.0,0.6827255826926565,0.6185446253040436
8,0.0,0.5114508830455468,1.0,1.0,0.6278627207613867
9,0.8562354777769039,0.5316970042844676,0.642880984606483,0.41670518633441866,0.6118796632505683
10,1.0,0.6333361246336086,0.8122659244133654,1.0,0.8614005122617435
11,0.9980081572857614,0.5546761005840365,0.0,0.9248359492283492,0.6193800517745368
12,0.5179167614068866,0.0,0.9863581850338903,1.0,0.6260687366101942
13,0.9693081623929889,1.0,0.0,0.8959596566347974,0.7163169547569466
14,0.9292574662643757,0.720089220297805,0.45493930899855634,0.7923161081782453,0.7241505259347456
15,0.8581913880971623,1.0,0.8404975084790053,1.0,0.9246722241440419
16,0.6764803429515365,0.5616795307584268,1.0,1.0,0.8095399684274909
17,0.9980081572857614,0.5546761005840365,0.0,0.9248359492283492,0.6193800517745368
18,0.8188640454387663,1.0,0.884462145373099,1.0,0.9258315477029664
19,0.6706570094442487,0.5840260381719109,1.0,0.7026296272578908,0.7393281687185126
20,0.792971453885456,0.6178045038341368,0.0,1.0,0.6026939894298982
21,0.5636971892587074,0.6777885218028685,1.0,1.0,0.810371427765394
22,0.9323240604432416,0.746754066585538,1.0,1.0,0.9197695317571949
23,0.8072627453992347,1.0,0.5993156850847162,0.6823647253704849,0.7722357889636089
24,1.0,0.6333361246336086,0.8122659244133654,1.0,0.8614005122617435
25,1.0,1.0,0.4659622665474866,0.5952521539992951,0.7653036051366954
26,0.8567050244900447,1.0,1.0,1.0,0.9641762561225111
27,0.8188640454387663,1.0,0.884462145373099,1.0,0.9258315477029664
28,0.0,0.785232619138828,0.9482073437690127,0.941030097135752,0.6686175150108982
29,1.0,0.0,0.0,1.0,0.5
30,1.0,0.5785631044143881,1.0,1.0,0.894640776103597
31,0.0,0.8323946217710579,0.0,1.0,0.4580986554427645
32,0.792971453885456,0.6178045038341368,0.0,1.0,0.6026939894298982
33,0.0,0.5114508830455468,1.0,1.0,0.6278627207613867
34,0.8581913880971623,0.587899528236289,0.0,1.0,0.6115227290833628
35,1.0,0.5271895605128624,0.6050449920100256,0.7057303431792133,0.7094912239255253
36,1.0,0.5889701566210421,0.9684709978826466,0.8101120949865295,0.8418883123725546
37,1.0,0.6333361246336086,0.8122659244133654,1.0,0.8614005122617435
38,0.6106812347594228,0.664972997751027,0.7895125018554456,1.0,0.7662916835914739
39,0.8581913880971623,1.0,0.8404975084790053,1.0,0.9246722241440419
40,0.0,0.9075404392872579,0.3925184748181278,1.0,0.5750147285263465
41,1.0,0.6445689914512681,0.1696540286341861,1.0,0.7035557550213636
42,0.8188640454387663,1.0,0.884462145373099,1.0,0.9258315477029664
43,0.24653545254354442,0.7196321319616877,0.35757002588529274,1.0,0.5809344025976313
44,0.723386018148313,0.7489547035778867,0.7093763130182186,0.9399515873284701,0.7804171555182221
45,1.0,0.9218713602827922,0.9237278036876958,1.0,0.961399790992622
46,1.0,0.8225447380671977,0.11758715314043473,0.7098442958167267,0.6624940467560898
47,0.6996245760795249,0.4777625092594346,0.836229193678318,0.9648502668906258,0.7446166364769758
48,0.44614504410640016,1.0,1.0,0.39343806661188474,0.7098957776795711
49,0.6872160516288408,0.5827190770851775,0.7879596829805634,1.0,0.7644737029236455
50,1.0,1.0,0.836229193678318,0.9648419237691133,0.9502677793618579
51,1.0,0.0,0.0,1.0,0.5
52,1.0,1.0,0.836229193678318,0.9648419237691133,0.9502677793618579
53,0.0,1.0,0.0,1.0,0.5
54,0.8188640454387663,1.0,0.884462145373099,1.0,0.9258315477029664
55,0.8537783217902598,0.0,1.0,1.0,0.713444580447565
56,0.5655403144947836,0.9517095535438923,0.0,1.0,0.629312467009669
57,0.9656567346578842,0.0,0.9574178853532876,1.0,0.730768655002793
58,0.9656567346578842,0.0,0.9574178853532876,1.0,0.730768655002793
59,0.8528903063967884,0.8358532595419548,1.0,1.0,0.9221858914846858
60,0.5965171384515736,0.17516985745226368,0.8122659244133654,1.0,0.6459882300793007
61,0.8581913880971623,1.0,0.8404975084790053,1.0,0.9246722241440419
62,0.0,0.7914529185235181,1.0,0.6827255826926565,0.6185446253040436
63,0.9236826685991969,0.6274583188045714,0.7582651712962161,0.8513344306929383,0.7901851473482306
64,0.8188640454387663,1.0,0.884462145373099,1.0,0.9258315477029664
65,0.6923906062753675,1.0,0.0,1.0,0.6730976515688418
66,0.0,0.372250616772865,1.0,1.0,0.5930626541932162
67,0.7910289602714494,1.0,0.571805596264122,1.0,0.8407086391338928
68,0.6558125444116812,1.0,1.0,0.6123061216325089,0.8170296665110475
69,0.8609309783215551,0.6649016984805783,0.7544260037300814,0.9717922356547867,0.8130127290467503
70,0.36879140746363515,0.0,0.9237278036876958,1.0,0.5731298027878328
71,0.0,0.9075404392872579,0.3925184748181278,1.0,0.5750147285263465
72,0.5965171384515736,0.17516985745226368,0.8122659244133654,1.0,0.6459882300793007
73,0.6996245760795249,0.4777625092594346,0.836229193678318,0.9648502668906258,0.7446166364769758
74,1.0,0.6445689914512681,0.1696540286341861,1.0,0.7035557550213636
75,0.9236826685991969,0.6274583188045714,0.7582651712962161,0.8513344306929383,0.7901851473482306
76,0.7314618571791246,0.8253452219013211,0.6440862851501289,1.0,0.8002233410576437
77,0.8537783217902598,0.0,1.0,1.0,0.713444580447565
78,1.0,0.583761394082761,1.0,0.9477509949900282,0.8828780972681973
79,0.7910289602714494,0.7323238121515213,0.0,1.0,0.6308381931057427
80,1.0,0.0,0.0,1.0,0.5
81,0.8528903063967884,0.8358532595419548,1.0,1.0,0.9221858914846858
82,0.8537783217902598,0.0,1.0,1.0,0.713444580447565
83,1.0,0.9218713602827922,0.5276381961524463,0.46673102348911,0.7290601449810871
84,0.841895149493394,0.6693994944009728,1.0,0.19996672059636336,0.6778153411226825
85,0.6963791516789308,0.49406292918519185,1.0,0.8197154922047919,0.7525393932672286
86,0.8528903063967884,0.8358532595419548,1.0,1.0,0.9221858914846858
87,1.0,0.8615301513780672,0.9947505898268638,1.0,0.9640701853012328
88,1.0,0.9218713602827922,0.9237278036876958,1.0,0.961399790992622
89,0.8579700357711981,0.6193249712957974,0.8239477644433489,0.8513344306929383,0.7881443005508207
90,0.6923906062753675,1.0,0.0,1.0,0.6730976515688418
91,1.0,0.0,0.0,1.0,0.5
92,1.0,0.5657926170188865,0.7469219067335835,0.9251224165752691,0.8094592350819347
93,1.0,0.8225447380671977,0.11758715314043473,0.7098442958167267,0.6624940467560898
