Num,F_1,F_2,F_3,F_4,F_5,F_6,Average
1,0.650358429054347,0.6971142776125706,0.5863207273571707,0.7957161081066146,0.7764782796399254,0.26793181429987933,0.6289866060117514
2,0.37677498606614845,0.44537543809154273,0.7655423861625623,0.8867812399581675,0.3633640410662663,0.9606802891778442,0.6330863967537552
3,0.2360705198631579,0.4543206490975517,0.848529061932851,0.7083437645687062,0.5841600027923459,0.864285576460146,0.6159515957857932
4,0.0,0.33148838830668964,0.7022398344360412,0.789995982882085,0.7141052650100685,0.8051181822694465,0.5571579421507218
5,0.3059208414075262,0.27289979977914186,0.3417654148768532,0.7817424238633263,0.7803468579746747,0.8785003399530049,0.5601959463090879
6,0.22254373494120747,0.6036110454584723,0.3854002359258971,0.6991562983647822,0.8208756867284478,0.9118178041263992,0.6072341342575344
7,0.32467801438078675,0.047653699295479746,0.7147051289724178,0.86075292327209,0.7173905031830935,0.5398305318497807,0.534168466825608
8,0.5514159030010231,0.41653206772219126,0.6574732029264216,0.7498685472836767,0.7962078059750138,0.4744110658835075,0.6076514321319723
9,0.6138247934899751,0.5778382638808026,0.5265905381505905,0.8974769436525271,0.7385185707962701,0.9257875856532266,0.7133394492705653
10,0.3232503972476916,0.39567247886351015,0.8548586956135671,0.8829406021731141,0.9833195127826682,0.658673358149516,0.6831191741383446
11,0.10657841467316276,0.30215641150024714,0.4090020000311772,0.8207784621219669,0.6593230554905108,0.7576546088256544,0.5092488254404532
12,0.21567919553104012,0.4229885909725911,0.6394172415494268,0.7794727358128588,0.853376768743466,0.557628343112741,0.578093812620354
13,0.3237172706211618,0.3166674494037028,0.7421435228855181,0.0,0.7693107017757935,0.5146997485902596,0.44442311554607256
14,0.3963060787313847,0.4358652482979909,0.46012694447978625,0.6554889492895302,0.9425590713401906,0.5969408154317258,0.5812145179284347
15,0.2886743544441396,0.3810017299354549,0.7489696711948238,0.78044005857702,0.32712000919869516,0.719162654837126,0.5408947463645433
16,0.28269849294331323,0.6355215242835968,0.17264640197895417,0.7340304607339382,0.3627699955436098,0.24250523206165375,0.40502868459084435
17,0.23647463408485886,0.5887949681752204,0.7471912409529236,0.6720894866134819,0.513387288203756,0.6705533801219583,0.5714151663586998
18,0.2079600658380275,0.3358699361912449,0.642138783246462,0.5760366072048858,0.5654174035298896,0.925593758406412,0.5421694257361537
19,0.2799420456438394,0.6012372435488156,0.8177765101409037,0.6584673047613718,0.5929770282491035,0.5495355542767172,0.5833226144367919
20,0.4277812633233646,0.2605130395976801,0.5962501070492279,0.7769388724025538,0.659362700885668,0.8102252184372768,0.5885118669492951
