Index,Mean,Var,SD
P,0.3705403021872148,0.08146694461301957,0.28542414861573917
Q,0.4340000698498044,0.11516523606779033,0.33936003899662426
R,0.7728926443638615,0.08838843888676474,0.29730193219480555
F,0.47506352177742756,0.10188930712165713,0.3192010449883539
