Num,F_1,F_2,F_3,F_4,F_5,F_6,F_7,F_8,Average
1,0.8326531991790187,0.8252170948632853,0.878782269189042,0.7207511325867438,0.8528723509645652,0.7302978692635387,0.758856855912693,0.570243279868677,0.7712092564784455
2,0.5623316550347118,0.8363754933414168,0.6493352472957792,0.6969929611794625,0.8625366017367027,0.7966520339031787,0.8978375001069472,0.7706081427840532,0.7590837044227815
3,0.6992496409246864,0.3365206016782416,0.5412759750973446,0.15417640624530393,0.9557871683336602,0.5989315680047952,0.8317206571604642,0.7216061778203691,0.604908524408108
4,0.8369749926479931,0.8272570742217396,0.7827530981254782,0.6165849831500689,0.9259907832321703,0.8143158183532486,0.9106713861619261,0.4246957395853581,0.7674054844347479
5,0.6955854649886262,0.7669574643454944,0.5882019878052218,0.8831345644205137,0.7700096769243922,0.9074797268887023,0.7141039011859892,0.4940988568512982,0.7274464554262798
6,0.9666002927485565,0.7930690205604837,0.6572578041145987,0.8930292537059863,0.9001945006677292,0.8569344054554853,0.8613693571860852,0.769724056224942,0.8372723363329834
7,0.36774032660394623,0.721789459370869,0.8559949238566302,0.7452176799529746,0.594952639227529,0.8079057599434639,0.8120847624279668,0.6634740661527416,0.6961449521920151
8,0.980172751390158,0.9115458559472639,0.6917570813231437,0.5886222787306569,0.24201469454667587,0.7960477620925256,0.6412367533446018,0.5524798758978978,0.6754846316591155
9,0.9713737127585388,0.8870125082806022,0.6479487361727774,0.7857916771004961,0.7503014324073038,0.5059876052480372,0.4997038399109115,0.7153775999044977,0.7204371389728957
10,0.8076195791496108,0.5391448283197797,0.6412765499763446,0.37683917647094284,0.5845396116978715,0.753896679950802,0.4081111141850094,0.8219795037863605,0.6166758804420902
11,0.8703099850758812,0.0,0.451997128319122,0.8416048746095228,0.556044217503288,0.6490587474947509,0.9432545325333801,0.7082670703701572,0.6275670694882627
12,0.6214221519665852,0.5532215342234357,0.656116742890867,0.7689855101063086,0.796488134870795,0.8373255050817955,0.8491413202371745,0.9172751127065388,0.7499970015104376
13,0.7032934969442117,0.5306375872722612,0.8284326518029398,0.8671453290030278,0.8423478874105331,0.908569771365464,0.4782863123868478,0.7684200006795279,0.7408916296081016
14,0.9772048052320246,0.8639234009064072,0.6524026966548266,0.663438421777183,0.7045917071391828,0.4961419320768812,0.965937209147696,0.4237015514089251,0.7184177155428909
15,0.47326934501511003,0.5743901669697341,0.6283210709003526,0.6373114258067135,0.5622109556692024,0.5384169596389415,0.7161762193313005,0.8014558932462692,0.616444004572203
16,0.8293414074148431,0.8841430273443215,0.4938209606475709,0.7227476762619977,0.8092274787841808,0.5306116147999875,0.6929760600778686,0.7480424338922186,0.7138638324028735
17,0.8921746862291242,0.8429855080404867,0.8480185024681617,0.782677665436289,0.8776358939145307,0.7927625230466355,0.6310890838498737,0.7336207453411515,0.8001205760407816
18,0.8146055893924623,0.5802420370534359,0.6779946714094243,0.9022949960542277,0.8525586902981074,0.7968256477008884,0.8298162637969191,0.4989326689513564,0.7441588205821026
19,0.9342246317192847,0.9055986022308818,0.959881368078426,0.8871407350841414,0.6735185502586535,0.8755452056820074,0.746331388131379,0.8915764659165489,0.8592271183876653
20,0.390378575669953,0.7404985455946973,0.5850979073191793,0.8581238953527659,0.4496100454217584,0.871104904431138,0.6441994577234488,0.20752550162970695,0.5933173541428309
21,0.11825354086333778,0.9182812661717447,0.21699064330315823,0.9272934580659247,0.7021799754399448,0.6969501688641039,0.5329724109251124,0.4090141754925342,0.5652419548907326
22,0.3024900269714663,0.8944400922610424,0.9690198356730322,0.24032206330952122,0.5813528170840458,0.8668901554447441,0.6395942130547249,0.7698206707113023,0.6579912343137349
23,0.8457404865216807,0.20443389305178658,0.5378319305915279,0.780516516410366,0.9197098590294052,0.17945988306729696,0.5073088420828855,0.7156099407065184,0.5863264189326834
24,0.7827010293190665,0.5205037440889014,0.45783319113701576,0.8741091238447113,0.7272735086614122,0.6817920227025215,0.8146591821217272,0.9079198573307592,0.7208489574007644
25,0.9343671577602944,0.9523191774229253,0.8203492856640687,0.9258817158234277,0.6650709873808546,0.21377646574984474,0.9366229716612455,0.8110281233859118,0.7824269856060716
