Num,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],wL[7],wR[7],Sum_of_Width
1,0.0981275176878002,0.1957686887519956,0.20115696757173046,0.2438118843985299,0.08400825434961487,0.11715025729697201,0.012776341911330757,0.24217749051690857,1.3863680390913125e-6,0.17894950528473047,0.07655816717242268,0.22248314477530556,0.04136976994646852,0.14602627877847185,0.002197917295580623,0.1374364278940986,0.9676073553940255
2,0.08100027085810235,0.20926525182841388,0.09589159072415417,0.28254856724833977,0.05682397398176106,0.27844864148052306,0.09523216927589494,0.1140314859273016,0.029534300008607628,0.2812603197067649,0.06087312850651472,0.13951003717304816,1.1892200789398455e-6,0.13076791079733727,2.886352662989644e-6,0.14480827691049422,1.161280982144446
3,0.12099531736198199,0.1860447520128013,0.11295319393948852,0.12847643118710766,0.06949295995803183,0.2671695664409802,0.08069759527099948,0.24759215734712028,1.4339898250503857e-6,0.20299492066623404,0.06937906953125263,0.1558536302454971,0.11295319393948852,0.13463745859330614,2.1809958501775584e-6,0.11075613852003502,0.8670501100261635
4,0.10677314616549008,0.20006019247651044,0.11900749171708266,0.19309774245942016,0.08919329380924525,0.20916146640056532,0.08913692139836409,0.18659585587408467,0.07304972649357538,0.20916146640056532,0.045013424457614214,0.13372186265108454,0.013265616186249996,0.20787470019482507,0.005431502532090453,0.1194555907832322,0.9182577544805756
5,1.449694001454116e-6,0.3354119181953646,0.10556891642559446,0.18624015519856124,0.0980183263785368,0.19261955462955505,0.07265997025202296,0.1764547500926783,9.55949163841674e-6,0.25047855388370766,0.031465800526277704,0.24658090668659574,0.03489239700297957,0.14531956493775583,2.641566552899488e-6,0.12427553503817713,1.3147618773247913
6,0.09656869550927258,0.2357742730210414,0.11864618202710209,0.23589244270168486,0.08222201296383438,0.24138995889005746,0.06523708275821392,0.11942564714846023,0.08863515618219674,0.17299807481087315,0.02800513384279421,0.17726953236707882,1.3343923705722016e-6,0.20781525145773547,1.5421599720705226e-6,0.1301176797673118,1.0413657203284865
7,0.11431359391007882,0.20076767927578992,0.0609834588992785,0.2629649673002781,0.018724320055628768,0.2480793333609629,0.00232160465404882,0.19442941452204596,0.0571605321084164,0.21565585612403845,0.08098760654988915,0.2299300527945047,0.04857585340238003,0.06574147566107577,0.027893860516465974,0.17147039086511823,1.1780783398076276
8,0.12519976448539574,0.15741405373348824,0.14694806969318705,0.20134362813371473,0.1005663341126089,0.20388451492480275,0.0277880099906173,0.2083330706096151,0.07347403484659354,0.18324505991043977,5.38686616242956e-6,0.21638703969689632,0.03821243966710772,0.211647354720183,0.007518851814883827,0.09803238679430343,0.9605742170468868
9,0.09227840986338465,0.22972324156782814,0.12868607882270322,0.24533727229991031,0.03501841170674598,0.2632432472262283,0.035586332989366004,0.21882223014968202,0.08434042919052276,0.16099945102503435,0.050724768997570814,0.1316288281438036,0.0340712349310194,0.12151554648658466,1.2643272424561758e-6,0.16802325227237283,1.078586138342889
10,0.12161233722601215,0.21951637395591644,0.1630596669125286,0.18787131368019006,0.08418326877186531,0.16765193913744852,2.1460002815332224e-6,0.296353188225398,0.03445391294642504,0.16410159405836167,0.058488163432119766,0.10445270703715989,0.05293983556059717,0.2089042274270641,0.032477622195164924,0.10393170343346642,0.9055660939100107
11,0.05397888096289065,0.20070156797382543,0.1339573433627117,0.2885538746242825,0.06619438274879547,0.22679903103906884,0.033671718867806566,0.275465364653995,0.05303744080581063,0.2046546813176927,1.4633690035709135e-6,0.17386019151555354,0.018863633972208582,0.11671364691202585,0.01797323132845735,0.13557354654587167,1.244643809164631
12,0.13999341290927095,0.1967472025763782,0.13288505529689948,0.20957060066653854,0.06999670645463546,0.21411746247756053,0.0711677228251375,0.2090520149204128,0.046099909360281605,0.18184478956328676,0.06111793384625222,0.1371234378610535,1.2841141688868518e-6,0.2085538477256288,0.03611936612920119,0.08560925327329336,0.8852372181283052
13,2.588456741503542e-6,0.3756331693465176,0.013257573004675297,0.19494965590268304,0.11763004736782584,0.2862956874443845,0.06639514897222176,0.18115436307906496,0.0396217763566073,0.16814841615633588,0.08109667488243041,0.19109475246831212,1.80120755347013e-6,0.14995978913699928,0.027600272996809436,0.10715828322083777,1.30878823351027
14,0.1645086097778608,0.23145263479969508,0.08951376371066247,0.18891969170908476,0.05455072895850356,0.18892352897287235,0.0822543048889304,0.10666759360296843,0.03410878687727535,0.19882014790404728,0.059263040311377024,0.22226010290255271,0.05321388114552521,0.17901949175779686,0.03642261385238122,0.11010107882846676,0.8523285409549682
15,0.13979126755626348,0.15618105107870017,0.09097349326899554,0.2257256201102906,0.07529850228153717,0.18583121981563716,0.0739937926968639,0.15799834947088431,1.2611297221659656e-6,0.2102815735300229,0.14798715931748183,0.15633874617284407,0.006661795613143839,0.14970670919378792,0.0556641347284994,0.16756532403532526,0.8192571868149852
16,1.5418922453269701e-6,0.37130716766575955,0.09238655638628668,0.16529539602716647,0.060865162377999826,0.3297095920987833,0.06623761020464021,0.2506077401225571,1.316845350277096e-6,0.18742514201284355,0.03242509640285088,0.10673776477266517,0.07487054840134155,0.10990247689782687,0.01189797352399509,0.14032891436768813,1.3226283879305802
17,0.1635172429464064,0.18559974314426714,0.12401715721255163,0.2251014231478975,0.08728035933657881,0.20727463309596877,2.254235900653323e-6,0.21723252687039557,0.0714396695548377,0.2230227598753155,0.011325876573349158,0.1745578616872915,2.666960997751988e-6,0.19718480386627657,1.2818645577020171e-6,0.11243973962740758,1.0848269826296404
18,2.0973574952620755e-6,0.35787243046729134,0.09437179845910379,0.18438617188973852,0.1287566335339261,0.19849994403378904,0.06545327456098328,0.1358973426707391,0.060835628239897827,0.20792979755803617,0.02116060067493085,0.13937784579543594,0.007773571567657261,0.17511542694381835,0.034515317989423464,0.18805211825773333,1.174262155233164
19,0.11626609480165173,0.279528445497664,0.11181401473103775,0.21663352638325528,0.024330258895385093,0.280992271508789,0.08213183776683766,0.11892220343536541,0.03654592204668504,0.20105479054872377,1.1978972700998902e-6,0.17925066685144514,0.004099011869587249,0.18635204539808423,1.637217120251111e-6,0.16207607515109845,1.2496200495488505
20,0.13778829561114442,0.15880266871533816,0.07299927611776943,0.25527671051553713,0.01945688429412007,0.37053630927414727,0.08369290318425499,0.19703898848623602,1.2807318916369104e-6,0.24414306367153177,1.2948818146618635e-6,0.135827337129318,0.02032406723807073,0.1505924120909437,1.4319880552587927e-6,0.15351707606982684,1.3314691319057577
21,0.13210527760444007,0.3066755167026626,0.1306331732644443,0.17604813274951403,3.3947158435410074e-6,0.2558521086836167,2.229068531839351e-6,0.27963911656308504,0.0034157275577398477,0.17604804893241954,0.050571763763269495,0.19202302976793972,0.03164284740003633,0.1347429832622464,0.00831082348945042,0.12228582647476022,1.2866295262724885
22,0.10513068133650297,0.15823434796951122,0.12167750475141136,0.18411655474190322,0.05146661749342335,0.2768887925180613,3.456984700911381e-5,0.2642814268716049,0.0992196495885323,0.229240679364822,0.09371627283930573,0.13957359624959648,1.454200785747095e-6,0.18609802200619235,0.024466712245073977,0.06585311797626392,1.008573075395911
23,0.10375227088051239,0.16525115063829496,0.0326352277600543,0.26128355862669617,0.07558112444297752,0.1983435679009324,0.14328291303056184,0.2668380964106836,0.05380663533926745,0.19008536490526717,0.025272406240564288,0.16525115063829496,0.03847498365372301,0.14275653750079542,1.2537541179691303e-6,0.13738375827725613,1.0543863697964422
24,0.0802739759705744,0.2433450690706136,0.15553822918798768,0.25704549424583684,0.06130573636506692,0.19965074600626154,0.12155813935364199,0.18951505468318128,0.04218186085714932,0.15553496484883558,1.6213728648156733e-6,0.19176326825586582,0.011659783488186887,0.13830683379719355,1.8497920537263735e-6,0.15231737270468582,1.0549576072249482
25,0.12905715438768983,0.24217945607461655,0.08057341633463316,0.2430878472705768,0.1979330257950776,0.2222852670918738,0.07766573274785576,0.12052913625888981,0.06594441558983649,0.1636526916533242,2.49963882337223e-6,0.20107990571094173,1.3422557309378247e-6,0.13838714834018423,0.009734677388484027,0.10788628346146142,0.8781754717237373
26,0.09394481842747471,0.22100169779958173,0.10511543497094539,0.2516484036080185,0.08755652295283273,0.11050132862845621,0.09532203074108639,0.2057659453330888,0.06852644398603669,0.12430245474488369,0.06088884136507021,0.22316086657205608,0.04265605791805144,0.1740973144837532,0.033361151122408915,0.10215068734625526,0.8252573970321869
27,0.08273654054142882,0.2513094238009802,0.09310303896861027,0.20233417398578485,0.06423500976393949,0.2752495896313069,0.09108171816155233,0.13707221918894524,0.04457230250048855,0.20675560471128474,0.07127662916491875,0.14612842065075093,0.074343902584001,0.12799261600877326,1.2951678228789731e-6,0.13180751516941197,0.9572991262944761
28,0.15795510492004408,0.2925332733734789,0.1377138442210018,0.21484740303613592,0.056240642323255846,0.14213353873473986,0.04888552656243009,0.1983718510822965,0.05847966874676034,0.18310483965159255,0.048670346439477374,0.13935576042141323,0.03898644583117356,0.07601446931348296,0.03900398337848146,0.16770330196423544,0.8281288751547508
29,0.05132292467979527,0.3447384138526721,0.08737604261327528,0.17236970188324838,0.04409231284820264,0.24359007263474175,1.2945943103498392e-6,0.2435918597915226,0.029427466084503417,0.2585559143748281,0.04059937268948737,0.1421198726832814,0.018460629714554005,0.15306642401401785,1.4371040420180226e-6,0.17068626043751764,1.4574370393436595
30,0.1571771132390179,0.26482952663410164,2.004188988935507e-6,0.30499204120825973,0.10564768740757556,0.12989816331075782,0.12204719584814855,0.19982650890661136,0.06378320865091146,0.195057918324193,1.4455048004541338e-6,0.2052876320640682,0.0327478218007306,0.11899148396636205,0.007905786086045308,0.09180446285942725,1.0213754745475625
31,0.16295714443910259,0.20367585272506272,0.03573936466030225,0.30035266778803105,0.0532761491652219,0.18331540932583001,0.06687658749554656,0.09165770466291501,0.04764417097346785,0.1887064329245976,0.013585572810430338,0.16496023722646275,0.07705571993891028,0.20103625482519058,0.04419928712229453,0.164961443916634,0.9973320067894474
32,0.03439582637582339,0.297335089379291,0.05035490106106309,0.22755107890557125,0.07585265439278484,0.236724652766585,1.3877020937913542e-6,0.29733620424161517,0.002699236282680345,0.3297463538831581,1.156288653533788e-6,0.1517018577393217,1.2603345208306305e-6,0.1403071973620005,1.2974862300257906e-6,0.15598984579860742,1.6733845601523005
33,0.08258118770754636,0.2572694151959593,1.8678533627580762e-6,0.23532584590583783,0.08644562314429083,0.1708261329692513,0.07444190228241715,0.22381505038414573,0.007611459885412536,0.3729244254632632,0.021533434910358445,0.12254088971353505,0.03601936077501543,0.11043108556227248,0.031272961632407045,0.166959356614924,1.3201844036183783
34,1.4128429822179989e-6,0.2898231680799373,0.13244245948303862,0.1636131925189187,0.08956732121043923,0.19721828835971036,0.07401459586216566,0.16185986141217917,0.03458606908953041,0.27751283569163654,0.04830443015381991,0.22692422459704187,1.3967410592147234e-6,0.1658237637384426,1.5926672010668774e-6,0.13830538755189675,1.242161443899527
35,0.1261742986849433,0.25193163060416635,0.0783090413758031,0.25009770552167887,0.08631722122751834,0.2719604759209976,1.3943069322452928e-6,0.2825856404174695,0.001014088633643509,0.16092426590026965,0.062171423923028366,0.18905172752275434,1.2332995709060657e-6,0.10995259226936505,4.102826092755585e-6,0.12950315756576616,1.2920143914449351
36,0.10544878679346395,0.23031537796629828,0.10544878679346395,0.2605965833028764,0.032379901245005865,0.23012979736682845,0.03444213211892744,0.1972999572178647,0.09618213989113812,0.20801333936374905,0.014734758827209093,0.17368109031406412,1.8058625736866452e-6,0.16593412469561852,1.8137267015216896e-6,0.1453896045142168,1.2227197494830326
37,0.03330331529740349,0.34612494459749127,0.08861757073707649,0.18857134199560144,0.08861757073707649,0.21253520501183104,0.0689383816413812,0.30115190529737856,0.010286193883699446,0.15046839090970948,0.018132190023802397,0.18857134199560144,0.061830083143606426,0.13928493211067722,1.264974816943265e-6,0.10356536764284674,1.2605468591222742
38,0.13496689754393382,0.19409117624406624,0.11082372537795243,0.23304460831971419,0.07731747947137682,0.17632624424030144,0.07598101435185126,0.15723569886761155,0.08575353734828228,0.1781722025660667,1.3006365712220358e-6,0.20336339001595144,0.02018359636482367,0.1461891951293071,0.048998934430754586,0.15755099909143547,0.8919470289489081
39,0.12280436988852592,0.3203441730173521,0.07419492128313122,0.19640342262872973,0.032351641803185144,0.22353734248239324,0.06581804874351267,0.19364185334961048,0.07419492128313122,0.20004442750630452,0.055801304835305994,0.13370749605812507,0.011592956916085459,0.1841119751744103,2.678591889210269e-6,0.11144846643830755,1.126478313310466
40,0.09220448945389544,0.1904215325864997,0.16780897088789556,0.20096171738263488,0.038051949113049946,0.2033386530904318,1.630884136710753e-6,0.3012128560747409,0.043912132300127193,0.1600421745497078,0.05362732457825577,0.11859825215049356,0.05212706648251424,0.2633150018553503,1.241390602257919e-6,0.11437500721966415,1.104530389819046
41,0.14104945704239408,0.1944318737810764,0.11435593837097842,0.16773937062952626,0.04229840999142573,0.13568495331723118,0.08188334997706168,0.2904873604841677,0.05181063480641229,0.14922526919139484,0.010776691493486312,0.2796520921031767,0.03415171973832461,0.1544170493798251,1.260009248327254e-6,0.15203456968427087,1.0473450771413375
