Num,R_1,R_2,R_3,R_4,Average
1,1.0,1.0,1.0,1.0,1.0
2,0.9424776633081844,0.9618103876768964,1.0,0.523902266377203,0.857047579340571
3,0.0,0.0,1.0,0.0,0.25
4,0.5309320633794073,1.0,1.0,0.47950233378286006,0.7526085992905669
5,0.756870918261242,1.0,1.0,1.0,0.9392177295653105
6,0.6181177256036607,0.9014813964564496,0.9801413385380408,0.6377317449195606,0.784368051379428
7,0.38484943014744416,1.0,1.0,0.5893563076452895,0.7435514344481833
8,0.0,0.8166892020134937,1.0,0.668512189711215,0.6213003479311772
9,0.4276939891655138,0.8815621717735459,0.9093865436792091,0.09577359275036802,0.5786040743421593
10,1.0,0.9439821836899012,1.0,0.7925355877160142,0.9341294428514788
11,0.5530741748718225,0.7679690226253495,1.0,0.8139075270120446,0.7837376811273041
12,0.24155754185508793,0.3791360239974282,1.0,0.0,0.40517339146312903
13,0.2627032187772096,1.0,0.9263796158647338,0.7136414568274595,0.7256810728673507
14,0.7169497615207758,0.7926457934233035,0.5880097884509997,1.0,0.7744013358487698
15,0.756870918261242,1.0,1.0,1.0,0.9392177295653105
16,0.3442703464406115,0.7637912987989204,1.0,0.9879643216345682,0.774006491718525
17,0.5530741748718225,0.7679690226253495,1.0,0.8139075270120446,0.7837376811273041
18,0.6655619837122935,1.0,1.0,1.0,0.9163904959280733
19,0.1587654449580358,1.0,1.0,0.5714129591866912,0.6825446010361818
20,0.5530741748718225,0.7679690226253495,1.0,0.8139075270120446,0.7837376811273041
21,0.029713395999613514,0.9784457069723778,1.0,0.6606713548170429,0.6672076144472585
22,0.19651808523738812,0.8672227105103194,1.0,0.5713326714254251,0.6587683667932831
23,0.752252729393429,1.0,1.0,0.6575238772445001,0.8524441516594823
24,1.0,0.9439821836899012,1.0,0.7925355877160142,0.9341294428514788
25,0.2627032187772096,1.0,0.9263796158647338,0.7136414568274595,0.7256810728673507
26,0.716948135082087,1.0,1.0,1.0,0.9292370337705218
27,0.5118729189199075,1.0,0.7431684547145538,1.0,0.8137603434086154
28,0.0,1.0,1.0,0.62606379226255,0.6565159480656375
29,1.0,1.0,1.0,1.0,1.0
30,1.0,1.0,1.0,0.6653523548250985,0.9163380887062746
31,0.0,1.0,1.0,1.0,0.75
32,0.22370438705453546,1.0,1.0,0.12484047129396109,0.5871362145871242
33,0.0,0.8166892020134937,1.0,0.668512189711215,0.6213003479311772
34,0.756870918261243,0.7517539409153853,0.5808243134460113,1.0,0.7723622931556599
35,0.0,0.6479184661267994,1.0,1.0,0.6619796165316998
36,1.0,1.0,1.0,0.7899689296621359,0.9474922324155339
37,1.0,0.9439821836899012,1.0,0.7925355877160142,0.9341294428514788
38,0.4657176939425253,0.8516712143258962,1.0,0.8252518473338942,0.785660188900579
39,0.756870918261242,1.0,1.0,1.0,0.9392177295653105
40,0.0,1.0,0.6463231406169085,1.0,0.6615807851542271
41,1.0,1.0,1.0,1.0,1.0
42,0.6655619837122935,1.0,1.0,1.0,0.9163904959280733
43,0.0,1.0,0.6463231406169085,1.0,0.6615807851542271
44,1.0,1.0,1.0,1.0,1.0
45,0.0,0.8238840116232845,0.9940822426273822,0.6885307235410587,0.6266242444479313
46,0.5589133163351901,1.0,1.0,0.47096235085135085,0.7574689167966352
47,0.3302157776405487,1.0,1.0,0.7925355877160142,0.7806878413391407
48,0.5734547028445527,0.8720050771027563,1.0,0.0,0.6113649449868273
49,0.0,1.0,1.0,0.24758581094185886,0.5618964527354647
50,0.756870918261242,1.0,1.0,1.0,0.9392177295653105
51,1.0,1.0,1.0,1.0,1.0
52,0.752252729393429,1.0,1.0,0.6575238772445001,0.8524441516594823
53,0.756870918261243,0.7517539409153853,0.5808243134460113,1.0,0.7723622931556599
54,0.6655619837122935,1.0,1.0,1.0,0.9163904959280733
55,0.9943221336112531,0.3062787131600761,1.0,1.0,0.8251502116928323
56,0.3114046175872252,1.0,0.9993573780020055,0.8712836516691624,0.7955114118145983
57,0.0,0.0,1.0,0.6685121897112153,0.41712804742780385
58,0.0,0.0,1.0,0.6685121897112153,0.41712804742780385
59,1.0,1.0,1.0,0.6653523548250985,0.9163380887062746
60,0.3302157776405487,1.0,1.0,0.7925355877160142,0.7806878413391407
61,0.756870918261242,1.0,1.0,1.0,0.9392177295653105
62,0.30460021045291197,0.9733936596619074,1.0,0.7878391408288695,0.7664582527359222
63,0.6181177256036607,0.9014813964564496,0.9801413385380408,0.6377317449195606,0.784368051379428
64,0.6655619837122935,1.0,1.0,1.0,0.9163904959280733
65,0.2627032187772096,1.0,0.9263796158647338,0.7136414568274595,0.7256810728673507
66,0.0,1.0,0.9409672101235647,0.5865311080652389,0.6318745795472009
67,0.756870918261242,1.0,1.0,1.0,0.9392177295653105
68,0.22370438705453546,1.0,1.0,0.12484047129396109,0.5871362145871242
69,0.5495480949880909,0.9006272777017192,1.0,0.567132185230604,0.7543268894801036
70,0.13444072937189136,0.799931494308526,1.0,1.0,0.7335930559201043
71,0.3114046175872252,1.0,0.9993573780020055,0.8712836516691624,0.7955114118145983
72,0.13444072937189136,0.799931494308526,1.0,1.0,0.7335930559201043
73,0.14477692620761226,0.6293414498834924,1.0,0.6575238772445001,0.6079105633339011
74,1.0,1.0,1.0,1.0,1.0
75,0.6181177256036607,0.9014813964564496,0.9801413385380408,0.6377317449195606,0.784368051379428
76,0.4260269825881984,0.979669940556186,0.8784738433142363,1.0,0.8210426916146552
77,1.0,1.0,1.0,0.7899689296621359,0.9474922324155339
78,0.9424776633081844,0.9618103876768964,1.0,0.523902266377203,0.857047579340571
79,0.7029580731024694,0.8288688578640665,0.596303551525573,0.5906561953793261,0.6796966694678588
80,1.0,1.0,1.0,1.0,1.0
81,1.0,1.0,1.0,0.7340869890673903,0.9335217472668476
82,1.0,1.0,1.0,0.7899689296621359,0.9474922324155339
83,0.9626787243061669,1.0,1.0,0.19588608361193374,0.7896412019795251
84,0.45317380681890357,1.0,0.8523688500452316,0.0,0.5763856642160338
85,0.9424776633081844,0.9618103876768964,1.0,0.523902266377203,0.857047579340571
86,0.0,0.9553765517431448,1.0,0.3379453457988795,0.5733304743855061
87,0.813401124654342,1.0,1.0,0.0,0.7033502811635854
88,0.9626787243061669,1.0,1.0,1.0,0.9906696810765417
89,0.6181177256036603,0.8355680965028903,0.9924232869485637,0.6377317449195605,0.7709602134936686
90,0.2627032187772096,1.0,0.9263796158647338,0.7136414568274595,0.7256810728673507
91,1.0,1.0,1.0,1.0,1.0
92,0.0,0.8706654369931652,0.9000258871524961,0.593308381602894,0.5909999264371388
93,0.5589133163351901,1.0,1.0,0.47096235085135085,0.7574689167966352
94,1.0,1.0,1.0,0.6653523548250985,0.9163380887062746
95,0.716948135082087,1.0,1.0,1.0,0.9292370337705218
96,1.0,1.0,1.0,1.0,1.0
97,0.14477692620761226,0.6293414498834924,1.0,0.6575238772445001,0.6079105633339011
98,0.9626787243061669,1.0,1.0,1.0,0.9906696810765417
99,0.5734547028445521,0.23010591693358523,0.9539396555915467,0.0,0.439375068842421
100,0.6181177256036607,0.9014813964564496,0.9801413385380408,0.6377317449195606,0.784368051379428
101,0.4260269825881984,0.979669940556186,0.8784738433142363,1.0,0.8210426916146552
102,1.0,1.0,1.0,0.7899689296621359,0.9474922324155339
103,0.0,1.0,0.6463231406169085,1.0,0.6615807851542271
104,0.756870918261242,1.0,1.0,1.0,0.9392177295653105
105,0.756870918261242,1.0,1.0,1.0,0.9392177295653105
106,0.752252729393429,1.0,1.0,0.6575238772445001,0.8524441516594823
107,0.5914358008658481,0.8671232933877647,0.797116507601777,0.9276239062605557,0.7958248770289863
108,0.13444072937189136,0.799931494308526,1.0,1.0,0.7335930559201043
109,1.0,1.0,1.0,0.6653523548250985,0.9163380887062746
110,1.0,1.0,1.0,1.0,1.0
111,0.0,1.0,0.9409672101235647,0.5865311080652389,0.6318745795472009
112,0.0,0.8166892020134937,1.0,0.668512189711215,0.6213003479311772
113,0.0,1.0,1.0,0.6063200175890415,0.6515800043972604
114,0.4805839573239305,0.9555993871233145,0.8393171391834515,1.0,0.8188751209076741
115,1.0,0.0,1.0,0.016023037236288052,0.504005759309072
116,0.2627032187772096,1.0,0.9263796158647338,0.7136414568274595,0.7256810728673507
