Index,Mean,Var,SD
P,0.4450438007424832,0.014985151746605151,0.1224138543899552
Q,0.9994665691549299,0.00010549787945472604,0.010271216065039526
R,0.4452176097815436,0.015029944566013883,0.12259667436767559
F,0.6060968573227001,0.013667606406294858,0.11690853863723923
