Index,Mean,Var,SD
P,0.47361572195003754,0.062269252167744024,0.2495380775908639
Q,0.5183627559219882,0.0786146974354023,0.2803831261602636
R,0.8602693037775707,0.046200927382560215,0.21494400987829415
F,0.6001753889476565,0.06550847092747478,0.2559462266326167
