Num,F_1,F_2,F_3,F_4,F_5,Average
1,0.8009107596757904,0.7313449442625629,0.7519521552269475,0.34597150118509384,0.6677668439663105,0.659589240863341
2,0.7371620677964636,0.7797087237894366,0.30140873709308585,0.8058352150750849,0.24932084862351148,0.5746871184755166
3,0.8754359386331529,0.8204260334994182,0.7991240133739348,0.8043629576210222,0.7944081303360095,0.8187514146927075
4,0.5186267938542556,0.678285326832635,0.9111309666904104,0.494208961268285,0.717412253382954,0.663932860405708
5,0.0,0.027917962747185252,0.5669909364835716,0.8028682111801261,0.8652818060220719,0.45261178328659096
6,0.0,0.17669978333225575,0.7814674453993012,0.6594752738663703,0.7367157484065977,0.47087165020090505
7,0.244193330537059,0.7374595173673156,0.676533453670098,0.9382347108292961,0.6023525463473268,0.6397547117502191
8,0.6490518282114043,0.9228467958372463,0.9562117815747992,0.5548283337973732,0.8053483098519681,0.7776574098545581
9,0.8181836261053395,0.491859448842177,0.7301958779055383,0.9808509639729042,0.486573059391353,0.7015325952434625
10,0.7291892700647131,0.6040108600549452,0.764939810551962,0.7510270977018075,0.5444548811742228,0.6787243839095302
11,0.7802502242709748,0.7880803793133906,0.6103660947061442,0.03506186765555915,0.6658822336733069,0.575928159923875
12,0.7162444720093245,0.9336126302856037,0.5086685100161813,0.835764271370478,0.974110033850927,0.7936799835065029
13,0.9237652170882021,0.8853525368779231,0.7351898884752897,0.28829937757837926,0.5050074942350761,0.6675229028509739
14,0.6969218509460112,0.6139387272321707,0.30107622974376563,0.6447676129021063,0.9016629228313664,0.6316734687310841
15,0.788155856137347,0.6404876542560365,0.5840321091272103,0.8408497747375093,0.348656168360309,0.6404363125236824
16,0.6449124629550541,0.6958290606172828,0.7121044124422565,0.0,0.24333419778741136,0.45923602676040093
17,0.8943307572802509,0.6978720600394686,0.7274395058359542,0.7236549751630239,0.6162008522178035,0.7318996301073002
18,0.5386838790373949,0.4305037582233203,0.9115422881555544,0.35652375886313387,0.5200232023354369,0.551455377322968
19,0.2084244654323273,0.6069480085567209,0.7571131681159864,0.7121171332641699,0.4244239941566633,0.5418053539051735
20,0.788772224233152,0.7416338320712383,0.5402729839324425,0.9471534171661822,0.954316488400135,0.79442978916063
21,0.3674705440689966,0.8580565513673006,0.8004509119450683,0.6843308826765937,0.3264840056825735,0.6073585791481065
22,0.8660599331849465,0.5884094089395757,0.8926408536462478,0.22698761845599508,0.7316365111076141,0.6611468650668758
23,0.918178302657288,0.6003443764338149,0.6958117610193912,0.9292673157419761,0.6553621856149353,0.759792788293481
24,0.5803575047107475,0.3928383564692991,0.6186993089401277,0.5114160656164377,0.41967282132473605,0.5045968114122696
25,0.7243291503172518,0.8095664149666472,0.41744725387639336,0.8610511359951684,0.7327039296282291,0.7090195769567379
26,0.7280347619138142,0.5490314601279822,0.8783871199771713,0.9143167130003625,0.5043429575201988,0.7148226025079059
27,0.5751721824823359,0.9233072471526841,0.5234816956806614,0.0,0.6697157605651517,0.5383353771761666
28,0.7818618826504535,0.670645187547935,0.22319152232691086,0.7805669050125104,0.3418936101013479,0.5596318215278316
29,0.5833174084093701,0.49775459267429956,0.9001225397302377,0.5778224555172524,0.8984803472356804,0.691499468713368
30,0.0,0.6896771348475492,0.6366491244694514,0.7053887606448852,0.5767005187065708,0.5216831077336913
31,0.8901242548616808,0.6811932512689292,0.30035837403842486,0.5511610320345985,0.9142941924945394,0.6674262209396346
32,0.7957605258474615,0.7995587714705749,0.47262168993382786,0.43904338045505903,0.7969637734059025,0.6607896282225652
33,0.5905754327605703,0.5027122564471119,0.731390045196416,0.6600293841405875,0.8686854741369268,0.6706785185363225
34,0.4732488008816958,0.8180723426543042,0.6322752168401619,0.6733552428295375,0.8584167475351547,0.6910736701481708
35,0.8166395570746002,0.7657322701173511,0.8460716474958764,0.9396098694159887,0.689274646939075,0.8114655982085782
36,0.0,0.31615806449170086,0.20835805763474793,0.6594752738663703,0.7367157484065977,0.3841414288798834
37,0.5386838790373949,0.4305037582233203,0.9115422881555544,0.35652375886313387,0.5200232023354369,0.551455377322968
38,0.8649051403941312,0.024668081361276458,0.7631544547839931,0.735227574111883,0.5643784931892798,0.5904667487681127
39,0.5586645219561884,0.7004720256972964,0.17911081433973736,0.6062709647623742,0.8284012166352871,0.5745839086781767
40,0.14584726552203384,0.1263441231051179,0.14972130700181185,0.17115439586808254,0.23657141754106412,0.16592770180762206
