Num,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Average
1,0.512087002286618,0.7025756799880908,1.0,1.0,1.0,0.10559742535184499,0.7200433512710922
2,0.22833684269910895,1.0,0.9267518550294489,0.32479339356700176,0.19487603614020024,0.7704085349238561,0.5741944437266027
3,1.0,0.9231125728210265,1.0,1.0,0.4440137091675757,1.0,0.8945210469981003
4,0.6694440838026267,1.0,1.0,1.0,0.8346940250691267,0.898111260424242,0.900374894882666
5,0.40474009259851806,1.0,1.0,1.0,0.8028251658068083,1.0,0.8679275430675544
6,1.0,1.0,0.5937578846471165,1.0,1.0,1.0,0.9322929807745194
7,1.0,0.4366197660874549,1.0,0.653994218118124,0.746526744189208,1.0,0.8061901213991312
8,1.0,0.5700754119562415,1.0,1.0,1.0,0.6303412269858675,0.8667361064903515
9,1.0,0.9877342501328265,1.0,1.0,0.4990942054927496,0.7972169520271944,0.8806742346087951
10,0.9573459262868396,1.0,1.0,1.0,0.8597107240612738,0.584204956161893,0.9002102677516678
11,0.4119115893997092,0.539578122721705,0.5434728800551496,1.0,0.611346871907615,0.5112216282252975,0.6029218487182461
12,1.0,1.0,1.0,1.0,0.997694604693614,0.3766072151133776,0.895716969967832
13,1.0,0.9767208531036292,0.8775688326401309,0.4612014218393792,1.0,0.23417534592859046,0.758277742251955
14,0.4040616767045904,0.8783816142342562,1.0,0.29730269039042656,1.0,0.4188927146120159,0.6664397826568814
15,0.982395062209787,0.9606763453449287,0.8517291852463943,0.6606130912945476,0.4458480347291401,0.6928364614450818,0.76568303004498
16,0.9438059672531512,0.7424355056317452,0.7022139235906883,1.0,0.30994087438389745,0.22274609034012605,0.6535237268666013
17,0.41709828443636227,0.9380127498871762,1.0,0.9924868478016364,0.809435863727984,0.7600713776792802,0.8195175205887398
18,1.0,1.0,1.0,1.0,0.410590789403135,1.0,0.9017651315671892
19,1.0,1.0,1.0,0.1955609666217,0.5665219085618809,0.78588105741575,0.7579939887665552
20,0.8557565210125877,0.5538328274668597,1.0,1.0,0.8734853103280312,0.721046563690933,0.8340202037497354
21,0.9745593260811206,0.8078398072918199,1.0,1.0,0.266817309547638,0.7817936164138304,0.8051683432224016
