Index,Mean,Var,SD
P,0.46035912914346344,0.04378237042566425,0.20924237244321298
Q,0.7096741506124409,0.09545527716522641,0.3089583744863156
R,0.6452587582649228,0.07384184017679153,0.27173855114207024
F,0.6001603916358186,0.04648246990474999,0.21559793576180175
