Index,Mean,Var,SD
P,0.5506905338670425,0.05324966070702545,0.23075888001770473
Q,0.6403837713349073,0.07715700715052713,0.277771501688937
R,0.8456761993369697,0.036542874545873065,0.1911619066285777
F,0.6778530783353159,0.049065550538685616,0.221507450300629
