Index,Mean,Var,SD
P,0.44547578914819114,0.059295231138923626,0.2435061213582189
Q,0.5174267165800106,0.08591075040438606,0.2931053571744912
R,0.8036797311440803,0.07309226578945381,0.27035581330804376
F,0.573657517243235,0.06659208185583103,0.25805441646255745
