Num,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],wL[7],wR[7],Sum_of_Width
1,0.15572787398131777,0.20477271956689114,0.18025035215399227,0.19461809775056432,0.08640725436559621,0.12945390490512723,0.045152014163795696,0.2850150755100053,0.032285813854295436,0.17790664977331203,0.06236642837340601,0.19658302683038806,0.03020833558612257,0.0964469419949251,0.032501410348008616,0.09030410084225236,0.750201034346931
2,0.10260772235609825,0.1474562352977286,0.10846713168839454,0.1611881803838229,0.07372811764886429,0.21556454217283272,0.07473471601588656,0.15488574368813668,0.08059409019191144,0.24857162967870777,0.03866061763798219,0.1592817952462914,0.07744287184406834,0.1687748750344737,0.04036256557213257,0.14767916554266808,0.8068043340893237
3,0.10954946585939222,0.20445865174774946,0.067170946604561,0.2797240998264056,0.11991882213897292,0.26930148452130065,0.08102096899973005,0.11749559568865156,0.03999197951861484,0.20003568874463026,0.050315011755289935,0.08400501240508301,0.03712624838445319,0.15568408031973685,0.06732529981869356,0.11687664366673499,0.8551625138405847
4,0.13098432578940694,0.1728654442352304,0.14765108797935417,0.2617557490513545,0.13087749952567726,0.15630553577762807,0.0576218147450768,0.21793346752739795,0.057621778954996504,0.17908630641686124,0.018692172634259485,0.17949859095067092,0.06752225347488837,0.08440263417685556,0.06752211031815161,0.06965922844219026,0.6430139131563777
5,0.1525517418488746,0.19148474941136887,0.10924017395828975,0.34145438389262345,0.03483657324596394,0.13734637417556705,0.047986646087676055,0.15622824844487432,0.056428037446385505,0.06967317751384314,0.1602165647129989,0.17617832507960643,0.026286250443684784,0.10924017395828975,0.06233179035662102,0.16851678942333237,0.7002444437990107
6,0.15901655616277902,0.2671752969669552,0.10763451318381548,0.14498305725698069,0.0750490788279969,0.1240038818261841,0.07792032343372442,0.277685142758147,0.03305596138083606,0.23376097030117324,0.02982078576374884,0.18359541919828587,0.050396078182017044,0.1044498748600565,0.05739016804178223,0.07406289185551751,0.8194330700466002
7,0.18550603609024288,0.20987773708922905,0.07185926709393546,0.19180052757391336,0.07973384001760457,0.1273556299032233,0.035405949519699345,0.15261397449172506,0.06995924569640967,0.14451424726966566,0.11514388774751239,0.20870446048412983,0.04817141575655523,0.1694708245188617,0.06843339381294387,0.12144956293434873,0.6515739285301932
8,0.17281308723033145,0.3186300930383836,0.0935168509469737,0.18686038593212323,0.12786992340568376,0.19123545727415167,0.05777129909323857,0.14890564046616148,0.10884260799980955,0.19183230184934463,0.011572448423332897,0.0864065436151657,0.047808851534441935,0.10362947850166368,0.04070001853503624,0.11160501215415801,0.6782098256623039
9,0.11097695921266229,0.1563022803766887,0.11894499525179356,0.3925579556840123,0.07119245343560394,0.23014748812448116,0.0527456642265166,0.19577051779166868,0.09164708737871344,0.12343386120879433,0.06367286650502522,0.14088778433129467,0.05616660344145891,0.07119254462226512,0.005415943157227487,0.11894499525179358,0.8584748547819971
10,0.13698322758419965,0.15111783585368177,0.14183795875054644,0.1735922309716286,0.084061008018948,0.17934460915395656,0.09497795730745749,0.20839497586988515,0.03659541613484191,0.13046448001447764,0.044854597710755784,0.18001009109273425,0.039642077511783,0.18995591461491496,0.03568542255280692,0.17248219685738186,0.7707246688573216
