Num,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,Average
1,1.0,1.0,0.8194108453515002,0.977423659580235,0.8288619510652061,0.8665878759687533,0.7051344168533843,0.5586483269827132,0.8445083844752239
2,0.9568722359127093,0.7745822291158243,1.0,0.6395485818896993,0.6451519060937363,0.9738208602961357,0.6133343824170637,0.46275545228045356,0.7582582060007027
3,0.9700264027680527,1.0,0.7896020096607904,1.0,0.8828626330080792,0.8597733832668516,0.6278975823567622,0.5667876041936074,0.837118701906768
4,0.8269391588481604,0.911152059116773,0.6698487943690421,0.8432051175561894,0.7870830172817429,0.5819008630496257,0.5837478079558472,0.7464046712161972,0.7437851861741972
5,1.0,1.0,1.0,0.9101866767267681,0.9390318982699937,0.8185299274589137,0.658023797781254,0.7145742103729643,0.8800433138262367
6,0.9102080251039186,0.7701965107347155,0.8735454808891306,0.742033553503588,0.6875393002062353,0.8229190858556171,0.7283068689682669,0.742920067915626,0.7847086116471373
7,0.8820361287078988,1.0,1.0,0.9943650640958533,0.8556674221691551,0.849004131024886,0.9075921364847638,0.8526216729727522,0.9176608194319137
8,0.9289944577886236,0.9056747189131858,0.7449776105081002,0.7782787992611507,0.3951325295199188,0.8150543454180428,0.6661487184886975,0.8399564061808168,0.7592771982598171
9,0.8802246465467137,1.0,0.9123846231985567,0.6436695870044132,0.8464765687542546,0.8372653784604097,0.5281601943771246,0.7443762120108364,0.7990696512940386
10,1.0,1.0,0.7660628055501948,1.0,0.7243097432218837,0.7926001588280267,0.5562161646987822,0.6027370327425511,0.8052407381301798
11,1.0,0.6008388552493414,1.0,0.9456025900043634,0.9722237204930848,0.8118377704557482,0.7246373869658592,0.8398812412976943,0.8618776955582612
12,0.981282029149449,1.0,0.8439096998353645,0.874459218903845,0.8308456872105735,0.8713874205001014,0.6371619172333677,0.7376663269790128,0.8470890374764642
13,1.0,1.0,0.7803561002287721,0.8344970990220273,0.798524125479534,0.8481925118348502,0.732407347335026,0.6441694204525668,0.8297683255440971
14,0.9036786658626841,0.7875417294193992,0.980609385074286,0.7001416080261623,0.8524266232286206,0.8066679096571637,0.6881207006908123,0.6832889486707141,0.8003094463287304
15,0.9921128651766811,1.0,0.6649405795857689,0.9419754565399872,0.7024168552128981,0.7888130226531926,0.5518709122636508,0.6467896666461338,0.786114919759789
16,0.9857848158342569,0.8548298740091441,0.7441671853677765,0.7833175855348212,0.8466611642173908,0.5317356829312344,0.8010395418656776,0.7099059745599535,0.782180228040032
17,0.9037823326581963,0.752714785076558,0.8836602321560764,0.7929636142839955,0.8548701617546081,0.7305149858764617,0.8946119690883241,0.7894258133221315,0.8253179867770439
18,0.9437171354430918,1.0,0.7685424986559602,0.8533466157615155,0.8121262815635524,0.9110533847515916,0.7278617269682244,0.8648497157551065,0.8601871698623802
19,0.8391837794017155,0.7661354921588475,0.868037666369819,0.8546158041856718,0.7223168758408676,0.7282722913686293,0.7684793318429909,0.5325510943457327,0.7599490419392843
20,1.0,0.7032558353411336,0.7386102521069992,0.8797525749236365,0.6899462277909566,0.6639864158939234,0.9151507203134159,0.9384658849768573,0.8161459889183652
21,0.6116450860443348,0.9298509864682352,0.7139392516780297,0.91393272808992,0.7843458316481456,0.7554477093424655,0.8591850560553067,0.49129312546817233,0.7574549718493263
22,1.0,0.8953225320848712,0.8375944183834807,0.629276722319581,0.6759552200893242,0.6148761721504633,0.5359698275335226,0.7740625118931836,0.7453821755568033
23,1.0,0.9865502231845426,0.7150773274683514,0.9491834058780647,0.9018341164704172,1.0,0.6855317552330225,0.4953435861151696,0.8416900517936959
24,1.0,0.9024436760929564,0.6650579256871061,0.8340908546911414,0.7272544498323666,0.6551044829516343,0.7380502628928939,0.6832498854554842,0.7756564422004477
25,0.9137349794066034,0.9552541607090027,0.8111202289026364,0.7555563551196178,0.9400107288710933,0.766648578619972,0.6996093361815885,0.5462264443301452,0.7985201015175825
26,0.8814721776320298,1.0,0.9589727098028085,0.7925533281361271,0.7690909082943083,0.8397928144972853,0.6836978388772178,0.5450861624407044,0.8088332424600602
27,0.9062687802105289,1.0,1.0,0.7312015538156201,0.8220674398194595,0.8135712680608855,0.738930764581353,0.5740434712137001,0.8232604097126934
28,0.948614764246459,0.9256695463730198,0.9656613147525213,0.8945657440933126,0.6350544649338572,0.8682354358119798,0.6136927371848054,0.5460208607873747,0.7996893585229161
29,0.8943035383185015,0.8810324297018397,1.0,1.0,0.9164437126831768,0.9105469250770291,0.8401515249775745,0.7483094235304073,0.8988484442860661
30,1.0,0.8971073965118632,0.8653065882600557,0.9194451910880046,0.8571631908039383,0.8645211745593218,0.8252498888493373,0.6912949326746466,0.8650110453433959
31,0.7459835987881103,0.7949830059053731,0.8591412995901019,0.7619278323367736,0.5755806977161434,0.6180597946978196,0.7738533513169393,0.73355034414027,0.7328849905614414
32,0.8661651911262639,0.9996869091089468,0.8107890414137027,0.6531641948521228,0.7823739043915817,0.7984611768135577,0.665751936610836,0.6519022770783979,0.7785368289244261
33,0.8571398598144375,0.8872502044982604,0.8904054770176302,0.7619632142734779,0.9105905823871613,0.5927384397392478,0.6184564780031694,0.7790111853222438,0.7871944301319534
34,1.0,0.9380962019867156,1.0,0.7653984529636447,0.8365977405271589,0.7373727965066004,0.6633342309014238,0.5115070839022874,0.8065383133484788
35,0.7396870452075238,0.9057062794441766,0.8599539955494266,0.7213782090663522,0.8405101549355164,0.9413038421088146,0.619651064416179,0.7782772647464019,0.8008084819342989
36,0.972490451320233,0.7410032630297153,0.9061993844695815,0.8830919966639208,1.0,0.6561977381421714,0.8779187374134153,0.6503938925601627,0.8359119329499
37,0.8298927193016113,0.8196909573689192,0.8119214579571501,0.8345761146623369,0.7257289177194897,0.7919577878028512,0.7675860631239017,0.624897513841052,0.775781441472164
38,0.9241198032840503,0.843966341197011,0.8008637994706787,0.812908340038308,0.8550888698469002,0.7289387062998274,0.6546233396476226,0.6560353087212085,0.784568063563201
39,0.7032954667888787,1.0,1.0,0.742264536012903,0.7425131629183241,0.5412128838116846,0.5912827079388076,0.5384397447785064,0.7323760627811381
40,1.0,0.8304678582889268,0.8699197303048438,0.836091782803045,0.830580811305892,0.6435769411770205,0.7068468064826761,0.8155137933863865,0.8166247154685988
41,1.0,0.75426478872696,0.7764869495698187,0.7858149835596828,1.0,0.9025102872225389,0.6589913635545412,0.7916340792406482,0.8337128064842737
42,0.8082290092945351,1.0,1.0,0.8322887654965098,0.6949775686542811,0.6833966393329364,0.5783960580489095,0.8144068218175193,0.8014618578305863
43,0.8960429324351716,0.8721799932294036,0.7587317008538437,0.7612922050794433,0.7071481491429553,0.8889871216768663,0.6014124662581805,0.7227803367515706,0.7760718631784295
44,0.8793204814133356,0.7839946210606211,0.805615190925168,0.9940272475248945,0.9085679748813337,0.6632736504555174,0.553760467190335,0.6908274748455321,0.7849233885370922
45,0.7361869823351596,0.7299635478786197,0.7932013261918608,1.0,0.750203805297021,0.6671135806966381,0.5573387907935832,0.5774710121385843,0.7264348806664334
46,1.0,0.8529231535788141,0.8649827045625417,0.6135531259947223,0.7036574525534708,0.6524672094584022,0.6811955622580573,0.7368078875513727,0.7631983869946727
