Index,Mean,Var,SD
P,0.5815608633238734,0.03179482512307961,0.17831103477653762
Q,0.8270646291883607,0.04930095367678113,0.2220381806734624
R,0.6988424221112842,0.04065560220614882,0.20163234414683776
F,0.718289829908693,0.023756763406146443,0.15413229189935004
