Num,R_1,R_2,R_3,R_4,Average
1,0.6449709248336849,0.5528322212860155,0.36855186573561954,0.6400042486178532,0.5515898151182932
2,0.6026365334081576,0.9877099651870184,0.3443557747029284,0.6029820599960533,0.6344210833235394
3,1.0,0.0,1.0,0.0,0.5
4,0.37400319397478066,0.48444724791222826,0.3229648319414855,0.24222149328436127,0.3559091917782139
5,0.4266740266280102,0.5760079247511873,0.3839996210087488,0.28800417838268316,0.4186714376926574
6,0.5016724769160289,0.3225065899784592,0.30352995085763856,0.27642934857484797,0.35103459158174366
7,0.5939705595189516,0.3098975377802401,0.2066003609553136,0.3910566710260639,0.3753812823201423
8,0.6300077257857721,0.49090909727274773,0.3272788407395383,0.38571654073458084,0.4584780511331597
9,0.3060499932264764,0.3007399067594677,0.3383363626259117,0.15037110204758727,0.27387434116486076
10,0.5780065478525981,0.47183235600283474,0.3543575886655126,0.24771258347583583,0.4129772689991953
11,0.44538179813415657,0.2728604401667469,0.28390236744043607,0.23859312095786317,0.3101844316748007
12,0.2181205327138603,0.3414817956018376,0.7407759831791586,0.17918431942487104,0.36989065772993185
13,0.518212252279027,1.0,0.07395095249224186,0.5812618772840575,0.5433562705138316
14,0.6555863943945356,0.5072955279881153,0.43720446719230244,0.2536530794545097,0.46343486725736577
15,0.4266740266280102,0.5760079247511873,0.3839996210087488,0.28800417838268316,0.4186714376926574
16,0.45917097982417726,0.25866701643675255,0.2717550167103474,0.20381314159370478,0.29835153864124553
17,0.44538179813415657,0.2728604401667469,0.28390236744043607,0.23859312095786317,0.3101844316748007
18,0.645817469358808,0.6691835761863858,0.3295915029296897,0.2471988074043729,0.4729478389698141
19,0.6634756883182402,0.44612122143170085,0.3122176651565498,0.23103085623933084,0.4132113577864554
20,0.44538179813415657,0.2728604401667469,0.28390236744043607,0.23859312095786317,0.3101844316748007
21,0.8138709440216975,0.4513910145454335,0.300927343030289,0.4712692198400115,0.5093646303593579
22,0.47750289361824594,0.3370582474448002,0.2247076762334357,0.3183337512514476,0.3394006421369824
23,0.436197560349138,0.4474930935751788,0.3146749738991817,0.259428210677444,0.3644484596252356
24,0.5775080851536174,0.49499566876624207,0.3771598294200421,0.24749913374870056,0.4242906792721505
25,0.518212252279027,1.0,0.07395095249224186,0.5812618772840575,0.5433562705138316
26,0.6555863943945356,0.9377673938684041,0.3381970186587435,0.2536530794545097,0.5463009715940482
27,0.645817469358808,0.6691835761863858,0.3295915029296897,0.2471988074043729,0.4729478389698141
28,0.6204596023935398,0.4588235469748336,0.3058872078761218,0.307895045527385,0.4232663506929701
29,1.0,1.0,0.0,1.0,0.75
30,0.6026365334081576,0.9877099651870184,0.3443557747029284,0.6029820599960533,0.6344210833235394
31,1.0,1.0,0.0,1.0,0.75
32,0.4433783313325778,0.2353414531616957,0.29391759173105814,0.28437796483846567,0.3142538352659493
