Num,R_1,R_2,R_3,R_4,R_5,R_6,Average
1,1.0,1.0,0.3817320015545738,0.4144297552509849,0.48219915836131144,1.0,0.7130601525278117
2,0.12346930768815799,0.513146065978931,0.4008497641350491,0.5144137488895321,0.876530692311842,0.5141121697952039,0.49042029146645266
3,0.2988709815607151,0.7287629197003276,0.7847221222804474,0.5786812970097778,0.7211915572751807,0.4867598288968723,0.5998314511205535
4,0.3307997475816351,0.16494911511654203,0.5294659639146669,0.5260552306229959,0.6581369131823527,0.4481916303965557,0.4429331001357914
5,0.4505002981188971,0.35664485315240435,0.3378739565593016,0.4317296932987362,0.7548574429732321,0.7659873105255536,0.5162655924380208
6,0.3058448674352202,0.43864371852736056,0.5370186552478846,0.5256709159014579,0.46894449113132497,0.44321458322228363,0.453222871910922
7,0.37869176919367936,0.5537834339351696,0.46433464537797353,0.6158581004683739,0.3341723751544253,0.5196318128978327,0.4777453561712424
8,0.3364510781047873,1.0,0.3145225108787766,0.3323261220909316,0.49849185660665213,0.7519057059465625,0.5389495456046184
9,0.4753905948770762,0.29051622227888035,0.5219227612739475,0.5208915945286408,0.7706515271060494,0.435775689162951,0.5025247315379242
10,0.41278018108816283,0.496159339336825,0.44099446423714367,0.49611711854085305,0.48567060455210165,0.6638365073811133,0.4992597025226999
11,0.6384408443164576,1.0,0.4073130010730933,0.47296286035963103,0.5128698913751498,0.9523552384205914,0.663990305924154
12,0.48812195432380295,0.4045915622337031,0.5891514239374794,0.5891513527759398,0.7744500931764239,0.616736420320424,0.5770338011279622
13,0.47380379227175945,0.4738033742084092,0.5774134469027722,0.5641105687893165,0.3654177905058096,0.8239634087627037,0.5464187302401284
14,0.6284252333220218,1.0,0.4908096095718213,0.5800471573663158,0.5440850260185276,0.7714631037204026,0.6691383549998483
15,0.34726694457629165,0.7746753172885589,0.4375447914406467,1.0,0.6421285255097179,0.44934934676746274,0.6084941542637797
16,0.6287340911624482,0.5209530209302635,0.4460926536641254,0.5209525632606289,0.9566520373598413,0.896758528452385,0.6616904824716153
17,0.8444381887571997,0.2948357696683384,0.7660956687787289,0.5742149705908592,0.7035002470845637,0.43338140159305816,0.6027443744121247
18,0.321369704028404,0.7781270792007535,0.5696252772214904,0.6244928377661769,0.6311195598730727,0.37528175634575756,0.5500027024059425
19,0.3300418818177299,0.33427301054054614,0.4187478996204945,1.0,1.0,0.44954083562056313,0.5887672712665556
20,0.37308373396881866,0.46759380556383534,0.5750185960033402,0.4131867549118807,0.41902958100151183,1.0,0.5413187452415644
21,0.3695383987678757,0.5948681972167437,0.558816210129038,0.5948681972167438,0.7390798770285675,0.4927196990379859,0.5583150965661591
22,0.6340701745804312,1.0,0.3741219524375599,0.3239809626783257,0.5702090960806053,0.6682133189484843,0.5950992507875678
23,0.8902116492311976,0.37944012609748534,0.5233722526105771,0.6460623282110671,0.6437737290419691,0.6154394061357195,0.6163832485546693
24,0.3176997994509568,0.5419986063181434,0.46938676811174523,0.5851730443996451,0.6497326854817985,0.46050713609274163,0.5040830066425052
25,0.6321441206982896,0.8244761681665622,0.322798904074808,0.3227974694075703,1.0,1.0,0.6837027770578716
26,0.4055551426502557,0.32764002770959355,0.47451559340509636,0.47547948399980516,0.4231863979533821,0.6083321436627155,0.45245146489680804
27,0.9103731999751353,0.42716663468089366,0.40748786768071577,0.43928889199226323,0.5160915556684177,0.6027422275151895,0.5505250629187691
28,0.40104619041296247,0.5213616477211419,0.6131896281558046,0.5213616477211421,0.6516986870898407,0.4183756341103469,0.5211722392018732
29,0.06816806863860427,0.13882535130171836,0.5805199863908236,0.4784490285841185,0.8339148005427625,0.5959821256422296,0.44930989351670947
30,0.27507685391842995,0.4583946855160569,0.3709379777489694,0.47992372064371164,0.3162237028256352,0.7977200769276351,0.4497128362634064
31,0.7673912664949053,0.3883125140375157,0.4429670056769162,0.4563623522287894,0.6644456358727748,0.7843487035300115,0.5839712463068188
32,0.6645401628692973,1.0,1.0,0.4968902198629876,0.0,0.4639306949072915,0.6042268462732627
33,0.27700159760894094,0.5902587424181364,0.3825248493323521,0.5755948866184478,0.5242058349616895,0.46284145869945803,0.4687378949398375
34,0.43500206265681507,0.0,0.6895638894258522,0.32924003102127164,0.7355404330958346,0.41155061001170307,0.4334828377019128
35,0.323357773121442,0.5314199586821187,0.7545340827767361,0.5925443644473078,0.3268835263290593,0.8320763693690044,0.5601360124542781
36,0.5480446635351485,0.3457060596629075,1.0,1.0,0.4177905608722888,1.0,0.7185902140117241
37,0.2950019502808791,0.27018111966483366,0.5305390634365849,0.355849740532583,0.6950314470131953,0.7328064569199221,0.479901629641333
38,0.5011140183459872,0.39951675122387476,0.8008344698522154,1.0,1.0,0.436397697344801,0.6896438227944798
39,0.333364984995958,0.34135984165806055,0.7431363763944571,0.4056722315652358,0.6534174736922972,0.7016333869025326,0.5297640492014235
40,0.34060182545660594,0.36483368227820623,0.6980597366398957,0.6430549238505696,0.6063147804256475,0.3157885818245929,0.49477558841258634
41,1.0,0.4400130123586826,0.2828979419247359,0.5108194409184266,0.7370436087673141,0.759807157911788,0.6217635269801579
42,0.20941776732449288,0.8703810921108519,1.0,0.6279646316076279,0.3292499959968766,0.405643036302996,0.5737760872238075
43,0.7646466499996724,0.928721104239238,0.5204710683191971,0.8459731420137421,0.47972261320684195,0.4037243199263275,0.6572098162841699
44,0.35181724772995077,0.3450889624015047,1.0,1.0,0.4654208058400128,0.8457435221575249,0.6680117563548323
45,0.40442557368244136,0.4910542536109503,0.3876759581242263,0.4617254110924603,0.33727673742794256,1.0,0.5136929889896701
46,0.3322543642028599,0.2801816242937044,0.6809554486202349,1.0,0.7521532009919877,0.3675281538282883,0.568845465322846
47,0.640473144742807,0.38566051166828624,0.4192642537363331,0.7985805855351473,0.29562863770200715,0.7797049185243646,0.5532186753181575
48,0.282183902373584,0.851967872435551,0.4540604306590552,0.3336639677097691,0.7524936514819651,0.564368263302799,0.5397896813271206
49,0.28462755660918304,0.6659659096461675,0.9659936093918658,0.47779259175604816,0.4099632723865838,0.4067749851554352,0.5351863208242139
50,0.5850493153818249,0.34135071842355047,0.5755315989424499,0.5717200646410483,0.5651490594340773,0.5463155219844896,0.5308527131345734
51,0.42811897439404945,0.3041853902493292,0.696974238910817,0.4075508516433688,0.7561653560584624,0.4212318368519561,0.5023711080179972
52,0.4069891865579221,0.4623686331241956,0.29477407424609803,0.43276394535278634,0.8161608666101291,0.4029190245751284,0.4693292884110432
53,0.2814601099230503,0.43300748795849586,0.2618678026862848,0.31935066077059016,0.40238203031380454,0.41837884822460625,0.3527411566461387
54,0.38618100607385725,0.4093816956246295,0.7317185018725949,0.8536832260933958,0.44979054127407214,0.5997215463193218,0.5717460862096453
55,0.32331725947988693,1.0,0.679704731674884,0.46505228818793054,0.5989035151943833,0.528267524114951,0.5992075531086726
56,0.41778890819875497,0.6975120679989726,0.4395020015518514,0.7584262741229805,0.5208958716365345,0.5209068975518834,0.5591720035101629
57,0.4487803014924766,0.31962821059088226,0.44693034434738754,0.899287803698726,0.7759175087806184,0.5430647179146754,0.5722681478041277
58,0.37971722245829875,0.2761602445982017,0.4290428145809481,0.34027439463746423,0.3797182350389086,0.42904281458094834,0.3723259543157949
59,0.5070671851189921,0.38372632692874803,0.5780647079392213,0.5756671001066851,0.45974084977211455,0.6168872446953596,0.5201922357601868
60,0.4360675726475487,0.42809724687947615,0.4715061113283199,1.0,0.37072927554427526,0.5991127279011448,0.5509188223834608
61,0.34686683528257817,0.39546330432241505,1.0,0.4067831675631293,1.0,1.0,0.6915188845280205
62,0.36731384773852166,0.4843599843530578,0.42580016820893446,0.36074830645669026,0.5502512737683649,0.3081440073226619,0.4161029313080385
63,0.4403394243817933,0.4014236165350566,0.844472281314189,1.0,1.0,0.3724809445196796,0.6764527111251198
64,0.45974741722976464,0.9127697770986302,0.29559079382024595,0.4772341167042784,0.6914154692692923,0.8664896586573535,0.6172078721299276
65,0.9137223148070326,0.3470935927332073,0.44661865697926406,0.16744027663853714,0.5078156726044072,0.44512676278281627,0.47130287942421073
66,0.3139810979608623,0.4764732047503681,1.0,0.34305409374357193,0.8350548229189133,0.4584140396700087,0.5711628765072874
67,0.4422770301218601,0.6378991222785041,1.0,0.5044129662141845,0.3991732177662258,0.4361350327067593,0.5699828948479223
68,0.25900232897816233,0.36626041396170494,0.49621533660929973,0.9732746456149761,0.6945925308199512,0.4185826575179703,0.5346546522503441
69,0.4486729435794915,0.2984597855502578,0.5372312886491714,0.12313729808190578,0.4140836881200132,0.755327699989956,0.4294854506617993
70,0.7405106917011249,0.3210426075897576,0.45508742423371995,0.3587039759132464,0.794721060038205,0.4537790628046153,0.5206408037134448
71,0.13966689336626348,0.33436619509940013,0.2882779301351105,0.442390438529446,0.6673473707831178,0.3972815627490138,0.3782217317770586
72,0.3408033157685634,0.44950687752487034,0.0,0.7980271314001163,0.8249757320372783,0.7491776609717865,0.5270817862837691
73,0.5106287305863648,0.6991020708827616,0.288173786406135,0.5987623188188426,0.648391559740464,0.35462193488686594,0.516613400220239
74,0.5002727298880553,0.35625557173755545,0.5213477375275001,0.554087191642572,0.639252393435561,0.4275057287035652,0.49978689215580147
