Num,R_1,R_2,R_3,R_4,R_5,Average
1,0.9580929029304953,1.0,0.6559142871203023,1.0,0.7820165061552744,0.8792047392412143
2,0.5443593264659994,0.34204132645681745,0.7183742589904716,0.7175718442754325,0.5829713090888473,0.5810636130555137
3,0.5557832319861382,0.6168247603218039,0.616824760321804,0.866049772123064,0.7351016243497253,0.678116829820507
4,1.0,1.0,0.6366180046276937,1.0,0.9270835367462764,0.9127403082747939
5,0.0,0.35943503723096404,1.0,0.7989719359867686,0.8868661304034894,0.6090546207242443
6,0.0,0.4617775356629132,0.9047984557495752,0.5086524623471427,0.9847172020300545,0.571989131157937
7,0.7980068435124663,1.0,0.8383752470462801,0.6968838014877654,0.6506647676222416,0.7967861319337508
8,0.9804479516337017,0.48924488042475356,0.6923076250389352,0.982631792514923,0.6886586474158142,0.7666581794056255
9,0.6962108080450244,1.0,0.8515589811435637,0.9966706491532681,0.8941867992454502,0.8877254475174613
10,1.0,1.0,0.9876008726253708,0.9021085324065685,1.0,0.9779418810063879
11,1.0,0.6626133095844442,0.8944986819260475,1.0,0.7664344436652432,0.8647092870351469
12,0.7608133092660654,0.7475263831702141,0.6996463984999284,0.8803278643400696,0.8597149104532535,0.7896057731459062
13,0.5450890887521166,0.4743171346700514,0.6745310905152523,0.9168127693330399,0.6330919740950323,0.6487684114730985
14,1.0,0.4412206433933184,0.6933420017865791,0.9700169902872224,0.6543331007651674,0.7517825472464574
15,0.49066001763248474,1.0,0.4566712177268642,0.5662587030269991,0.8680289058415344,0.6763237688455764
16,0.8019508177116387,0.5312215357363541,0.5358011306110081,0.7428993808413596,1.0,0.7223745729800721
17,0.5778308542838043,0.6844612497316177,0.525234731130528,0.5446120657648534,0.8073638438264747,0.6279005489474556
18,0.8817576148346233,0.8124944847652245,0.5633624148439085,1.0,0.7856772503072903,0.8086583529502093
19,0.0803739991888897,0.5679907544071036,0.7355863909648129,0.8273455120958262,0.5350545995879047,0.5492702512489074
20,0.6843724015160336,0.7319282329437353,0.8812756823850969,0.7229304215115668,1.0,0.8041013476712866
21,0.6881956561671347,0.8791882644941572,0.6044689349245194,0.6840611200310943,1.0,0.7711827951233812
22,0.7143141826299618,0.7872409061339596,0.6435166780499132,0.8755760240983362,0.6600347526812838,0.736136508718691
23,1.0,0.6815134632117956,0.7311744468800916,0.9888143158220252,1.0,0.8803004451827825
24,1.0,0.22280584049493088,1.0,0.6025399857737679,1.0,0.7650691652537397
25,0.47997587755430127,0.3924996349652742,0.7558835174787386,0.5496201655589728,1.0,0.6355958391114573
26,0.7634283447747833,0.9234495903813666,0.868989300039021,0.861368650131424,1.0,0.883447177065319
27,0.8068567813032494,0.4263598522533578,1.0,0.7954934977654364,0.6381316247039348,0.7333683512051957
28,0.5907848153757683,0.5617029271977059,1.0,0.6827156584934072,0.9658615733432562,0.7602129948820275
29,1.0,1.0,0.7372914567927316,1.0,0.6610215681946263,0.8796626049974716
30,0.0,0.5025848971201767,1.0,0.7064475093614637,0.8711749753051963,0.6160414763573673
31,0.5808187835348922,0.7527081411650841,0.8405279751817223,1.0,0.67831908086647,0.7704747961496338
32,0.5411658494695787,0.869059303386707,1.0,0.8909635462686275,1.0,0.8602377398249825
33,0.8642167851562964,1.0,0.6917976124614303,1.0,0.8748512927930884,0.8861731380821629
34,1.0,0.7644934749215739,0.8095032022805076,0.7930072981817655,0.7162175180461925,0.816644298686008
35,0.6258369354790803,0.7978876727617009,0.8253732494789788,0.997932783895339,0.9264218309691766,0.8346904945168552
36,0.0,0.3771018638443062,1.0,0.7250532736829004,1.0,0.6204310275054413
37,1.0,1.0,0.635966614997805,1.0,1.0,0.927193322999561
38,0.23642740170625137,0.36093372729243123,0.6158360470473286,0.6716936984391051,1.0,0.5769781748970233
39,0.09576222428511319,1.0,0.5813265407787157,0.5749589718519943,0.9211504326237646,0.6346396339079177
40,0.0,0.5453400444501332,1.0,0.4725766723224436,1.0,0.6035833433545154
41,0.2676349316220919,1.0,0.4390173926375,0.6936095167820489,0.5262301279320131,0.5852983937947307
42,0.3033548287900832,0.9457056446672469,0.5398970506282781,0.564292372678735,0.7412439073053283,0.6188987608139342
43,0.7506856307472716,0.7419382004252129,0.752963117212416,0.9222560410210743,0.9063947215844602,0.8148475421980871
44,0.0,0.4046437477191579,0.8280865650041768,0.995427498209963,0.7357451842219914,0.5927805990310578
45,1.0,0.5772483474886583,0.9157905330780323,0.7789119782366002,0.4278776189158882,0.7399656955438358
46,0.6088977513260618,1.0,0.564272158365661,1.0,1.0,0.8346339819383445
