Num,F_1,F_2,F_3,F_4,F_5,Average
1,0.969829352987821,0.7701818637544291,0.767337172524666,0.8638504146190735,0.8136095901029208,0.836961678797782
2,0.7049645987655891,0.3699904676350128,0.5969077480688552,0.6623753056686943,0.648733726141453,0.5965943692559209
3,0.7144738682864146,0.7630075632921832,0.7630075632921833,0.8473157728487316,0.7945401415102142,0.7764689818459455
4,0.5106563910151392,0.6144122014585617,0.7779677393595763,0.9236195377905626,0.901507181805758,0.7456326102859195
5,0.0,0.16588133955118206,0.461529427954846,0.8882539188122666,0.6054646378853448,0.42422586484072794
6,0.0,0.26936443487677636,0.9500201483453213,0.44922311419399935,0.9013521307841297,0.5139919656400453
7,0.4910724082662921,0.6153736803870162,0.7595833063394656,0.7473403397834513,0.7611102621366719,0.6748959993825794
8,0.7296325065591021,0.6570375186184478,0.8181817712048743,0.9658548349767582,0.7189051823829558,0.7779223627484276
9,0.8209012756467994,0.82352750370427,0.8101054121168905,0.9608469140368724,0.891494861043202,0.8613751933096069
10,0.8178098344526514,0.6130790382023571,0.9937617619586515,0.9485352881154588,0.8535740509909692,0.8453519947440176
11,0.6956461625431835,0.7970744679652043,0.9443117490233911,0.5892767120125985,0.7851272292490984,0.7622872641586952
12,0.8247904246996657,0.8555251472817426,0.7845370191967739,0.8373029919837344,0.9245663468318616,0.8453443859987557
13,0.7011883539483431,0.6434397640996045,0.6772379755663458,0.8701966545262045,0.7212769425227215,0.722667938132644
14,0.7741920194223006,0.5602438273376305,0.3466840782836544,0.8487641370111542,0.791053628150852,0.6641875380411183
15,0.28722640508956454,0.8560133411696055,0.43400042773786807,0.7230717402337562,0.8894309267326351,0.6379485681926857
16,0.8900917936595678,0.6938532711805065,0.6815136710744144,0.6792235278036489,0.8169348059008864,0.7523234139238048
17,0.7324370070657396,0.7486390577502733,0.6085398107795547,0.6944881869594873,0.8934159511757831,0.7355040027461676
18,0.5569249540849603,0.6046473036283195,0.72070610051113,0.7150784532757803,0.787435452640074,0.6769584528280529
19,0.07807781769754181,0.6165120076955537,0.8476517156324327,0.9055162328299085,0.4877714434292735,0.5871058434569421
20,0.812614123693856,0.6783532922758206,0.8417289911136833,0.8391870182166999,0.9096816577794415,0.8163130166159004
21,0.6340264573380016,0.861390870500232,0.7534816309210199,0.7448511094120935,0.9210705954816725,0.7829641327306038
22,0.5861025837188338,0.6297972593930212,0.783097228819688,0.7840222396568656,0.7952059456769773,0.7156450514530772
23,0.6383946407206856,0.7472387046186226,0.716447073585445,0.9730015445494811,0.8683351771201573,0.7886834281188783
24,0.4324496562288384,0.1336801985639754,0.9057875712542313,0.4951398147388627,0.6517656962451625,0.523764587406214
25,0.6486266226818155,0.35895753120227464,0.7198900597679485,0.7093611425232272,0.9683563485811473,0.6810383409512827
26,0.6123956731721116,0.7687378790667816,0.7625813771174962,0.9255218197325996,0.6788595443357173,0.7496192586849413
27,0.7171863927732698,0.5978292947320357,0.8000143998272012,0.726745257324413,0.6546186067880203,0.699278790288988
28,0.6670963454225061,0.6363783686043494,0.7272676363432755,0.7892848760063044,0.9196608147433956,0.7479376082239663
29,0.9080121681495693,0.5013222389013917,0.8282633791040227,0.7012408671883028,0.6728223520061172,0.7223322010698807
30,0.0,0.21102793103301612,0.8059881639200064,0.7007063492463094,0.7216407598355519,0.4878726408069767
31,0.7348328468568861,0.5865271115248948,0.6956098345036873,0.7021822500686732,0.8083314890470916,0.7054967064002465
32,0.5294628710290473,0.5813380078059988,0.5818059028358351,0.5500114336713323,0.9482433792267008,0.6381723189137829
33,0.7376969619434648,0.7848110812677669,0.7927698634141468,0.7520817804405375,0.9332487287455905,0.8001216831623014
34,0.6153947975582567,0.8120056212089509,0.894724254989209,0.867612179721629,0.8346465532662338,0.8048766813488559
35,0.769864334881366,0.636934014329451,0.904333675005446,0.9568326141121701,0.9618057852916844,0.8459540847240234
36,0.0,0.31652216101234815,0.47055512731099086,0.6252079515113291,0.8137981141265384,0.4452166707922413
